iter,average value,advantage gap,greedy advantage gap
1,-1.465271e+01,3.415844e+00,9.057658e-01
2,-9.862641e+02,2.202292e+00,8.648672e-01
3,-1.772480e+03,1.095406e+00,1.609895e-01
4,-2.189463e+03,6.100070e-01,5.939640e-02
5,-2.366676e+03,3.698950e-01,5.939640e-02
6,-2.444431e+03,2.591507e-01,5.939640e-02
7,-2.483245e+03,1.925665e-01,5.740989e-02
8,-2.505057e+03,1.510494e-01,5.740989e-02
9,-2.518420e+03,1.212150e-01,2.354884e-02
10,-2.527151e+03,1.076485e-01,2.354884e-02
11,-2.533146e+03,9.520230e-02,2.354884e-02
12,-2.537433e+03,8.409506e-02,2.354884e-02
13,-2.540600e+03,7.436641e-02,2.354884e-02
14,-2.543005e+03,6.594671e-02,4.371815e-03
15,-2.544874e+03,5.871173e-02,4.371815e-03
16,-2.546355e+03,5.251735e-02,4.547474e-13
16,-2.555799e+03,5.251735e-02,4.547474e-13
