iter,average value,advantage gap,greedy advantage gap
1,4.536161e+00,4.144269e+00,1.321529e+00
2,-9.686089e+02,2.324113e+00,4.470041e-01
3,-1.735444e+03,1.142584e+00,3.833797e-01
4,-2.149801e+03,6.822369e-01,1.575395e-01
5,-2.337016e+03,4.455458e-01,1.227010e-01
6,-2.420644e+03,3.013679e-01,8.427788e-02
7,-2.461833e+03,2.273761e-01,5.442665e-03
8,-2.484503e+03,1.851050e-01,5.442665e-03
9,-2.498125e+03,1.543502e-01,5.442665e-03
10,-2.506874e+03,1.286649e-01,5.442665e-03
11,-2.512788e+03,1.071680e-01,5.442665e-03
12,-2.516952e+03,8.924823e-02,5.442665e-03
13,-2.519982e+03,7.437971e-02,5.442665e-03
14,-2.522249e+03,6.208566e-02,5.442665e-03
15,-2.523986e+03,5.193909e-02,5.442665e-03
16,-2.525345e+03,4.506470e-02,5.442665e-03
17,-2.526427e+03,4.130073e-02,5.442665e-03
18,-2.527303e+03,3.788172e-02,5.442665e-03
19,-2.528023e+03,3.476883e-02,5.442665e-03
20,-2.528622e+03,3.192885e-02,5.442665e-03
21,-2.529127e+03,2.960353e-02,5.442665e-03
22,-2.529557e+03,2.801271e-02,5.442665e-03
23,-2.529927e+03,2.652046e-02,5.442665e-03
24,-2.530248e+03,2.511776e-02,5.442665e-03
25,-2.530528e+03,2.379690e-02,5.442665e-03
26,-2.530775e+03,2.255127e-02,5.442665e-03
27,-2.530995e+03,2.168236e-02,5.442665e-03
28,-2.531190e+03,2.098176e-02,5.442665e-03
29,-2.531366e+03,2.029764e-02,5.442665e-03
30,-2.531524e+03,1.962981e-02,5.442665e-03
31,-2.531667e+03,1.897820e-02,5.442665e-03
32,-2.531798e+03,1.834274e-02,5.442665e-03
33,-2.531917e+03,1.772339e-02,5.442665e-03
34,-2.532026e+03,1.712008e-02,5.442665e-03
35,-2.532127e+03,1.653274e-02,5.442665e-03
36,-2.532219e+03,1.596127e-02,4.547474e-13
36,-2.533856e+03,1.596127e-02,4.547474e-13
