iter,average value,advantage gap,greedy advantage gap
1,9.470931e+00,3.673461e+00,7.637435e-01
2,-9.420369e+02,2.410702e+00,6.171778e-01
3,-1.706162e+03,1.126323e+00,5.418966e-02
4,-2.109672e+03,6.361021e-01,5.418966e-02
5,-2.289873e+03,4.683269e-01,5.418966e-02
6,-2.373682e+03,3.286371e-01,5.418966e-02
7,-2.416377e+03,2.404537e-01,5.418966e-02
8,-2.440222e+03,1.849635e-01,1.033791e-02
9,-2.454618e+03,1.518752e-01,1.033791e-02
10,-2.463891e+03,1.275151e-01,4.547474e-13
10,-2.493675e+03,1.275151e-01,4.547474e-13
