iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,1.166272e+01,-7.742598e+00,-1.598305e+02,1.166272e+01,-7.742598e+00,-1.598305e+02,1.119058e+01,4.889408e+00,-6.022702e+01
2,8.686821e+00,2.707700e+00,-1.280328e+02,1.017477e+01,1.476890e-01,-7.557186e+01,8.802237e+00,7.471653e+00,-6.457421e+01
3,8.581231e+00,7.819345e+00,-9.927951e+01,9.643592e+00,2.704908e+00,-4.752083e+01,8.570575e+00,7.838960e+00,-7.054341e+01
4,8.756124e+00,5.617126e+00,-1.553446e+02,9.421725e+00,4.275633e+00,-4.297840e+01,8.442011e+00,8.393835e+00,-4.277569e+01
5,8.501503e+00,5.862209e+00,-8.743777e+01,9.237680e+00,5.127885e+00,-3.268244e+01,8.432277e+00,8.356538e+00,-3.050241e+01
6,8.477075e+00,-3.588128e+00,-1.168194e+02,9.110913e+00,5.376202e+00,-2.582205e+01,8.346059e+00,8.248050e+00,-3.353368e+01
7,7.943802e+00,7.444853e+00,-6.729884e+01,8.944183e+00,5.671724e+00,-2.100223e+01,8.458877e+00,8.368046e+00,-1.981469e+01
8,8.363127e+00,8.298980e+00,-7.640733e+01,8.871551e+00,6.000131e+00,-1.733146e+01,8.131940e+00,8.063288e+00,-2.334824e+01
9,8.114806e+00,-1.133422e+00,-9.266720e+01,8.787468e+00,6.240604e+00,-1.450413e+01,8.012596e+00,7.938093e+00,-2.768610e+01
10,8.159969e+00,-9.891905e-01,-8.988475e+01,8.724718e+00,6.292466e+00,-1.223772e+01,8.023877e+00,7.956861e+00,-2.755480e+01
11,8.119880e+00,4.535487e+00,-8.496748e+01,8.669733e+00,6.465986e+00,-1.038653e+01,8.020565e+00,7.897309e+00,-2.317215e+01
12,7.745242e+00,7.076273e+00,-7.979750e+01,8.592692e+00,6.564780e+00,-8.867178e+00,7.970981e+00,7.826598e+00,-2.349352e+01
13,8.087525e+00,4.085064e+00,-8.081726e+01,8.553833e+00,6.671843e+00,-8.728222e+00,7.969056e+00,7.819354e+00,-2.281304e+01
14,7.937417e+00,5.969981e+00,-8.586690e+01,8.509803e+00,6.691118e+00,-7.619981e+00,7.955897e+00,7.765947e+00,-2.018506e+01
15,7.939553e+00,6.930090e+00,-7.730001e+01,8.471787e+00,6.775723e+00,-6.583334e+00,7.929449e+00,7.686598e+00,-1.466023e+01
16,8.155293e+00,5.222118e+00,-5.723605e+01,8.452006e+00,6.839700e+00,-5.662169e+00,7.932948e+00,7.676128e+00,-1.351879e+01
17,7.885769e+00,7.012204e+00,-8.643918e+01,8.418698e+00,6.874831e+00,-4.865172e+00,7.924089e+00,7.633918e+00,-7.949254e+00
18,8.271611e+00,3.178801e+00,-9.123369e+01,8.410526e+00,6.934998e+00,-4.136784e+00,8.157334e+00,7.923493e+00,-7.838174e+00
19,8.011239e+00,-1.953896e+00,-1.001167e+02,8.389511e+00,6.987717e+00,-3.497414e+00,8.000061e+00,7.650847e+00,-6.046499e+00
20,8.390346e+00,1.864244e+00,-5.719310e+01,8.389553e+00,7.079379e+00,-2.903026e+00,8.031736e+00,7.738769e+00,-5.716476e+00
21,8.143297e+00,1.805437e+00,-8.412600e+01,8.377826e+00,7.021657e+00,-2.377011e+00,7.891539e+00,7.526284e+00,-5.995890e+00
22,8.261594e+00,7.146728e+00,-9.782148e+01,8.372543e+00,7.061308e+00,-1.893438e+00,8.173320e+00,7.924611e+00,-7.813130e+00
23,8.228272e+00,5.855157e+00,-6.399451e+01,8.366270e+00,7.062839e+00,-1.453364e+00,8.038980e+00,7.766583e+00,-9.424087e+00
24,7.285742e+00,5.833717e+00,-5.983328e+01,8.321248e+00,7.039788e+00,-1.089234e+00,7.853638e+00,7.595466e+00,-6.059150e+00
25,6.941023e+00,5.276790e+00,-1.093658e+02,8.266039e+00,7.008790e+00,-7.680239e-01,7.825910e+00,7.548607e+00,-6.093349e+00
26,7.966375e+00,7.941448e-02,-9.915966e+01,8.254514e+00,7.048676e+00,-4.320855e-01,7.802938e+00,7.481730e+00,-5.231385e+00
