iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,9.944916e+00,6.678294e+00,-1.210694e+02,9.944916e+00,6.678294e+00,-1.210694e+02,1.119058e+01,4.889408e+00,-6.022702e+01
2,9.945970e+00,9.815356e+00,-4.057947e+02,9.945443e+00,8.324591e+00,-2.054087e+02,9.977020e+00,8.245032e+00,-2.660384e+02
3,9.555181e+00,-9.462105e-01,-7.134590e+01,9.815356e+00,6.099609e+00,-1.337541e+02,9.424281e+00,2.250549e+00,-4.023627e+01
4,9.037156e+00,8.679942e+00,-6.879315e+01,9.620806e+00,6.744692e+00,-9.864251e+01,8.760792e+00,8.057037e+00,-4.649865e+01
5,8.541089e+00,7.552442e+00,-8.157384e+01,9.404862e+00,7.031879e+00,-7.920009e+01,8.514048e+00,8.035775e+00,-4.649832e+01
6,8.510406e+00,8.456769e+00,-5.556677e+01,9.255786e+00,7.269361e+00,-6.470523e+01,8.628933e+00,7.712907e+00,-3.158219e+01
7,8.506434e+00,8.492515e+00,-7.249214e+01,9.148736e+00,7.444097e+00,-5.426369e+01,8.484600e+00,8.261931e+00,-3.008265e+01
8,8.505677e+00,-2.391918e-02,-7.122345e+01,9.068354e+00,7.576001e+00,-4.641800e+01,8.457560e+00,8.248016e+00,-1.895377e+01
9,8.779289e+00,6.036818e+00,-8.464491e+01,9.036235e+00,7.709703e+00,-4.028498e+01,8.578702e+00,7.445097e+00,-1.864401e+01
10,8.505052e+00,8.504955e+00,-1.173285e+02,8.983117e+00,7.789228e+00,-3.540598e+01,8.444944e+00,8.280189e+00,-2.116820e+01
11,8.779182e+00,1.876451e+00,-7.219855e+01,8.964578e+00,7.879324e+00,-3.138914e+01,8.429563e+00,8.237506e+00,-1.802013e+01
12,8.778632e+00,-1.089500e-01,-5.390839e+01,8.949082e+00,7.954817e+00,-2.804183e+01,8.417249e+00,8.209698e+00,-2.213019e+01
13,8.317979e+00,-1.272721e+00,-8.455780e+01,8.900536e+00,7.901281e+00,-2.524492e+01,8.380218e+00,7.922510e+00,-1.195585e+01
14,7.641267e+00,6.333935e-01,-9.566726e+01,8.810588e+00,7.552080e+00,-2.289591e+01,8.338465e+00,7.452421e+00,-2.025949e+01
15,8.679393e+00,-3.342231e+00,-7.155681e+01,8.801842e+00,7.618494e+00,-2.079089e+01,8.291369e+00,7.478816e+00,-1.153039e+01
16,8.505826e+00,8.497988e+00,-6.942969e+01,8.783341e+00,7.673462e+00,-1.895984e+01,8.341698e+00,8.115283e+00,-1.015267e+01
17,7.874522e+00,3.901616e+00,-7.560209e+01,8.729881e+00,7.511846e+00,-1.738135e+01,8.238077e+00,7.217218e+00,-1.116739e+01
18,8.190767e+00,2.970986e+00,-1.088307e+02,8.699930e+00,7.485498e+00,-1.596068e+01,8.236129e+00,7.774206e+00,-7.236099e+00
19,6.860144e+00,4.754739e+00,-5.218160e+01,8.603099e+00,7.375380e+00,-1.475958e+01,8.101341e+00,7.252852e+00,-8.205191e+00
20,7.327256e+00,4.615570e+00,-7.883879e+01,8.539307e+00,7.322106e+00,-1.365524e+01,7.996620e+00,7.359266e+00,-6.337446e+00
21,8.072390e+00,6.138683e+00,-1.014521e+02,8.517073e+00,7.286994e+00,-1.262059e+01,8.008369e+00,7.239820e+00,-3.734455e+00
