iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,1.167627e+01,-7.023206e+00,-1.344166e+02,1.167627e+01,-7.023206e+00,-1.344166e+02,1.119058e+01,4.889408e+00,-6.022702e+01
2,9.882179e+00,9.705666e+00,-1.956964e+02,1.077922e+01,1.341230e+00,-8.238060e+01,9.873535e+00,-8.089679e-01,-1.354010e+02
3,8.566706e+00,6.850771e+00,-1.613013e+02,1.004172e+01,3.544176e+00,-6.752085e+01,8.842781e+00,5.497112e+00,-7.999468e+01
4,8.236379e+00,8.073408e+00,-1.563928e+02,9.590382e+00,4.676484e+00,-4.858154e+01,8.682262e+00,6.654550e+00,-3.855853e+01
5,8.506288e+00,8.493830e+00,-7.185929e+01,9.373563e+00,5.439953e+00,-3.720045e+01,8.526637e+00,8.138133e+00,-1.758923e+01
6,8.409904e+00,6.686599e+00,-7.878016e+01,9.212954e+00,5.830058e+00,-2.960044e+01,8.540726e+00,7.779733e+00,-5.872799e+01
7,8.154030e+00,5.637661e+00,-7.251669e+01,9.061679e+00,5.968733e+00,-2.423205e+01,8.250743e+00,7.516634e+00,-2.470113e+01
8,8.283986e+00,-2.382794e+00,-9.311444e+01,8.964467e+00,6.263648e+00,-2.233622e+01,8.200688e+00,7.962226e+00,-2.508890e+01
9,8.505042e+00,8.505040e+00,-6.220497e+01,8.913420e+00,6.512691e+00,-1.908996e+01,8.444612e+00,7.067557e+00,-1.973582e+01
10,7.716668e+00,2.319899e-01,-5.712530e+01,8.793745e+00,6.533007e+00,-1.680324e+01,8.351272e+00,7.208291e+00,-2.002025e+01
11,8.089180e+00,7.134928e+00,-6.572026e+01,8.729693e+00,6.587727e+00,-1.451678e+01,8.308347e+00,6.849395e+00,-1.743618e+01
12,8.163986e+00,8.128761e+00,-7.715959e+01,8.682551e+00,6.716147e+00,-1.262621e+01,8.146828e+00,7.727507e+00,-1.622145e+01
13,7.816020e+00,7.516595e+00,-1.389861e+02,8.615895e+00,6.797981e+00,-1.096485e+01,8.021570e+00,7.656518e+00,-1.489287e+01
