iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.897643e+01,-8.540131e+01,-2.703743e+02,3.897643e+01,-8.540131e+01,-2.703743e+02,3.930216e+01,3.462548e+00,-1.176403e+02
2,2.613638e+01,-7.668210e+01,-4.033454e+02,3.255641e+01,-5.483677e+01,-1.504924e+02,2.659623e+01,-1.584654e+01,-2.536300e+02
3,1.700072e+01,-4.712016e+01,-4.228941e+02,2.737118e+01,-3.926611e+01,-1.178659e+02,1.735034e+01,-9.556186e+00,-4.495348e+02
4,1.197465e+01,-2.288831e+01,-2.663504e+02,2.352205e+01,-2.918500e+01,-1.010118e+02,1.199706e+01,-1.691529e+00,-1.270067e+02
5,9.350329e+00,-1.225199e+01,-1.681595e+02,2.068770e+01,-2.251968e+01,-8.137419e+01,9.346572e+00,-9.183227e-01,-1.335794e+02
6,7.863806e+00,-7.877894e+00,-1.315718e+02,1.855039e+01,-1.811253e+01,-6.678994e+01,8.093787e+00,-9.732350e-01,-1.232385e+02
7,7.250464e+00,-8.509795e+00,-1.783799e+02,1.693611e+01,-1.485041e+01,-5.588272e+01,7.183400e+00,-1.572976e+00,-1.187383e+02
8,6.470242e+00,-8.556258e+00,-1.463110e+02,1.562788e+01,-1.258379e+01,-4.777591e+01,6.521616e+00,-2.184579e+00,-9.383291e+01
9,5.875152e+00,-7.992271e+00,-9.962444e+01,1.454424e+01,-1.079634e+01,-4.098660e+01,5.933108e+00,-2.515928e+00,-1.050783e+02
10,5.240480e+00,-8.016829e+00,-1.287159e+02,1.361387e+01,-9.464473e+00,-3.650847e+01,5.380018e+00,-2.710940e+00,-1.127309e+02
11,4.758634e+00,-8.719704e+00,-1.189515e+02,1.280884e+01,-8.382587e+00,-3.284929e+01,4.850458e+00,-2.855785e+00,-9.881440e+01
12,4.298648e+00,-7.917333e+00,-8.889157e+01,1.209966e+01,-7.458718e+00,-2.975480e+01,4.395328e+00,-2.928408e+00,-9.260359e+01
13,3.897076e+00,-8.983688e+00,-1.114388e+02,1.146869e+01,-6.743353e+00,-2.716238e+01,3.966046e+00,-3.083528e+00,-9.410235e+01
14,3.454749e+00,-1.001795e+01,-8.978690e+01,1.089627e+01,-6.184299e+00,-2.507510e+01,3.505065e+00,-3.353240e+00,-8.347713e+01
15,3.043770e+00,-1.157096e+01,-1.244834e+02,1.037277e+01,-5.725211e+00,-2.357690e+01,3.093302e+00,-3.687055e+00,-6.803226e+01
16,2.621014e+00,-1.157100e+01,-9.710967e+01,9.888284e+00,-5.356389e+00,-2.256433e+01,2.672392e+00,-3.982066e+00,-5.327930e+01
17,2.088742e+00,-1.357304e+01,-8.868563e+01,9.429488e+00,-5.031049e+00,-2.170782e+01,2.287787e+00,-4.255343e+00,-5.466305e+01
18,1.957190e+00,-1.584436e+01,-1.140202e+02,9.014360e+00,-4.758747e+00,-2.049950e+01,1.910179e+00,-4.479988e+00,-6.353575e+01
19,1.511054e+00,-1.461384e+01,-7.828039e+01,8.619449e+00,-4.556623e+00,-1.979863e+01,1.479868e+00,-4.749092e+00,-5.578855e+01
20,1.133161e+00,-1.480498e+01,-1.038216e+02,8.245135e+00,-4.359129e+00,-1.877657e+01,1.137175e+00,-4.936536e+00,-4.782711e+01
21,7.814300e-01,-1.543067e+01,-9.207839e+01,7.889720e+00,-4.197070e+00,-1.779357e+01,8.078545e-01,-5.070323e+00,-5.298537e+01
22,2.738143e-01,-1.454735e+01,-7.780674e+01,7.543543e+00,-4.107182e+00,-1.703594e+01,3.157790e-01,-5.262867e+00,-5.515819e+01
23,-9.746364e-02,-1.544289e+01,-1.026278e+02,7.211325e+00,-4.026068e+00,-1.641105e+01,-9.807749e-02,-5.475482e+00,-5.829864e+01
24,-5.841463e-01,-1.452671e+01,-7.232467e+01,6.886514e+00,-3.969126e+00,-1.574488e+01,-5.550977e-01,-5.589465e+00,-5.429340e+01
25,-7.225295e-01,-1.418314e+01,-9.083411e+01,6.582152e+00,-3.895593e+00,-1.507266e+01,-8.927021e-01,-5.536279e+00,-4.702095e+01
26,-1.121337e+00,-1.238304e+01,-8.140832e+01,6.285864e+00,-3.852947e+00,-1.454076e+01,-1.180910e+00,-5.432565e+00,-4.822445e+01
27,-1.318596e+00,-1.184091e+01,-6.489448e+01,6.004217e+00,-3.810058e+00,-1.402595e+01,-1.464926e+00,-5.281052e+00,-5.614260e+01
28,-1.672239e+00,-1.229043e+01,-6.493548e+01,5.730058e+00,-3.782225e+00,-1.373463e+01,-1.697433e+00,-5.137193e+00,-5.928139e+01
29,-1.778675e+00,-1.130466e+01,-9.023175e+01,5.471136e+00,-3.750852e+00,-1.334776e+01,-1.864858e+00,-4.980302e+00,-6.169948e+01
