iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.917310e+01,-8.586165e+01,-2.255716e+02,3.917310e+01,-8.586165e+01,-2.255716e+02,3.930216e+01,3.462548e+00,-1.176403e+02
2,2.589577e+01,-7.657242e+01,-2.855599e+02,3.253443e+01,-5.495289e+01,-1.319131e+02,2.600603e+01,-1.489822e+01,-1.515419e+02
3,1.630183e+01,-4.609278e+01,-4.058194e+02,2.712356e+01,-3.859897e+01,-1.204161e+02,1.654553e+01,-8.518990e+00,-2.536542e+02
4,1.158048e+01,-2.404208e+01,-2.856705e+02,2.323779e+01,-2.884713e+01,-9.241005e+01,1.169271e+01,-2.754565e+00,-2.144345e+02
5,9.057171e+00,-1.156149e+01,-1.990411e+02,2.040167e+01,-2.237276e+01,-7.324462e+01,9.191755e+00,-1.043809e+00,-1.197657e+02
6,8.056462e+00,-7.928458e+00,-1.597277e+02,1.834413e+01,-1.775464e+01,-5.992869e+01,8.028643e+00,-1.000489e+00,-8.733207e+01
7,7.152407e+00,-7.120432e+00,-1.343040e+02,1.674532e+01,-1.453378e+01,-5.034419e+01,7.259291e+00,-1.700518e+00,-1.088387e+02
8,6.581467e+00,-8.536286e+00,-1.261600e+02,1.547484e+01,-1.215167e+01,-4.324752e+01,6.608680e+00,-2.042755e+00,-1.056715e+02
9,6.061437e+00,-7.875591e+00,-1.119534e+02,1.442890e+01,-1.039233e+01,-3.765771e+01,6.067132e+00,-2.508311e+00,-1.052350e+02
10,5.492085e+00,-9.322642e+00,-1.082965e+02,1.353522e+01,-9.057941e+00,-3.377925e+01,5.542178e+00,-2.894775e+00,-1.009310e+02
11,4.976115e+00,-9.491595e+00,-1.231956e+02,1.275712e+01,-8.036978e+00,-2.911143e+01,5.000541e+00,-3.138266e+00,-8.807940e+01
12,4.487878e+00,-9.471629e+00,-1.166637e+02,1.206802e+01,-7.214386e+00,-2.618450e+01,4.486978e+00,-3.499141e+00,-6.269572e+01
13,3.945160e+00,-1.046322e+01,-9.184275e+01,1.144318e+01,-6.586612e+00,-2.428843e+01,3.995603e+00,-3.778069e+00,-5.735717e+01
14,3.451997e+00,-1.304575e+01,-8.946358e+01,1.087238e+01,-6.062309e+00,-2.194115e+01,3.506084e+00,-4.268413e+00,-5.456840e+01
15,3.000315e+00,-1.242214e+01,-8.062305e+01,1.034758e+01,-5.610495e+00,-1.992418e+01,3.039022e+00,-4.556862e+00,-5.942240e+01
16,2.544562e+00,-1.359042e+01,-8.601871e+01,9.859889e+00,-5.214781e+00,-1.795403e+01,2.545173e+00,-4.782174e+00,-6.216168e+01
17,2.114127e+00,-1.379560e+01,-7.093349e+01,9.404256e+00,-4.894242e+00,-1.734381e+01,2.161063e+00,-4.989258e+00,-6.271560e+01
18,1.610631e+00,-1.501501e+01,-7.411494e+01,8.971277e+00,-4.661075e+00,-1.643797e+01,1.646437e+00,-5.329933e+00,-6.850897e+01
19,1.152162e+00,-1.522536e+01,-9.824665e+01,8.559745e+00,-4.512069e+00,-1.608624e+01,1.160796e+00,-5.570709e+00,-6.678155e+01
20,7.916848e-01,-1.478075e+01,-9.700550e+01,8.171342e+00,-4.361352e+00,-1.543562e+01,7.674901e-01,-5.655360e+00,-5.280395e+01
21,2.296880e-01,-1.500680e+01,-1.036690e+02,7.793168e+00,-4.242626e+00,-1.504960e+01,3.460942e-01,-5.706101e+00,-6.779514e+01
22,-2.724504e-03,-1.505422e+01,-9.631150e+01,7.438809e+00,-4.126731e+00,-1.445514e+01,3.467171e-02,-5.552734e+00,-7.346224e+01
23,-2.638680e-01,-1.358001e+01,-1.046166e+02,7.103910e+00,-4.038083e+00,-1.407360e+01,-3.011263e-01,-5.566947e+00,-6.875923e+01
24,-5.855402e-01,-1.318833e+01,-1.115500e+02,6.783516e+00,-3.979044e+00,-1.369038e+01,-6.364281e-01,-5.457378e+00,-5.613656e+01
25,-8.667182e-01,-1.327487e+01,-6.857676e+01,6.477507e+00,-3.917833e+00,-1.323302e+01,-9.617446e-01,-5.365654e+00,-4.962392e+01
26,-1.250991e+00,-1.237562e+01,-7.817556e+01,6.180257e+00,-3.887087e+00,-1.275208e+01,-1.326160e+00,-5.326374e+00,-4.365610e+01
27,-1.553287e+00,-1.177553e+01,-6.834651e+01,5.893829e+00,-3.883477e+00,-1.266367e+01,-1.542104e+00,-5.193876e+00,-3.433080e+01
