iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.904767e+01,-8.468355e+01,-3.247498e+02,3.904767e+01,-8.468355e+01,-3.247498e+02,3.930216e+01,3.462548e+00,-1.176403e+02
2,2.586548e+01,-7.470164e+01,-3.246274e+02,3.245657e+01,-5.381935e+01,-1.522798e+02,2.621681e+01,-1.323898e+01,-3.088146e+02
3,1.663116e+01,-4.440904e+01,-2.031786e+02,2.718143e+01,-3.751087e+01,-9.508449e+01,1.664644e+01,-6.815956e+00,-2.359840e+02
4,1.202675e+01,-2.472244e+01,-3.233105e+02,2.339276e+01,-2.756076e+01,-7.291753e+01,1.207942e+01,-1.431549e+00,-2.196970e+02
5,9.396300e+00,-1.538841e+01,-1.576469e+02,2.059347e+01,-2.142506e+01,-5.668346e+01,9.441054e+00,-3.473201e-01,-8.252146e+01
6,7.848218e+00,-1.197522e+01,-1.534958e+02,1.846926e+01,-1.734262e+01,-4.683765e+01,7.824238e+00,-1.458160e+00,-7.739641e+01
7,6.826896e+00,-1.060786e+01,-1.364119e+02,1.680607e+01,-1.442612e+01,-3.936045e+01,6.845922e+00,-2.001492e+00,-6.321744e+01
8,5.981092e+00,-9.686122e+00,-1.206845e+02,1.545295e+01,-1.235944e+01,-3.378539e+01,5.965435e+00,-2.878851e+00,-7.717558e+01
9,5.200064e+00,-1.006118e+01,-1.098888e+02,1.431374e+01,-1.066041e+01,-3.111374e+01,5.284890e+00,-3.308303e+00,-8.926091e+01
10,4.771261e+00,-1.073392e+01,-1.194412e+02,1.335949e+01,-9.393132e+00,-2.812377e+01,4.873320e+00,-3.377269e+00,-7.881054e+01
11,4.170786e+00,-1.039193e+01,-8.667963e+01,1.252415e+01,-8.391292e+00,-2.592310e+01,4.315191e+00,-3.733655e+00,-6.882900e+01
12,3.753961e+00,-1.221648e+01,-8.972645e+01,1.179330e+01,-7.552508e+00,-2.370514e+01,3.828187e+00,-3.939248e+00,-6.921229e+01
13,3.317027e+00,-1.203515e+01,-8.745959e+01,1.114128e+01,-6.880024e+00,-2.244211e+01,3.366187e+00,-3.983370e+00,-6.001444e+01
14,2.793853e+00,-1.176828e+01,-7.917658e+01,1.054504e+01,-6.334690e+00,-2.057929e+01,2.892526e+00,-4.145621e+00,-6.499398e+01
15,2.489312e+00,-1.303270e+01,-8.041238e+01,1.000799e+01,-5.893917e+00,-1.921906e+01,2.429222e+00,-4.307713e+00,-7.583464e+01
16,1.999265e+00,-1.331539e+01,-9.415290e+01,9.507443e+00,-5.551452e+00,-1.802700e+01,1.999963e+00,-4.435394e+00,-8.310139e+01
17,1.330215e+00,-1.415477e+01,-9.877570e+01,9.026430e+00,-5.263213e+00,-1.701745e+01,1.507115e+00,-4.761741e+00,-8.503616e+01
18,8.879500e-01,-1.393017e+01,-9.209983e+01,8.574292e+00,-5.058566e+00,-1.595002e+01,1.028568e+00,-4.956321e+00,-7.300605e+01
19,4.928826e-01,-1.539461e+01,-9.619447e+01,8.148955e+00,-4.862397e+00,-1.505951e+01,5.710507e-01,-5.188354e+00,-5.546385e+01
20,8.971400e-02,-1.424100e+01,-1.047680e+02,7.745993e+00,-4.750481e+00,-1.433453e+01,1.618354e-01,-5.378546e+00,-4.796161e+01
21,-1.867249e-01,-1.372367e+01,-8.242773e+01,7.368244e+00,-4.650834e+00,-1.376739e+01,-2.188028e-01,-5.522037e+00,-4.665792e+01
22,-5.681550e-01,-1.418102e+01,-7.396680e+01,7.007499e+00,-4.567197e+00,-1.318695e+01,-5.654735e-01,-5.635117e+00,-4.045971e+01
