iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,2.804554e+01,-9.648448e+01,-4.767725e+02,2.804554e+01,-9.648448e+01,-4.767725e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,2.037364e+01,1.646319e+00,-9.210115e+02,2.420959e+01,-4.246953e+01,-4.976663e+02,0.000000e+00,0.000000e+00,0.000000e+00
3,2.002818e+01,2.162757e+00,-2.890329e+02,2.281579e+01,-2.362289e+01,-3.251014e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,1.952959e+01,3.182309e+00,-2.848466e+02,2.199424e+01,-1.401114e+01,-2.389437e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,1.879701e+01,-3.916675e+00,-3.060884e+02,2.135479e+01,-8.861404e+00,-1.873955e+02,0.000000e+00,0.000000e+00,0.000000e+00
6,1.863603e+01,-1.031881e+01,-4.508921e+02,2.090167e+01,-6.083705e+00,-1.530570e+02,0.000000e+00,0.000000e+00,0.000000e+00
7,1.818517e+01,-1.399924e+01,-3.192793e+02,2.051359e+01,-4.337340e+00,-1.285938e+02,0.000000e+00,0.000000e+00,0.000000e+00
8,1.784500e+01,-1.231132e+01,-2.864824e+02,2.018002e+01,-2.657217e+00,-1.102889e+02,0.000000e+00,0.000000e+00,0.000000e+00
9,1.663887e+01,-2.344805e+01,-4.157400e+02,1.978656e+01,-1.922925e+00,-9.618585e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,1.675900e+01,-2.788709e+01,-3.011185e+02,1.948380e+01,-1.189915e+00,-9.569904e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,1.669580e+01,-2.949203e+01,-4.466651e+02,1.923035e+01,-5.384365e-01,-8.548795e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,1.454799e+01,-3.511558e+01,-3.556400e+02,1.884015e+01,-2.521476e-01,-7.715163e+01,0.000000e+00,0.000000e+00,0.000000e+00
13,1.600921e+01,-2.450064e+01,-4.101951e+02,1.862239e+01,5.643478e-01,-6.998541e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,1.621028e+01,-2.172047e+01,-3.636520e+02,1.845009e+01,1.459729e+00,-6.382860e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,1.630365e+01,-2.672218e+01,-3.380595e+02,1.830700e+01,1.884221e+00,-5.848645e+01,0.000000e+00,0.000000e+00,0.000000e+00
16,1.630333e+01,-2.698262e+01,-2.643875e+02,1.818177e+01,2.440624e+00,-6.162939e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,1.350221e+01,-3.896098e+01,-2.871455e+02,1.790650e+01,2.529152e+00,-6.930529e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,1.612239e+01,-3.290258e+01,-3.248147e+02,1.780738e+01,2.754076e+00,-6.660132e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,1.315873e+01,-4.218019e+01,-3.713374e+02,1.756272e+01,2.707316e+00,-6.731758e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,1.272167e+01,-4.239479e+01,-4.462417e+02,1.732066e+01,2.542623e+00,-6.850330e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,1.206838e+01,-3.427143e+01,-2.391225e+02,1.707056e+01,2.586683e+00,-6.228369e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,1.174038e+01,-3.451530e+01,-2.883923e+02,1.682828e+01,2.640955e+00,-6.941086e+01,0.000000e+00,0.000000e+00,0.000000e+00
23,1.186717e+01,-3.711769e+01,-3.302669e+02,1.661258e+01,2.572723e+00,-7.616718e+01,0.000000e+00,0.000000e+00,0.000000e+00
24,1.125502e+01,-4.004795e+01,-2.843532e+02,1.638934e+01,2.611226e+00,-7.031866e+01,0.000000e+00,0.000000e+00,0.000000e+00
25,1.117097e+01,-3.633645e+01,-2.649944e+02,1.618061e+01,2.710364e+00,-7.158604e+01,0.000000e+00,0.000000e+00,0.000000e+00
26,1.101756e+01,-3.436375e+01,-2.702664e+02,1.598203e+01,2.724723e+00,-6.863484e+01,0.000000e+00,0.000000e+00,0.000000e+00
27,1.081667e+01,-3.715636e+01,-3.324898e+02,1.579072e+01,2.732440e+00,-7.176995e+01,0.000000e+00,0.000000e+00,0.000000e+00
28,1.124500e+01,-3.382407e+01,-3.534273e+02,1.562837e+01,2.721920e+00,-7.628516e+01,0.000000e+00,0.000000e+00,0.000000e+00
29,1.060016e+01,-2.826999e+01,-3.172445e+02,1.545499e+01,2.854811e+00,-7.825846e+01,0.000000e+00,0.000000e+00,0.000000e+00
30,1.093710e+01,-3.423612e+01,-3.198637e+02,1.530439e+01,2.798813e+00,-8.146572e+01,0.000000e+00,0.000000e+00,0.000000e+00
31,1.024098e+01,-3.163896e+01,-2.379040e+02,1.514105e+01,2.960886e+00,-7.856083e+01,0.000000e+00,0.000000e+00,0.000000e+00
32,1.067885e+01,-3.239185e+01,-4.668736e+02,1.500161e+01,3.045961e+00,-7.577209e+01,0.000000e+00,0.000000e+00,0.000000e+00
33,1.013492e+01,-2.982138e+01,-2.884328e+02,1.485414e+01,3.179320e+00,-7.316885e+01,0.000000e+00,0.000000e+00,0.000000e+00
34,1.019501e+01,-3.196535e+01,-3.630415e+02,1.471710e+01,3.264067e+00,-7.071697e+01,0.000000e+00,0.000000e+00,0.000000e+00
35,1.037359e+01,-3.260398e+01,-4.102326e+02,1.459300e+01,3.259521e+00,-6.840010e+01,0.000000e+00,0.000000e+00,0.000000e+00
36,9.830538e+00,-2.433794e+01,-2.112422e+02,1.446071e+01,3.423665e+00,-6.622702e+01,0.000000e+00,0.000000e+00,0.000000e+00
37,1.011162e+01,-3.189963e+01,-2.451019e+02,1.434317e+01,3.438400e+00,-6.416380e+01,0.000000e+00,0.000000e+00,0.000000e+00
38,9.832264e+00,-3.117599e+01,-2.788360e+02,1.422446e+01,3.467908e+00,-6.221635e+01,0.000000e+00,0.000000e+00,0.000000e+00
39,1.003588e+01,-3.083153e+01,-2.513026e+02,1.411706e+01,3.532829e+00,-6.035702e+01,0.000000e+00,0.000000e+00,0.000000e+00
40,1.038498e+01,-3.166441e+01,-2.522516e+02,1.402376e+01,3.583842e+00,-5.858620e+01,0.000000e+00,0.000000e+00,0.000000e+00
41,1.032245e+01,-3.320751e+01,-3.646397e+02,1.393348e+01,3.611088e+00,-5.688105e+01,0.000000e+00,0.000000e+00,0.000000e+00
42,1.036475e+01,-3.354439e+01,-3.672495e+02,1.384851e+01,3.629889e+00,-5.553074e+01,0.000000e+00,0.000000e+00,0.000000e+00
43,9.937043e+00,-3.070929e+01,-3.265783e+02,1.375755e+01,3.604130e+00,-5.400548e+01,0.000000e+00,0.000000e+00,0.000000e+00
44,9.786238e+00,-2.817303e+01,-2.766573e+02,1.366729e+01,3.709943e+00,-5.258016e+01,0.000000e+00,0.000000e+00,0.000000e+00
45,9.833343e+00,-3.249926e+01,-3.279175e+02,1.358209e+01,3.743524e+00,-5.118333e+01,0.000000e+00,0.000000e+00,0.000000e+00
46,9.573084e+00,-3.139220e+01,-2.958372e+02,1.349494e+01,3.817742e+00,-5.052439e+01,0.000000e+00,0.000000e+00,0.000000e+00
47,9.396998e+00,-3.073235e+01,-3.753658e+02,1.340775e+01,3.853223e+00,-4.880485e+01,0.000000e+00,0.000000e+00,0.000000e+00
48,9.384940e+00,-3.093737e+01,-4.084931e+02,1.332394e+01,3.913744e+00,-5.116054e+01,0.000000e+00,0.000000e+00,0.000000e+00
49,9.057725e+00,-3.075455e+01,-2.507695e+02,1.323688e+01,3.945695e+00,-4.993615e+01,0.000000e+00,0.000000e+00,0.000000e+00
50,9.280443e+00,-3.342357e+01,-3.007476e+02,1.315775e+01,4.022165e+00,-4.875187e+01,0.000000e+00,0.000000e+00,0.000000e+00
