iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,2.804554e+01,-9.648448e+01,-4.767725e+02,2.804554e+01,-9.648448e+01,-4.767725e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,2.003629e+01,2.759822e+00,-3.689743e+02,2.404092e+01,-4.149851e+01,-2.283681e+02,0.000000e+00,0.000000e+00,0.000000e+00
3,1.952314e+01,-2.320684e+00,-2.841260e+02,2.253499e+01,-2.306852e+01,-1.457377e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,1.857665e+01,-5.459630e+00,-2.672603e+02,2.154541e+01,-1.445337e+01,-1.046591e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,1.764697e+01,-1.708010e+01,-3.119439e+02,2.076572e+01,-1.000498e+01,-8.021726e+01,0.000000e+00,0.000000e+00,0.000000e+00
6,1.725263e+01,-1.948448e+01,-3.943599e+02,2.018020e+01,-7.308635e+00,-7.655859e+01,0.000000e+00,0.000000e+00,0.000000e+00
7,1.699817e+01,-2.168898e+01,-3.050146e+02,1.972563e+01,-5.252105e+00,-6.319334e+01,0.000000e+00,0.000000e+00,0.000000e+00
8,1.730854e+01,-2.550029e+01,-3.970225e+02,1.942349e+01,-3.313328e+00,-5.313060e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,1.521023e+01,-3.993234e+01,-5.128523e+02,1.895535e+01,-2.816836e+00,-5.972510e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,1.471139e+01,-3.507148e+01,-3.100512e+02,1.853096e+01,-1.937185e+00,-5.228145e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,1.578739e+01,-3.277546e+01,-4.114361e+02,1.828154e+01,-1.207785e+00,-4.609338e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,1.373720e+01,-3.295930e+01,-3.870797e+02,1.790285e+01,-6.964201e-01,-4.110749e+01,0.000000e+00,0.000000e+00,0.000000e+00
13,1.357078e+01,-3.432855e+01,-3.436888e+02,1.756961e+01,-1.425453e-01,-3.690152e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,1.684066e+01,-1.850217e+01,-2.310043e+02,1.751754e+01,8.879916e-01,-3.306287e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,1.416906e+01,-3.750354e+01,-4.794682e+02,1.729431e+01,1.423207e+00,-4.151821e+01,0.000000e+00,0.000000e+00,0.000000e+00
16,1.308173e+01,-4.014997e+01,-3.297905e+02,1.703102e+01,1.717056e+00,-3.889471e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,1.141821e+01,-3.712982e+01,-2.759171e+02,1.670086e+01,1.913832e+00,-4.298861e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,1.042119e+01,-3.504945e+01,-3.795996e+02,1.635199e+01,2.064688e+00,-4.003643e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,1.093952e+01,-3.891118e+01,-3.299525e+02,1.606712e+01,2.253860e+00,-3.735362e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,1.046497e+01,-3.646628e+01,-2.491753e+02,1.578701e+01,2.355103e+00,-3.496269e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,1.061232e+01,-3.339726e+01,-2.994053e+02,1.554060e+01,2.583553e+00,-3.279245e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,1.065121e+01,-3.828593e+01,-3.415872e+02,1.531836e+01,2.772576e+00,-3.081774e+01,0.000000e+00,0.000000e+00,0.000000e+00
23,9.884218e+00,-3.633046e+01,-3.408179e+02,1.508209e+01,2.880400e+00,-2.904809e+01,0.000000e+00,0.000000e+00,0.000000e+00
