iter,average value,advantage gap,greedy advantage gap
1,-3.545239e+00,3.657944e+00,7.458994e-02
2,-9.681138e+02,2.269834e+00,1.759639e-02
3,-1.742291e+03,1.022366e+00,4.634462e-03
4,-2.144488e+03,5.959551e-01,1.633600e-03
5,-2.319310e+03,3.684167e-01,3.074980e-04
6,-2.400201e+03,2.690345e-01,3.074980e-04
7,-2.441904e+03,1.976573e-01,3.074980e-04
8,-2.465657e+03,1.469220e-01,3.074980e-04
9,-2.480338e+03,1.188779e-01,3.074980e-04
10,-2.490014e+03,9.718412e-02,3.074980e-04
11,-2.496719e+03,8.415544e-02,3.074980e-04
12,-2.501552e+03,7.289904e-02,3.074980e-04
13,-2.505145e+03,6.368234e-02,3.074980e-04
14,-2.507883e+03,5.558729e-02,3.074980e-04
15,-2.510012e+03,4.837957e-02,3.074980e-04
16,-2.511694e+03,4.196964e-02,3.074980e-04
17,-2.513042e+03,3.629021e-02,3.074980e-04
18,-2.514134e+03,3.128244e-02,3.074980e-04
19,-2.515029e+03,2.688990e-02,2.728484e-12
19,-2.520586e+03,2.688990e-02,2.728484e-12
