iter,average value,advantage gap,greedy advantage gap
1,1.714063e+01,4.123023e+00,1.296511e+00
2,-3.114523e+01,4.063185e+00,1.296511e+00
3,-7.943104e+01,4.003328e+00,1.296511e+00
4,-1.277174e+02,3.943450e+00,1.296511e+00
5,-1.760048e+02,3.883549e+00,1.296511e+00
6,-2.242939e+02,3.823623e+00,1.296511e+00
7,-2.725674e+02,3.763671e+00,1.296511e+00
8,-3.205818e+02,3.709421e+00,1.296511e+00
9,-3.676806e+02,3.656908e+00,1.296511e+00
10,-4.133714e+02,3.603680e+00,1.296511e+00
11,-4.571760e+02,3.549931e+00,1.828952e+00
12,-4.989179e+02,3.499080e+00,1.828952e+00
13,-5.385606e+02,3.449432e+00,1.828952e+00
14,-5.759125e+02,3.399490e+00,1.296511e+00
15,-6.110331e+02,3.351424e+00,7.774690e-01
16,-6.442413e+02,3.305731e+00,7.774690e-01
17,-6.755764e+02,3.262621e+00,7.774690e-01
18,-7.051339e+02,3.220439e+00,7.774690e-01
19,-7.332209e+02,3.181146e+00,7.774690e-01
20,-7.599182e+02,3.144408e+00,7.774690e-01
21,-7.853339e+02,3.108299e+00,7.774690e-01
22,-8.094919e+02,3.072765e+00,7.774690e-01
23,-8.323967e+02,3.039534e+00,7.774690e-01
24,-8.542975e+02,3.007454e+00,7.774690e-01
25,-8.752846e+02,2.976897e+00,7.774690e-01
26,-8.954641e+02,2.947400e+00,7.774690e-01
27,-9.147939e+02,2.920942e+00,7.774690e-01
28,-9.333258e+02,2.896697e+00,7.774690e-01
29,-9.510654e+02,2.873293e+00,7.774690e-01
30,-9.681393e+02,2.850037e+00,7.774690e-01
31,-9.845749e+02,2.826981e+00,7.774690e-01
32,-1.000400e+03,2.805462e+00,7.774690e-01
33,-1.015639e+03,2.784760e+00,7.774690e-01
34,-1.030436e+03,2.764319e+00,7.774690e-01
35,-1.044725e+03,2.743739e+00,7.774690e-01
36,-1.058577e+03,2.723552e+00,7.774690e-01
37,-1.072048e+03,2.704660e+00,7.774690e-01
38,-1.085137e+03,2.685766e+00,7.774690e-01
39,-1.097851e+03,2.666972e+00,7.774690e-01
40,-1.110194e+03,2.648735e+00,7.774690e-01
41,-1.122152e+03,2.630401e+00,7.774690e-01
42,-1.133788e+03,2.612099e+00,7.774690e-01
43,-1.145125e+03,2.594288e+00,7.774690e-01
44,-1.156173e+03,2.576760e+00,7.774690e-01
45,-1.166972e+03,2.559068e+00,7.774690e-01
46,-1.177475e+03,2.541558e+00,7.774690e-01
47,-1.187767e+03,2.524765e+00,7.774690e-01
48,-1.197843e+03,2.508201e+00,7.774690e-01
49,-1.207674e+03,2.491479e+00,7.774690e-01
50,-1.217295e+03,2.475630e+00,7.774690e-01
51,-1.226732e+03,2.463954e+00,7.774690e-01
52,-1.235987e+03,2.452265e+00,7.774690e-01
53,-1.245051e+03,2.440841e+00,7.774690e-01
54,-1.253936e+03,2.429544e+00,7.774690e-01
55,-1.262653e+03,2.418589e+00,7.774690e-01
56,-1.271211e+03,2.407810e+00,7.774690e-01
57,-1.279614e+03,2.397324e+00,7.774690e-01
58,-1.287879e+03,2.386831e+00,7.774690e-01
59,-1.296012e+03,2.376323e+00,7.774690e-01
60,-1.303968e+03,2.365805e+00,7.774690e-01
61,-1.311780e+03,2.355274e+00,7.774690e-01
62,-1.319452e+03,2.344905e+00,7.774690e-01
63,-1.326980e+03,2.334610e+00,7.774690e-01
64,-1.334393e+03,2.324303e+00,7.774690e-01
65,-1.341681e+03,2.313991e+00,7.774690e-01
66,-1.348841e+03,2.303733e+00,7.774690e-01
67,-1.355890e+03,2.293768e+00,7.774690e-01
68,-1.362811e+03,2.284028e+00,7.774690e-01
69,-1.369616e+03,2.274399e+00,7.774690e-01
70,-1.376288e+03,2.264749e+00,7.774690e-01
71,-1.382857e+03,2.255076e+00,7.774690e-01
72,-1.389304e+03,2.245667e+00,7.774690e-01
