iter,average value,advantage gap,greedy advantage gap
1,1.338434e+01,3.922216e+00,9.148303e-01
2,-3.718059e+01,3.864052e+00,9.148303e-01
3,-8.774269e+01,3.805836e+00,9.148303e-01
4,-1.383030e+02,3.747565e+00,9.148303e-01
5,-1.888626e+02,3.689237e+00,9.148303e-01
6,-2.394224e+02,3.630851e+00,9.148303e-01
7,-2.899092e+02,3.572405e+00,9.148303e-01
8,-3.399289e+02,3.513958e+00,9.148303e-01
9,-3.888117e+02,3.455928e+00,9.148303e-01
10,-4.357641e+02,3.402242e+00,9.148303e-01
11,-4.803912e+02,3.351288e+00,9.148303e-01
12,-5.226527e+02,3.301474e+00,9.148303e-01
13,-5.625421e+02,3.256279e+00,9.148303e-01
14,-6.000499e+02,3.213388e+00,9.148303e-01
15,-6.353057e+02,3.172643e+00,9.148303e-01
16,-6.686535e+02,3.133252e+00,9.148303e-01
17,-7.001715e+02,3.095448e+00,9.148303e-01
18,-7.299491e+02,3.060542e+00,9.148303e-01
19,-7.580406e+02,3.027464e+00,9.148303e-01
20,-7.847277e+02,2.995529e+00,9.148303e-01
21,-8.100233e+02,2.964989e+00,9.148303e-01
22,-8.339672e+02,2.935356e+00,6.055418e-01
23,-8.566970e+02,2.906628e+00,6.055418e-01
24,-8.783375e+02,2.879531e+00,6.055418e-01
25,-8.989947e+02,2.853100e+00,6.055418e-01
26,-9.186540e+02,2.827699e+00,6.055418e-01
27,-9.375774e+02,2.802912e+00,6.055418e-01
28,-9.556623e+02,2.778392e+00,6.055418e-01
29,-9.729812e+02,2.754496e+00,6.055418e-01
30,-9.896490e+02,2.730938e+00,6.055418e-01
31,-1.005732e+03,2.707668e+00,6.055418e-01
32,-1.021307e+03,2.684927e+00,6.055418e-01
33,-1.036307e+03,2.662518e+00,6.055418e-01
34,-1.050840e+03,2.640748e+00,6.055418e-01
35,-1.064901e+03,2.619769e+00,6.055418e-01
36,-1.078482e+03,2.598911e+00,6.055418e-01
37,-1.091586e+03,2.578369e+00,6.055418e-01
38,-1.104311e+03,2.558318e+00,6.055418e-01
39,-1.116699e+03,2.538672e+00,6.055418e-01
40,-1.128751e+03,2.519444e+00,6.055418e-01
41,-1.140539e+03,2.500973e+00,6.055418e-01
42,-1.152028e+03,2.483115e+00,6.055418e-01
43,-1.163221e+03,2.465687e+00,6.055418e-01
44,-1.174128e+03,2.448559e+00,6.055418e-01
45,-1.184751e+03,2.432143e+00,6.055418e-01
46,-1.195159e+03,2.416037e+00,6.055418e-01
47,-1.205335e+03,2.400518e+00,6.055418e-01
48,-1.215282e+03,2.385503e+00,6.055418e-01
49,-1.225013e+03,2.370750e+00,6.055418e-01
50,-1.234537e+03,2.356238e+00,6.055418e-01
51,-1.243830e+03,2.342200e+00,6.055418e-01
52,-1.252871e+03,2.328663e+00,6.055418e-01
53,-1.261712e+03,2.315266e+00,6.055418e-01
54,-1.270362e+03,2.302344e+00,6.055418e-01
55,-1.278827e+03,2.289983e+00,6.055418e-01
56,-1.287129e+03,2.277653e+00,6.055418e-01
57,-1.295256e+03,2.265375e+00,6.055418e-01
58,-1.303211e+03,2.253246e+00,6.055418e-01
