iter,average value,advantage gap
1,1.011573e+03,1.242389e+01
2,1.000421e+03,3.726217e+00
3,1.000321e+03,6.139094e-02
4,1.000310e+03,1.685130e-01
5,1.000282e+03,9.634211e-02
6,1.000275e+03,4.683780e-03
7,1.000270e+03,5.009435e-03
8,1.000267e+03,1.120471e-03
9,1.000266e+03,2.242795e-02
10,1.000266e+03,3.325855e-04
11,1.000266e+03,1.096275e-06
12,1.000266e+03,1.477929e-12
12,1.000266e+03,1.477929e-12
