iter,average value,advantage gap
1,1.009375e+03,1.099895e+01
2,1.000621e+03,1.407502e+00
3,1.000431e+03,4.738595e-01
4,1.000381e+03,1.447073e-01
5,1.000346e+03,7.849803e-02
6,1.000338e+03,4.708166e-03
7,1.000331e+03,5.263465e-03
8,1.000328e+03,1.590911e-03
9,1.000327e+03,2.353885e-03
10,1.000326e+03,5.098166e-04
11,1.000326e+03,1.323118e-03
12,1.000326e+03,2.955765e-06
13,1.000326e+03,9.043173e-07
14,1.000326e+03,2.568885e-07
15,1.000326e+03,5.684342e-13
15,1.000326e+03,5.684342e-13
