iter,average value,advantage gap
1,1.250029e+01,7.307708e+00
2,1.032730e+01,5.430526e-01
3,1.030736e+01,1.396476e-02
4,1.030645e+01,2.323254e-03
5,1.030640e+01,9.451886e-04
6,1.030638e+01,2.486900e-14
6,1.030638e+01,2.486900e-14
