iter,average value,advantage gap
1,1.168282e+01,7.429547e+00
2,1.022253e+01,1.581631e-01
3,1.021689e+01,3.232497e-02
4,1.021615e+01,6.544585e-03
5,1.021603e+01,1.346733e-03
6,1.021595e+01,2.910208e-04
7,1.021595e+01,1.825142e-05
8,1.021595e+01,1.243450e-14
8,1.021595e+01,1.243450e-14
