iter,average value,advantage gap
1,1.200911e+01,7.433647e+00
2,1.023090e+01,2.798259e-01
3,1.021940e+01,9.188715e-03
4,1.021904e+01,1.439001e-04
5,1.021902e+01,2.072021e-05
6,1.021902e+01,1.005452e-07
7,1.021902e+01,2.309264e-14
7,1.021902e+01,2.309264e-14
