iter,average value,advantage gap
1,1.165353e+01,7.434742e+00
2,1.022454e+01,1.321241e-01
3,1.021940e+01,5.472571e-03
4,1.021911e+01,1.436427e-04
5,1.021911e+01,2.842171e-14
5,1.021911e+01,2.842171e-14
