iter,average value,advantage gap
1,1.199148e+01,7.436817e+00
2,1.025756e+01,6.621856e-01
3,1.023023e+01,5.777450e-02
4,1.022941e+01,3.654881e-03
5,1.022929e+01,1.998414e-04
6,1.022928e+01,5.308662e-09
7,1.022928e+01,8.881784e-15
7,1.022928e+01,8.881784e-15
