iter,average value,advantage gap
1,1.127999e+01,7.085036e+00
2,1.022147e+01,4.141782e-01
3,1.021410e+01,6.682906e-03
4,1.021381e+01,1.948616e-05
5,1.021381e+01,1.041194e-07
6,1.021381e+01,1.574314e-10
7,1.021381e+01,5.329071e-15
7,1.021381e+01,5.329071e-15
