iter,average value,advantage gap,greedy advantage gap
1,1.035550e+02,1.009126e+01,1.450882e-01
2,1.034488e+02,9.621790e+00,1.450882e-01
3,1.032529e+02,8.798282e+00,1.450882e-01
4,1.029137e+02,7.495024e+00,1.450883e-01
5,1.023828e+02,5.722785e+00,1.376432e-01
6,1.016578e+02,3.721167e+00,1.350702e-01
7,1.008244e+02,1.870728e+00,1.203264e-01
8,1.004674e+02,6.706718e-01,2.080705e-01
9,1.004382e+02,3.070775e-01,2.103686e-01
10,1.004061e+02,1.814504e-01,6.890742e-02
11,1.003625e+02,9.438109e-02,3.020412e-02
12,1.003070e+02,5.718561e-02,6.653030e-02
13,1.002695e+02,4.160678e-02,7.181245e-02
14,1.002491e+02,6.177007e-02,6.747166e-02
15,1.002435e+02,1.915131e-02,2.095613e-02
16,1.002390e+02,3.344820e-02,2.840359e-02
17,1.002299e+02,2.259264e-02,1.060612e-02
18,1.002264e+02,6.787810e-03,1.075512e-03
19,1.002242e+02,2.274426e-03,1.075564e-03
20,1.002230e+02,5.774646e-04,1.706955e-04
21,1.002228e+02,3.693407e-04,1.052538e-04
22,1.002225e+02,1.713738e-04,9.594673e-05
23,1.002223e+02,9.908600e-05,1.218358e-04
24,1.002220e+02,4.214044e-04,7.341966e-05
25,1.002218e+02,1.366166e-04,1.086220e-05
26,1.002217e+02,4.513896e-05,3.336739e-05
27,1.002217e+02,4.309432e-05,2.888734e-05
28,1.002217e+02,8.968114e-06,7.931462e-08
29,1.002217e+02,1.468874e-05,7.931462e-08
30,1.002217e+02,8.056832e-07,4.402909e-08
31,1.002217e+02,4.372954e-07,1.124647e-10
32,1.002217e+02,3.533375e-07,1.124647e-10
33,1.002217e+02,6.593760e-08,1.124647e-10
34,1.002217e+02,5.202645e-08,1.136868e-13
34,1.002217e+02,5.202645e-08,1.136868e-13
