iter,average value,advantage gap,greedy advantage gap
1,1.073616e+02,1.045891e+01,1.599069e-01
2,1.070826e+02,9.966084e+00,1.598544e-01
3,1.065831e+02,9.103761e+00,1.598536e-01
4,1.057611e+02,7.744487e+00,1.581848e-01
5,1.045657e+02,5.906028e+00,1.587070e-01
6,1.030689e+02,3.841700e+00,1.592580e-01
7,1.015568e+02,2.090937e+00,4.703908e-01
8,1.008224e+02,7.528972e-01,4.440134e-01
9,1.006418e+02,4.893794e-01,1.612122e-01
10,1.005029e+02,2.734217e-01,6.395363e-02
11,1.003479e+02,1.412210e-01,5.796650e-02
12,1.003005e+02,9.506891e-02,3.952735e-02
13,1.002736e+02,5.131784e-02,1.015202e-02
14,1.002599e+02,2.383141e-02,1.014738e-02
15,1.002550e+02,2.043846e-02,1.061088e-02
16,1.002499e+02,2.988292e-02,9.556271e-03
17,1.002453e+02,1.031540e-02,1.071081e-02
18,1.002419e+02,2.499770e-03,4.446710e-04
19,1.002406e+02,1.055609e-03,4.606545e-04
20,1.002396e+02,5.614426e-04,1.194639e-04
21,1.002392e+02,2.929393e-04,9.108489e-05
22,1.002390e+02,2.623492e-04,3.610696e-04
23,1.002387e+02,1.829313e-04,3.610696e-04
24,1.002386e+02,9.237637e-05,3.610696e-04
25,1.002385e+02,5.414737e-05,3.829183e-05
26,1.002385e+02,1.319499e-05,3.829469e-05
27,1.002384e+02,3.051563e-05,9.365020e-07
28,1.002384e+02,2.861041e-06,9.383171e-07
29,1.002384e+02,5.520897e-07,2.087362e-07
30,1.002384e+02,3.125012e-07,1.114622e-07
31,1.002384e+02,2.043176e-07,3.895509e-08
32,1.002384e+02,9.990947e-08,3.894915e-08
33,1.002384e+02,4.082190e-08,3.885454e-08
34,1.002384e+02,1.972155e-08,3.859306e-08
35,1.002384e+02,1.324804e-08,1.136868e-13
35,1.002384e+02,1.324804e-08,1.136868e-13
