iter,average value,advantage gap,greedy advantage gap
1,1.066757e+02,1.043504e+01,3.650183e+00
2,1.064544e+02,9.944160e+00,3.650183e+00
3,1.060553e+02,9.084986e+00,5.319190e-01
4,1.053904e+02,7.730011e+00,5.318918e-01
5,1.044036e+02,5.896158e+00,5.318986e-01
6,1.031296e+02,3.995641e+00,5.547250e-01
7,1.017873e+02,2.063530e+00,5.810527e-01
8,1.009988e+02,7.381524e-01,4.994819e-01
9,1.008509e+02,6.320445e-01,4.976767e-01
10,1.007318e+02,3.100228e-01,1.663458e-01
11,1.005651e+02,2.026070e-01,1.851837e-01
12,1.004821e+02,1.390564e-01,1.829709e-01
13,1.004087e+02,8.824741e-02,1.817034e-01
14,1.003605e+02,4.000854e-02,1.790586e-01
15,1.003287e+02,2.659078e-02,2.045196e-01
16,1.002714e+02,1.207284e-01,3.547886e-02
17,1.002614e+02,1.794037e-02,1.643705e-02
18,1.002521e+02,1.764795e-02,3.519525e-02
19,1.002466e+02,6.588662e-03,4.955083e-02
20,1.002416e+02,4.585524e-03,1.097024e-02
21,1.002357e+02,7.701099e-03,1.290894e-03
22,1.002321e+02,7.357446e-03,2.815304e-04
23,1.002307e+02,5.201489e-04,2.126719e-04
24,1.002300e+02,4.389836e-05,2.126589e-04
25,1.002298e+02,1.969984e-04,1.095088e-05
26,1.002296e+02,9.825436e-06,1.095085e-05
27,1.002295e+02,6.183700e-06,1.095085e-05
28,1.002295e+02,2.879580e-06,3.149452e-09
29,1.002295e+02,1.722048e-06,3.149452e-09
30,1.002295e+02,1.027919e-06,1.563194e-13
30,1.002295e+02,1.027919e-06,1.563194e-13
