iter,average value,advantage gap,greedy advantage gap
1,2.581928e+03,1.397530e+03,3.265264e+01
2,2.580481e+03,1.375857e+03,3.265264e+01
3,2.579033e+03,1.354169e+03,3.265264e+01
4,2.577585e+03,1.332460e+03,3.265264e+01
5,2.576136e+03,1.310724e+03,3.265264e+01
6,2.574685e+03,1.288955e+03,3.265264e+01
7,2.573232e+03,1.267144e+03,3.265264e+01
8,2.571776e+03,1.245286e+03,3.265264e+01
9,2.570317e+03,1.223374e+03,3.265264e+01
10,2.568855e+03,1.201401e+03,3.265264e+01
11,2.567389e+03,1.179359e+03,3.265264e+01
12,2.565919e+03,1.157242e+03,3.265242e+01
13,2.564444e+03,1.135042e+03,3.265242e+01
14,2.562963e+03,1.112753e+03,3.265242e+01
15,2.561476e+03,1.090366e+03,3.265242e+01
16,2.559983e+03,1.067873e+03,3.265242e+01
17,2.558484e+03,1.045268e+03,3.265242e+01
18,2.556976e+03,1.022542e+03,3.265242e+01
19,2.555461e+03,9.996874e+02,3.265242e+01
20,2.553938e+03,9.766948e+02,3.265243e+01
21,2.552405e+03,9.535562e+02,3.265243e+01
22,2.550862e+03,9.302627e+02,3.265243e+01
23,2.549310e+03,9.068267e+02,3.265243e+01
24,2.547746e+03,8.832776e+02,3.265243e+01
25,2.546171e+03,8.595463e+02,3.265243e+01
26,2.544584e+03,8.356229e+02,3.265111e+01
27,2.542983e+03,8.114970e+02,3.265111e+01
28,2.541370e+03,7.871579e+02,3.265111e+01
29,2.539742e+03,7.631440e+02,3.265126e+01
30,2.538099e+03,7.412642e+02,3.265086e+01
31,2.536440e+03,7.191898e+02,3.265086e+01
32,2.534764e+03,6.969111e+02,3.265086e+01
33,2.533071e+03,6.744182e+02,3.265086e+01
34,2.531359e+03,6.517008e+02,3.271835e+01
35,2.529628e+03,6.287480e+02,3.271836e+01
36,2.527877e+03,6.055485e+02,3.271836e+01
37,2.526104e+03,5.820906e+02,3.271881e+01
38,2.524309e+03,5.583619e+02,3.271881e+01
39,2.522490e+03,5.343495e+02,3.271881e+01
40,2.520646e+03,5.100398e+02,3.271881e+01
41,2.518777e+03,4.854187e+02,3.271881e+01
42,2.516880e+03,4.604712e+02,3.271881e+01
43,2.514955e+03,4.351815e+02,3.271881e+01
44,2.512999e+03,4.095332e+02,3.271881e+01
45,2.511012e+03,3.835086e+02,3.272045e+01
46,2.508991e+03,3.570894e+02,3.272045e+01
47,2.506935e+03,3.302560e+02,3.272045e+01
48,2.504842e+03,3.029878e+02,3.272034e+01
49,2.502711e+03,2.752627e+02,3.272724e+01
50,2.500538e+03,2.470575e+02,3.272593e+01
51,2.498322e+03,2.183475e+02,3.271835e+01
52,2.496061e+03,1.891062e+02,3.271833e+01
53,2.493763e+03,1.593058e+02,3.271833e+01
54,2.492536e+03,1.326811e+02,3.271833e+01
55,2.491966e+03,1.326133e+02,3.271833e+01
56,2.491772e+03,1.325450e+02,3.271833e+01
57,2.491677e+03,1.324761e+02,3.271833e+01
58,2.491582e+03,1.324066e+02,3.271833e+01
59,2.491486e+03,1.323366e+02,3.271833e+01
60,2.491389e+03,1.322660e+02,3.271833e+01
61,2.491293e+03,1.321948e+02,3.271833e+01
62,2.491195e+03,1.321229e+02,3.271833e+01
63,2.491098e+03,1.320505e+02,3.271833e+01
64,2.490999e+03,1.319774e+02,3.271833e+01
65,2.490901e+03,1.319038e+02,3.271833e+01
66,2.490801e+03,1.318294e+02,3.271833e+01
67,2.490702e+03,1.317545e+02,3.271833e+01
68,2.490601e+03,1.316789e+02,3.271833e+01
69,2.490501e+03,1.316026e+02,3.271833e+01
70,2.490400e+03,1.315256e+02,3.271833e+01
71,2.490298e+03,1.314480e+02,3.271833e+01
72,2.490195e+03,1.313696e+02,3.271833e+01
73,2.490093e+03,1.312906e+02,3.271833e+01
74,2.489989e+03,1.312108e+02,3.271833e+01
75,2.489885e+03,1.311303e+02,3.271833e+01
76,2.489781e+03,1.310491e+02,3.271833e+01
77,2.489676e+03,1.309672e+02,3.271833e+01
78,2.489570e+03,1.308844e+02,3.271833e+01
79,2.489464e+03,1.308009e+02,3.271833e+01
80,2.489357e+03,1.307167e+02,3.271833e+01
81,2.489249e+03,1.306316e+02,3.271833e+01
82,2.489141e+03,1.305457e+02,3.271833e+01
83,2.489032e+03,1.304590e+02,3.271833e+01
84,2.488923e+03,1.303715e+02,3.271833e+01
85,2.488813e+03,1.302831e+02,3.271833e+01
86,2.488702e+03,1.301939e+02,3.271833e+01
87,2.488591e+03,1.301038e+02,3.271833e+01
