iter,average value,advantage gap,greedy advantage gap
1,1.011573e+03,1.242389e+01,3.726217e+00
2,1.011385e+03,1.207999e+01,3.726217e+00
3,1.011204e+03,1.174851e+01,3.726217e+00
4,1.011029e+03,1.142866e+01,3.726217e+00
5,1.010860e+03,1.111970e+01,3.726217e+00
6,1.010696e+03,1.082096e+01,3.726217e+00
7,1.010538e+03,1.053183e+01,3.726217e+00
8,1.010385e+03,1.025174e+01,1.811382e+00
9,1.010236e+03,9.980175e+00,1.811382e+00
10,1.010091e+03,9.716640e+00,1.811382e+00
11,1.009951e+03,9.460690e+00,1.811382e+00
12,1.009815e+03,9.211911e+00,1.811382e+00
13,1.009682e+03,9.067840e+00,1.811382e+00
14,1.009553e+03,8.940966e+00,1.811382e+00
15,1.009428e+03,8.817722e+00,1.811382e+00
16,1.009305e+03,8.697938e+00,1.811382e+00
17,1.009186e+03,8.581453e+00,1.811382e+00
18,1.009070e+03,8.468119e+00,1.811382e+00
19,1.008956e+03,8.357797e+00,1.811298e+00
20,1.008846e+03,8.250354e+00,1.811298e+00
21,1.008738e+03,8.145668e+00,1.811298e+00
22,1.008632e+03,8.043623e+00,1.811274e+00
23,1.008529e+03,7.944108e+00,1.811274e+00
24,1.008428e+03,7.847022e+00,1.811274e+00
25,1.008329e+03,7.752266e+00,1.811274e+00
26,1.008232e+03,7.659749e+00,1.811274e+00
27,1.008137e+03,7.569383e+00,1.811274e+00
28,1.008044e+03,7.481088e+00,1.811274e+00
29,1.007953e+03,7.394784e+00,1.811274e+00
30,1.007864e+03,7.310397e+00,1.811274e+00
31,1.007777e+03,7.227859e+00,1.811274e+00
32,1.007691e+03,7.147102e+00,1.811274e+00
33,1.007607e+03,7.068062e+00,1.811274e+00
34,1.007524e+03,6.990680e+00,1.811274e+00
35,1.007443e+03,6.914899e+00,1.811274e+00
36,1.007363e+03,6.840664e+00,1.810869e+00
37,1.007285e+03,6.767924e+00,1.810868e+00
38,1.007208e+03,6.696627e+00,1.810868e+00
39,1.007132e+03,6.626729e+00,1.810868e+00
40,1.007058e+03,6.558182e+00,1.810868e+00
41,1.006985e+03,6.490945e+00,1.810868e+00
42,1.006913e+03,6.424976e+00,1.810868e+00
43,1.006842e+03,6.360235e+00,1.810868e+00
44,1.006772e+03,6.296685e+00,1.824508e+00
45,1.006703e+03,6.234291e+00,1.824508e+00
46,1.006636e+03,6.173016e+00,1.824508e+00
47,1.006569e+03,6.112829e+00,1.824505e+00
48,1.006503e+03,6.053696e+00,1.824503e+00
49,1.006438e+03,5.995589e+00,1.824494e+00
50,1.006374e+03,5.938477e+00,1.824494e+00
51,1.006311e+03,5.882333e+00,1.824494e+00
52,1.006249e+03,5.827129e+00,1.821706e+00
53,1.006188e+03,5.772839e+00,1.821706e+00
54,1.006127e+03,5.719439e+00,1.821706e+00
55,1.006067e+03,5.666904e+00,1.821706e+00
56,1.006008e+03,5.615212e+00,1.821706e+00
57,1.005950e+03,5.564339e+00,1.821706e+00
58,1.005892e+03,5.514265e+00,1.821706e+00
59,1.005835e+03,5.464969e+00,1.821706e+00
60,1.005779e+03,5.416431e+00,1.821707e+00
61,1.005723e+03,5.368631e+00,1.821707e+00
62,1.005668e+03,5.321551e+00,1.821707e+00
63,1.005614e+03,5.275174e+00,1.821707e+00
64,1.005560e+03,5.229482e+00,1.821707e+00
65,1.005507e+03,5.184458e+00,1.821705e+00
66,1.005454e+03,5.140086e+00,1.821705e+00
67,1.005402e+03,5.096350e+00,1.821705e+00
68,1.005350e+03,5.053236e+00,1.821705e+00
69,1.005299e+03,5.010729e+00,1.821705e+00
70,1.005250e+03,4.968806e+00,1.821705e+00
71,1.005202e+03,4.927454e+00,1.821705e+00
72,1.005156e+03,4.886668e+00,1.821705e+00
73,1.005110e+03,4.846435e+00,1.821705e+00
74,1.005064e+03,4.806743e+00,1.821705e+00
75,1.005019e+03,4.767580e+00,1.821705e+00
76,1.004974e+03,4.728935e+00,1.821705e+00
77,1.004930e+03,4.690796e+00,1.821705e+00
78,1.004886e+03,4.653152e+00,1.821705e+00
79,1.004843e+03,4.615992e+00,1.821705e+00
80,1.004800e+03,4.579307e+00,1.821707e+00
81,1.004757e+03,4.543086e+00,1.821707e+00
82,1.004715e+03,4.507319e+00,1.821707e+00
83,1.004673e+03,4.471998e+00,1.821707e+00
84,1.004631e+03,4.437112e+00,1.821707e+00
85,1.004590e+03,4.402653e+00,1.821707e+00
86,1.004549e+03,4.368613e+00,1.821707e+00
87,1.004509e+03,4.334983e+00,1.821707e+00
88,1.004468e+03,4.301755e+00,1.821707e+00
89,1.004428e+03,4.268920e+00,1.821707e+00
90,1.004388e+03,4.236472e+00,1.821707e+00
91,1.004348e+03,4.204403e+00,1.821707e+00
92,1.004309e+03,4.172704e+00,1.821707e+00
93,1.004270e+03,4.141370e+00,1.821707e+00
94,1.004231e+03,4.110394e+00,1.821707e+00
95,1.004192e+03,4.079768e+00,1.821707e+00
96,1.004153e+03,4.049485e+00,1.821707e+00
97,1.004115e+03,4.019541e+00,1.821707e+00
98,1.004076e+03,3.989928e+00,1.821692e+00
99,1.004038e+03,3.960640e+00,1.821692e+00
100,1.004000e+03,3.931672e+00,1.821692e+00
110,1.003639e+03,3.658360e+00,1.821716e+00
120,1.003377e+03,3.411463e+00,1.821676e+00
130,1.003134e+03,3.186983e+00,1.821651e+00
140,1.002919e+03,2.981722e+00,1.749488e+00
150,1.002749e+03,2.793085e+00,1.749486e+00
160,1.002590e+03,2.618944e+00,1.749486e+00
170,1.002439e+03,2.457532e+00,1.749486e+00
180,1.002300e+03,2.311100e+00,1.749388e+00
190,1.002172e+03,2.175475e+00,1.749386e+00
200,1.002056e+03,2.048277e+00,1.748306e+00
210,1.001944e+03,1.943388e+00,1.748298e+00
220,1.001850e+03,1.847702e+00,1.748238e+00
230,1.001768e+03,1.756584e+00,1.748238e+00
240,1.001689e+03,1.669755e+00,1.748257e+00
250,1.001616e+03,1.586867e+00,1.748204e+00
260,1.001553e+03,1.507594e+00,1.748205e+00
270,1.001501e+03,1.431849e+00,1.748205e+00
280,1.001452e+03,1.359251e+00,1.748205e+00
290,1.001405e+03,1.289530e+00,1.748206e+00
300,1.001360e+03,1.222502e+00,1.748238e+00
310,1.001320e+03,1.161112e+00,1.748236e+00
320,1.001289e+03,1.107821e+00,1.748236e+00
330,1.001261e+03,1.057434e+00,1.748275e+00
340,1.001234e+03,1.008450e+00,8.978969e-01
350,1.001210e+03,9.607952e-01,8.978971e-01
360,1.001188e+03,9.144018e-01,8.978969e-01
370,1.001166e+03,8.692067e-01,8.978965e-01
380,1.001145e+03,8.290597e-01,8.978965e-01
390,1.001124e+03,7.944229e-01,8.978901e-01
400,1.001104e+03,7.710012e-01,8.978899e-01
410,1.001085e+03,7.717253e-01,8.978899e-01
420,1.001066e+03,7.751654e-01,8.978899e-01
430,1.001050e+03,7.768542e-01,8.996075e-01
