iter,average value,advantage gap,greedy advantage gap
1,1.009259e+03,1.087169e+01,1.258738e-01
2,1.009106e+03,1.065653e+01,1.258738e-01
3,1.008959e+03,1.045053e+01,1.258738e-01
4,1.008817e+03,1.025305e+01,1.258246e-01
5,1.008680e+03,1.006353e+01,1.258246e-01
6,1.008547e+03,9.881429e+00,1.258246e-01
7,1.008419e+03,9.706285e+00,1.258247e-01
8,1.008295e+03,9.537663e+00,1.258247e-01
9,1.008175e+03,9.375166e+00,1.258230e-01
10,1.008058e+03,9.218431e+00,1.258230e-01
11,1.007945e+03,9.067125e+00,1.258829e-01
12,1.007835e+03,8.920940e+00,1.258829e-01
13,1.007728e+03,8.779593e+00,1.258829e-01
14,1.007624e+03,8.642823e+00,1.258829e-01
15,1.007523e+03,8.510386e+00,1.258829e-01
16,1.007424e+03,8.382059e+00,1.258829e-01
17,1.007328e+03,8.257633e+00,1.258996e-01
18,1.007235e+03,8.136912e+00,1.258996e-01
19,1.007143e+03,8.019717e+00,1.258996e-01
20,1.007054e+03,7.905879e+00,1.258996e-01
21,1.006967e+03,7.795240e+00,1.258996e-01
22,1.006883e+03,7.687653e+00,1.258996e-01
23,1.006800e+03,7.582980e+00,1.258996e-01
24,1.006718e+03,7.481090e+00,1.240440e-01
25,1.006639e+03,7.381863e+00,1.240440e-01
26,1.006562e+03,7.285185e+00,1.240421e-01
27,1.006486e+03,7.190947e+00,1.240421e-01
28,1.006411e+03,7.099050e+00,1.240421e-01
29,1.006338e+03,7.009396e+00,1.240421e-01
30,1.006267e+03,6.921897e+00,1.240421e-01
31,1.006197e+03,6.836466e+00,1.240421e-01
32,1.006128e+03,6.753024e+00,1.240421e-01
33,1.006061e+03,6.671495e+00,1.249206e-01
34,1.005995e+03,6.591806e+00,1.249206e-01
35,1.005930e+03,6.513890e+00,1.249708e-01
36,1.005867e+03,6.437680e+00,1.249708e-01
37,1.005804e+03,6.363116e+00,1.249708e-01
38,1.005743e+03,6.290139e+00,1.249708e-01
39,1.005683e+03,6.218694e+00,1.249708e-01
40,1.005624e+03,6.148728e+00,1.249708e-01
41,1.005565e+03,6.080189e+00,1.249782e-01
42,1.005508e+03,6.013031e+00,1.249782e-01
43,1.005452e+03,5.947207e+00,1.249782e-01
44,1.005397e+03,5.882674e+00,1.249782e-01
45,1.005342e+03,5.819390e+00,1.249782e-01
46,1.005289e+03,5.757315e+00,1.249714e-01
47,1.005236e+03,5.696411e+00,1.249714e-01
48,1.005184e+03,5.636641e+00,1.249714e-01
49,1.005133e+03,5.577972e+00,1.249696e-01
50,1.005083e+03,5.520368e+00,1.249696e-01
51,1.005033e+03,5.463800e+00,1.249696e-01
52,1.004984e+03,5.408234e+00,1.249696e-01
53,1.004936e+03,5.353644e+00,1.249696e-01
54,1.004889e+03,5.299999e+00,1.249696e-01
55,1.004842e+03,5.247274e+00,1.249696e-01
56,1.004796e+03,5.195442e+00,1.249696e-01
57,1.004750e+03,5.144478e+00,1.249696e-01
58,1.004705e+03,5.094358e+00,1.249696e-01
59,1.004661e+03,5.045059e+00,1.249696e-01
60,1.004617e+03,4.996559e+00,1.249696e-01
61,1.004574e+03,4.948837e+00,1.249696e-01
62,1.004532e+03,4.901871e+00,1.249696e-01
63,1.004490e+03,4.855643e+00,1.249696e-01
64,1.004448e+03,4.810132e+00,1.249696e-01
65,1.004407e+03,4.765321e+00,1.249696e-01
66,1.004367e+03,4.721192e+00,1.249696e-01
67,1.004327e+03,4.677727e+00,1.249696e-01
68,1.004287e+03,4.634911e+00,1.258777e-01
69,1.004248e+03,4.592726e+00,1.258777e-01
70,1.004210e+03,4.551158e+00,1.258777e-01
71,1.004172e+03,4.510193e+00,1.258777e-01
72,1.004134e+03,4.469814e+00,1.258777e-01
73,1.004097e+03,4.430009e+00,1.258775e-01
74,1.004060e+03,4.390764e+00,1.258775e-01
75,1.004024e+03,4.352066e+00,1.258775e-01
76,1.003988e+03,4.313902e+00,1.258775e-01
77,1.003952e+03,4.276260e+00,1.258775e-01
78,1.003917e+03,4.239129e+00,1.258775e-01
79,1.003882e+03,4.202497e+00,1.258775e-01
80,1.003848e+03,4.166352e+00,1.258775e-01
81,1.003813e+03,4.130685e+00,1.258775e-01
82,1.003780e+03,4.095484e+00,1.258775e-01
83,1.003746e+03,4.060739e+00,1.258775e-01
84,1.003713e+03,4.026442e+00,1.258775e-01
85,1.003680e+03,3.992581e+00,1.258776e-01
86,1.003648e+03,3.959149e+00,1.258776e-01
87,1.003616e+03,3.926136e+00,1.258776e-01
88,1.003584e+03,3.893533e+00,1.258776e-01
89,1.003552e+03,3.861332e+00,1.258776e-01
90,1.003521e+03,3.829524e+00,1.258776e-01
91,1.003490e+03,3.798103e+00,1.259090e-01
92,1.003459e+03,3.767059e+00,1.259090e-01
93,1.003429e+03,3.736386e+00,1.259253e-01
94,1.003399e+03,3.706076e+00,1.259253e-01
95,1.003369e+03,3.676122e+00,1.259253e-01
96,1.003339e+03,3.646517e+00,1.259253e-01
97,1.003310e+03,3.617255e+00,1.259253e-01
98,1.003280e+03,3.588328e+00,1.259253e-01
99,1.003251e+03,3.559731e+00,1.259253e-01
100,1.003223e+03,3.531457e+00,1.259253e-01
110,1.002947e+03,3.265234e+00,1.259246e-01
120,1.002690e+03,3.025554e+00,1.259246e-01
