iter,average value,advantage gap
1,2.134917e+02,7.888473e+00
2,-2.335324e+03,2.280772e+00
3,-2.486949e+03,6.599273e-01
4,-2.493675e+03,4.547474e-13
4,-2.493675e+03,4.547474e-13
