iter,average value,advantage gap
1,-2.040458e+02,6.334618e+00
2,-2.350402e+03,2.792773e+00
3,-2.523962e+03,6.382235e-01
4,-2.533856e+03,4.547474e-13
4,-2.533856e+03,4.547474e-13
