iter,average value,advantage gap
1,1.428244e+02,1.150153e+01
2,9.984511e+01,1.001538e+01
3,9.611571e+01,1.239636e+01
4,7.236650e+01,3.024899e+01
5,2.836229e+01,8.834968e+00
6,2.446608e+01,4.105963e+00
7,2.419816e+01,1.408227e+00
8,2.414370e+01,4.531781e-02
9,2.414232e+01,4.326506e-05
10,2.414232e+01,2.353844e-05
11,2.414232e+01,2.486900e-14
11,2.414232e+01,2.486900e-14
