iter,average value,advantage gap
1,1.444229e+02,9.368531e+00
2,1.003003e+02,9.870432e+00
3,9.437568e+01,1.294050e+01
4,8.722253e+01,1.820505e+01
5,4.068770e+01,3.203692e+00
6,3.845830e+01,1.308465e+00
7,3.802505e+01,1.589052e-01
8,3.800566e+01,1.058158e-01
9,3.800052e+01,2.996786e-03
10,3.800018e+01,6.951737e-04
11,3.799997e+01,4.263256e-14
11,3.799997e+01,4.263256e-14
