iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.617488e+02,-3.462009e+03,-8.711477e+03,3.617488e+02,-3.462009e+03,-8.711477e+03,3.943987e+02,-8.570916e+00,-1.084205e+03
2,3.487879e+02,-1.530882e+04,-8.126626e+04,3.552683e+02,-8.116628e+03,-3.968395e+04,3.751002e+02,-7.647740e+03,-8.008245e+04
3,2.960108e+02,-1.371343e+04,-8.370763e+04,3.355158e+02,-8.288330e+03,-4.095668e+04,3.212349e+02,-1.344936e+04,-8.967866e+04
4,1.650366e+02,-5.355261e+03,-8.461839e+04,2.928960e+02,-6.935290e+03,-3.954063e+04,1.791771e+02,-5.358541e+03,-8.982082e+04
5,1.072145e+02,-1.224196e+03,-8.259752e+04,2.557597e+02,-5.631529e+03,-3.161106e+04,1.152692e+02,-9.796579e+02,-8.988454e+04
6,9.643923e+01,-3.944886e+02,-8.260829e+04,2.292063e+02,-4.702800e+03,-2.632648e+04,1.050777e+02,-3.974081e+02,-8.989492e+04
7,9.207970e+01,3.190097e+01,-2.007920e+03,2.096168e+02,-4.018522e+03,-2.255240e+04,1.001993e+02,5.290453e+01,-2.385483e+03
8,9.186210e+01,5.344402e+01,-2.008138e+03,1.948975e+02,-3.504956e+03,-1.972187e+04,9.999148e+01,6.472583e+01,-2.024645e+03
9,9.182395e+01,5.722073e+01,-2.008176e+03,1.834448e+02,-3.105441e+03,-1.752035e+04,9.992028e+01,6.845108e+01,-2.010245e+03
10,9.178850e+01,6.073051e+01,-2.008212e+03,1.742792e+02,-2.785735e+03,-1.575913e+04,9.989160e+01,6.990271e+01,-2.004259e+03
11,9.176979e+01,6.258209e+01,-2.008230e+03,1.667784e+02,-2.524151e+03,-1.431814e+04,9.988190e+01,7.039025e+01,-2.001806e+03
12,9.177709e+01,6.185989e+01,-2.008223e+03,1.605283e+02,-2.306156e+03,-1.311731e+04,9.987726e+01,7.057008e+01,-2.000810e+03
13,9.176570e+01,6.298688e+01,-2.008234e+03,1.552388e+02,-2.121675e+03,-1.210123e+04,9.987259e+01,7.036685e+01,-2.000407e+03
14,9.175194e+01,5.619946e+01,-2.008248e+03,1.507040e+02,-1.963696e+03,-1.123030e+04,9.985820e+01,6.904786e+01,-2.000255e+03
15,9.173411e+01,5.796401e+01,-2.008266e+03,1.467727e+02,-1.826710e+03,-1.047550e+04,9.984007e+01,6.729569e+01,-2.000206e+03
16,9.172875e+01,5.849438e+01,-2.008271e+03,1.433325e+02,-1.706813e+03,-9.815050e+03,9.983412e+01,6.672545e+01,-2.000185e+03
17,9.172794e+01,5.857550e+01,-2.008272e+03,1.402969e+02,-1.601017e+03,-9.232298e+03,9.982942e+01,6.627149e+01,-2.000178e+03
18,9.171378e+01,4.951475e+01,-2.008286e+03,1.375978e+02,-1.506981e+03,-8.714298e+03,9.980319e+01,6.374901e+01,-2.000200e+03
19,9.159113e+01,3.920924e+01,-2.008409e+03,1.351764e+02,-1.422884e+03,-8.250830e+03,9.971068e+01,5.590075e+01,-2.000291e+03
20,9.142026e+01,2.614174e+01,-2.008580e+03,1.329886e+02,-1.347155e+03,-7.833717e+03,9.949940e+01,4.561470e+01,-2.000501e+03
21,9.137361e+01,1.760979e+01,-2.008626e+03,1.310070e+02,-1.278693e+03,-7.456332e+03,9.946040e+01,4.388426e+01,-2.000540e+03
22,9.119992e+01,1.889816e+01,-2.008800e+03,1.291976e+02,-1.216603e+03,-7.113262e+03,9.930894e+01,3.729372e+01,-2.000691e+03
23,9.106499e+01,2.118205e+01,-2.008935e+03,1.275396e+02,-1.159824e+03,-6.800031e+03,9.921148e+01,3.421054e+01,-2.000789e+03
24,9.109832e+01,1.373418e+01,-2.008902e+03,1.260212e+02,-1.107761e+03,-6.512900e+03,9.917022e+01,3.067140e+01,-2.000830e+03
25,9.103366e+01,1.513966e+01,-2.008966e+03,1.246217e+02,-1.059821e+03,-6.248743e+03,9.910760e+01,2.644840e+01,-2.000892e+03
26,9.091658e+01,1.049575e+01,-2.009083e+03,1.233254e+02,-1.015582e+03,-6.004910e+03,9.904003e+01,2.630505e+01,-2.000960e+03
27,9.082287e+01,1.488240e+01,-2.009177e+03,1.221216e+02,-9.746810e+02,-5.779142e+03,9.894425e+01,2.751661e+01,-2.001056e+03
28,9.077008e+01,1.900124e+01,-2.009230e+03,1.210019e+02,-9.366978e+02,-5.569502e+03,9.888774e+01,2.805716e+01,-2.001112e+03
29,9.064697e+01,1.121601e+01,-2.009353e+03,1.199552e+02,-9.014192e+02,-5.374325e+03,9.878401e+01,2.764408e+01,-2.001216e+03
30,9.052550e+01,1.218016e+01,-2.009475e+03,1.189742e+02,-8.684251e+02,-5.192163e+03,9.865417e+01,2.769952e+01,-2.001346e+03
31,9.049888e+01,1.787791e+01,-2.009501e+03,1.180556e+02,-8.375574e+02,-5.021755e+03,9.857806e+01,2.985239e+01,-2.001422e+03
32,9.043262e+01,2.314363e+01,-2.009567e+03,1.171924e+02,-8.085954e+02,-4.861999e+03,9.852986e+01,3.117336e+01,-2.001470e+03
33,9.039622e+01,1.796382e+01,-2.009604e+03,1.163804e+02,-7.813744e+02,-4.711926e+03,9.850123e+01,2.942041e+01,-2.001499e+03
34,9.036585e+01,2.037414e+01,-2.009634e+03,1.156153e+02,-7.557518e+02,-4.570682e+03,9.848118e+01,2.863876e+01,-2.001519e+03
35,9.034299e+01,1.511264e+01,-2.009657e+03,1.148932e+02,-7.316232e+02,-4.437510e+03,9.844680e+01,2.881204e+01,-2.001553e+03
36,9.031248e+01,1.746232e+01,-2.009688e+03,1.142104e+02,-7.088315e+02,-4.311737e+03,9.841668e+01,2.881443e+01,-2.001583e+03
37,9.029008e+01,1.881748e+01,-2.009710e+03,1.135639e+02,-6.872360e+02,-4.192764e+03,9.840124e+01,2.877484e+01,-2.001599e+03
38,9.029629e+01,1.802155e+01,-2.009704e+03,1.129516e+02,-6.667677e+02,-4.080051e+03,9.839630e+01,2.881350e+01,-2.001603e+03
39,9.028213e+01,1.943968e+01,-2.009718e+03,1.123703e+02,-6.473563e+02,-3.973120e+03,9.839197e+01,2.886889e+01,-2.001604e+03
40,9.029757e+01,1.842702e+01,-2.009702e+03,1.118185e+02,-6.288992e+02,-3.871534e+03,9.838782e+01,2.878304e+01,-2.001576e+03
41,9.026968e+01,2.028752e+01,-2.009727e+03,1.112929e+02,-6.113424e+02,-3.774905e+03,9.837825e+01,2.843477e+01,-2.001325e+03
42,9.024501e+01,1.673602e+01,-2.009731e+03,1.107918e+02,-5.946631e+02,-3.682878e+03,9.835342e+01,2.725108e+01,-1.999222e+03
43,9.020078e+01,1.477036e+01,-2.009601e+03,1.103129e+02,-5.788313e+02,-3.595132e+03,9.829940e+01,2.513891e+01,-1.982061e+03
44,9.015088e+01,1.367779e+01,-2.008231e+03,1.098547e+02,-5.636434e+02,-3.511375e+03,9.823614e+01,2.205391e+01,-1.980764e+03
