iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.633862e+02,-3.399430e+03,-8.713196e+03,3.633862e+02,-3.399430e+03,-8.713196e+03,3.943987e+02,-8.570916e+00,-1.084205e+03
2,3.700151e+02,-1.681782e+04,-8.146051e+04,3.667007e+02,-8.615443e+03,-4.046761e+04,3.998206e+02,-9.224413e+03,-7.955242e+04
3,2.986108e+02,-1.363453e+04,-8.356414e+04,3.440040e+02,-8.540224e+03,-4.074483e+04,3.188894e+02,-1.233168e+04,-8.968111e+04
4,1.531991e+02,-4.678802e+03,-8.463053e+04,2.963028e+02,-7.129579e+03,-3.866142e+04,1.676232e+02,-4.904205e+03,-8.960996e+04
5,9.761755e+01,-5.516110e+02,-8.250849e+04,2.565658e+02,-5.734224e+03,-3.090961e+04,1.063318e+02,-5.589896e+02,-8.960456e+04
6,9.204436e+01,-5.452661e+00,-2.102532e+03,2.291455e+02,-4.764380e+03,-2.574267e+04,1.001848e+02,1.604333e+01,-2.160356e+03
7,9.177735e+01,1.515476e+01,-2.731653e+03,2.095215e+02,-4.070922e+03,-2.205203e+04,9.993625e+01,3.051485e+01,-2.014167e+03
8,9.170650e+01,1.552767e+01,-2.010455e+03,1.947946e+02,-3.550770e+03,-1.928406e+04,9.972126e+01,3.912825e+01,-1.999503e+03
9,9.155412e+01,3.037635e+01,-2.798967e+03,1.833235e+02,-3.146228e+03,-1.713122e+04,9.961351e+01,4.054089e+01,-1.999911e+03
10,9.146257e+01,3.128940e+01,-2.008895e+03,1.741374e+02,-2.822498e+03,-1.540895e+04,9.957785e+01,4.062722e+01,-1.996951e+03
11,9.145454e+01,3.208409e+01,-2.008691e+03,1.666207e+02,-2.557599e+03,-1.399982e+04,9.955635e+01,4.132283e+01,-1.999029e+03
12,9.143781e+01,3.374049e+01,-2.008621e+03,1.603555e+02,-2.336848e+03,-1.282555e+04,9.955243e+01,4.149234e+01,-1.998678e+03
13,9.143767e+01,3.375449e+01,-2.008586e+03,1.550541e+02,-2.150057e+03,-1.183194e+04,9.954708e+01,4.171476e+01,-1.999733e+03
14,9.143762e+01,3.375962e+01,-2.008572e+03,1.505101e+02,-1.989951e+03,-1.098027e+04,9.954491e+01,4.180601e+01,-2.000161e+03
15,9.143760e+01,3.376153e+01,-2.008563e+03,1.465719e+02,-1.851192e+03,-1.024215e+04,9.954403e+01,4.184279e+01,-2.000328e+03
16,9.143759e+01,3.376234e+01,-2.008536e+03,1.431260e+02,-1.729777e+03,-9.596304e+03,9.954360e+01,4.185261e+01,-2.000333e+03
17,9.143758e+01,3.376313e+01,-2.008337e+03,1.400855e+02,-1.622647e+03,-9.026436e+03,9.954290e+01,4.181688e+01,-1.999827e+03
18,9.140647e+01,3.373608e+01,-2.006746e+03,1.373811e+02,-1.527422e+03,-8.519890e+03,9.953846e+01,4.148958e+01,-1.995475e+03
19,9.141381e+01,2.768459e+01,-1.993591e+03,1.349618e+02,-1.442252e+03,-8.066663e+03,9.950698e+01,3.910868e+01,-1.979489e+03
20,9.125440e+01,1.351177e+01,-1.987746e+03,1.327764e+02,-1.365584e+03,-7.658767e+03,9.937173e+01,2.882279e+01,-1.979627e+03
21,9.118359e+01,-1.628399e+01,-1.987816e+03,1.307958e+02,-1.296327e+03,-7.289722e+03,9.925448e+01,1.476425e+01,-1.979745e+03
22,9.106240e+01,-8.958973e+00,-1.987938e+03,1.289898e+02,-1.233272e+03,-6.954232e+03,9.917675e+01,8.725286e+00,-1.979823e+03
23,9.100344e+01,-1.401223e+01,-1.987997e+03,1.273382e+02,-1.175699e+03,-6.647917e+03,9.909356e+01,4.413794e+00,-1.979906e+03
24,9.086785e+01,-6.632529e+00,-1.988132e+03,1.258186e+02,-1.123022e+03,-6.367135e+03,9.900721e+01,5.087778e+00,-1.979993e+03
25,9.079975e+01,-5.407348e+00,-1.988200e+03,1.244178e+02,-1.074546e+03,-6.108817e+03,9.892695e+01,6.427818e+00,-1.980073e+03
26,9.071794e+01,2.157994e+00,-1.988282e+03,1.231217e+02,-1.029769e+03,-5.870373e+03,9.887170e+01,6.754488e+00,-1.980128e+03
27,9.069441e+01,4.146008e-01,-1.988306e+03,1.219207e+02,-9.883108e+02,-5.649593e+03,9.882365e+01,6.954186e+00,-1.980176e+03
28,9.067858e+01,-1.257947e+01,-1.988321e+03,1.208049e+02,-9.498020e+02,-5.444583e+03,9.874472e+01,6.066648e+00,-1.980255e+03
29,9.061473e+01,-8.471336e+00,-1.988385e+03,1.197638e+02,-9.139156e+02,-5.253715e+03,9.869045e+01,5.511690e+00,-1.980310e+03
30,9.057037e+01,-4.341415e+00,-1.988430e+03,1.187907e+02,-8.804232e+02,-5.075572e+03,9.866330e+01,5.029233e+00,-1.980337e+03
31,9.052048e+01,-1.426185e+00,-1.988480e+03,1.178788e+02,-8.491324e+02,-4.908924e+03,9.863081e+01,5.100349e+00,-1.980369e+03
32,9.047938e+01,-2.371774e+00,-1.988521e+03,1.170226e+02,-8.198355e+02,-4.752692e+03,9.859057e+01,6.640619e+00,-1.980409e+03
33,9.046105e+01,-2.728714e+00,-1.988539e+03,1.162177e+02,-7.922666e+02,-4.605930e+03,9.855453e+01,6.866405e+00,-1.980445e+03
34,9.034762e+01,-4.284998e+00,-1.988652e+03,1.154568e+02,-7.663096e+02,-4.467804e+03,9.848478e+01,1.792785e+00,-1.980515e+03
35,9.033123e+01,-1.725146e+01,-1.988669e+03,1.147389e+02,-7.418413e+02,-4.337572e+03,9.839903e+01,-4.743844e+00,-1.980601e+03
36,9.026369e+01,-1.197997e+01,-1.988736e+03,1.140590e+02,-7.187292e+02,-4.214576e+03,9.839086e+01,-5.171792e+00,-1.980609e+03
37,9.024158e+01,-1.419439e+01,-1.988758e+03,1.134153e+02,-6.968476e+02,-4.098230e+03,9.838054e+01,-5.556885e+00,-1.980619e+03
38,9.023239e+01,-1.693292e+01,-1.988768e+03,1.128052e+02,-6.761664e+02,-3.988007e+03,9.833457e+01,-7.926335e+00,-1.980665e+03
39,9.020037e+01,-1.696681e+01,-1.988800e+03,1.122256e+02,-6.565244e+02,-3.883438e+03,9.831186e+01,-8.309179e+00,-1.980688e+03
40,9.019276e+01,-1.909545e+01,-1.988807e+03,1.116748e+02,-6.378514e+02,-3.784097e+03,9.828511e+01,-9.558047e+00,-1.980715e+03
41,9.011852e+01,-2.688945e+01,-1.988881e+03,1.111490e+02,-6.201328e+02,-3.689604e+03,9.822942e+01,-1.209747e+01,-1.980771e+03
42,8.996756e+01,-4.675270e+01,-1.989032e+03,1.106447e+02,-6.032478e+02,-3.599614e+03,9.810135e+01,-1.533646e+01,-1.980899e+03
43,8.965130e+01,-4.908125e+01,-1.989349e+03,1.101565e+02,-5.872324e+02,-3.513817e+03,9.775776e+01,-1.667660e+01,-1.981242e+03
44,8.945441e+01,-3.069600e+01,-1.989546e+03,1.096860e+02,-5.718877e+02,-3.431925e+03,9.755817e+01,-1.899353e+01,-1.981442e+03
45,8.935027e+01,-2.599064e+01,-1.989650e+03,1.092341e+02,-5.572174e+02,-3.353674e+03,9.746736e+01,-1.619028e+01,-1.981533e+03
46,8.932656e+01,-3.138734e+01,-1.989673e+03,1.088013e+02,-5.431920e+02,-3.278826e+03,9.742754e+01,-1.677362e+01,-1.981572e+03
47,8.928664e+01,-2.822410e+01,-1.989713e+03,1.083861e+02,-5.297414e+02,-3.207164e+03,9.738554e+01,-1.568331e+01,-1.981614e+03
