iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.629177e+02,-3.522550e+03,-1.019523e+04,3.629177e+02,-3.522550e+03,-1.019523e+04,3.943987e+02,-8.570916e+00,-1.084205e+03
2,4.298543e+02,-1.700600e+04,-7.881273e+04,3.963860e+02,-8.722275e+03,-3.852659e+04,4.649348e+02,-8.943466e+03,-8.115387e+04
3,3.014960e+02,-1.418825e+04,-8.240324e+04,3.647560e+02,-9.069557e+03,-4.305364e+04,3.319812e+02,-1.438831e+04,-8.966802e+04
4,1.381531e+02,-3.823764e+03,-8.256658e+04,3.081053e+02,-7.334203e+03,-3.225569e+04,1.494636e+02,-3.764018e+03,-8.984985e+04
5,1.132348e+02,-1.627006e+03,-8.259150e+04,2.691312e+02,-6.043423e+03,-3.075513e+04,1.225198e+02,-1.546371e+03,-8.987741e+04
6,9.582396e+01,-3.326026e+02,-8.260891e+04,2.402466e+02,-5.053654e+03,-2.561330e+04,1.043666e+02,-3.067489e+02,-8.297484e+04
7,9.181172e+01,4.621552e+01,-2.008407e+03,2.190417e+02,-4.319012e+03,-2.194114e+04,9.993220e+01,5.714746e+01,-2.001093e+03
8,9.170724e+01,4.996836e+01,-2.008382e+03,2.031248e+02,-3.767809e+03,-1.918704e+04,9.980925e+01,5.946146e+01,-2.000351e+03
9,9.162081e+01,4.465132e+01,-2.008414e+03,1.907355e+02,-3.339038e+03,-1.704496e+04,9.972417e+01,5.932657e+01,-2.000528e+03
10,9.155884e+01,4.719644e+01,-2.008448e+03,1.808178e+02,-2.995980e+03,-1.533131e+04,9.966024e+01,5.818319e+01,-2.001733e+03
11,9.135377e+01,2.747161e+01,-2.008646e+03,1.726847e+02,-2.715450e+03,-1.392925e+04,9.945346e+01,5.373883e+01,-2.007608e+03
12,9.102883e+01,3.007180e+01,-2.008971e+03,1.658801e+02,-2.481598e+03,-1.276089e+04,9.916888e+01,4.920113e+01,-2.019036e+03
13,9.094088e+01,3.049762e+01,-2.308754e+03,1.601155e+02,-2.283647e+03,-1.177229e+04,9.906701e+01,4.918947e+01,-2.021422e+03
14,9.089535e+01,2.474473e+01,-3.064029e+03,1.551712e+02,-2.114021e+03,-1.092492e+04,9.895040e+01,4.967026e+01,-2.022645e+03
15,9.059182e+01,1.455004e+01,-2.009408e+03,1.508659e+02,-1.967214e+03,-1.019055e+04,9.877852e+01,4.562683e+01,-2.023422e+03
16,9.036463e+01,-1.355393e+01,-2.009635e+03,1.470846e+02,-1.838758e+03,-9.547996e+03,9.851038e+01,3.160296e+01,-2.024272e+03
17,9.005286e+01,-2.779644e+01,-2.193243e+03,1.437298e+02,-1.725420e+03,-8.981052e+03,9.813903e+01,1.756484e+01,-2.024913e+03
18,8.969066e+01,-1.822574e+01,-3.488337e+03,1.407276e+02,-1.624626e+03,-8.477122e+03,9.787344e+01,5.842734e+00,-2.025356e+03
