iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.630188e+02,-3.557282e+03,-9.628623e+03,3.630188e+02,-3.557282e+03,-9.628623e+03,3.943987e+02,-8.570916e+00,-1.084205e+03
2,3.930361e+02,-1.645163e+04,-8.074817e+04,3.780274e+02,-8.470918e+03,-3.922883e+04,4.199559e+02,-8.325061e+03,-7.375076e+04
3,3.384549e+02,-1.697028e+04,-8.323392e+04,3.648366e+02,-9.375060e+03,-3.614371e+04,3.605918e+02,-1.552390e+04,-8.963941e+04
4,1.792338e+02,-6.719333e+03,-8.252550e+04,3.184359e+02,-7.962551e+03,-4.111456e+04,1.974099e+02,-7.162409e+03,-8.980243e+04
5,1.072577e+02,-1.205097e+03,-5.877982e+04,2.762002e+02,-6.483397e+03,-3.287020e+04,1.144011e+02,-9.294721e+02,-5.746748e+04
6,1.090921e+02,-7.047154e+02,-8.259564e+04,2.483489e+02,-5.443828e+03,-2.737365e+04,1.185925e+02,-5.833717e+02,-8.988141e+04
7,1.193038e+02,-4.908441e+02,-7.554688e+04,2.299139e+02,-4.666857e+03,-2.344608e+04,1.297538e+02,-4.716169e+02,-8.251156e+04
8,9.606191e+01,-9.558363e+01,-1.406800e+04,2.131824e+02,-4.074047e+03,-2.050332e+04,1.044892e+02,-3.607445e+01,-1.308857e+04
9,9.468731e+01,-4.857026e+01,-8.411714e+03,2.000163e+02,-3.610844e+03,-1.821465e+04,1.030099e+02,1.461819e+01,-9.460972e+03
10,9.884348e+01,-1.376633e+02,-2.893208e+04,1.898990e+02,-3.240084e+03,-1.638330e+04,1.077961e+02,-8.143841e+01,-2.495532e+04
11,9.302193e+01,1.358218e+01,-5.361152e+03,1.810920e+02,-2.937075e+03,-1.488545e+04,1.011802e+02,5.007548e+01,-3.844208e+03
12,9.226139e+01,3.745612e+01,-3.786011e+03,1.736894e+02,-2.684772e+03,-1.363731e+04,1.004692e+02,6.224883e+01,-2.007494e+03
13,9.197748e+01,5.473793e+01,-2.831103e+03,1.674039e+02,-2.471203e+03,-1.258121e+04,1.000918e+02,6.749144e+01,-2.003146e+03
14,9.196476e+01,5.571214e+01,-2.008035e+03,1.620154e+02,-2.288152e+03,-1.167598e+04,1.001443e+02,6.078431e+01,-2.273355e+03
15,9.192356e+01,5.995364e+01,-2.078163e+03,1.573426e+02,-2.129479e+03,-1.089146e+04,9.999266e+01,7.167849e+01,-2.000543e+03
16,9.188294e+01,6.381280e+01,-2.008117e+03,1.532514e+02,-1.990644e+03,-1.020500e+04,9.998118e+01,7.277150e+01,-2.000236e+03
17,9.186760e+01,6.524844e+01,-2.008132e+03,1.496406e+02,-1.868137e+03,-9.599300e+03,9.996544e+01,7.431540e+01,-2.000123e+03
18,9.185238e+01,6.700301e+01,-2.008148e+03,1.464301e+02,-1.759248e+03,-9.060902e+03,9.995966e+01,7.486584e+01,-2.000076e+03
19,9.185282e+01,6.671185e+01,-2.008147e+03,1.435576e+02,-1.661818e+03,-8.579178e+03,9.995895e+01,7.493199e+01,-2.000056e+03
20,9.185258e+01,6.677665e+01,-2.008147e+03,1.409724e+02,-1.574133e+03,-8.145627e+03,9.995864e+01,7.495404e+01,-2.000047e+03
21,9.185257e+01,6.681872e+01,-2.008147e+03,1.386333e+02,-1.494799e+03,-7.753366e+03,9.995851e+01,7.496170e+01,-2.000044e+03
22,9.185236e+01,6.688172e+01,-2.008148e+03,1.365069e+02,-1.422679e+03,-7.396765e+03,9.995845e+01,7.496282e+01,-2.000043e+03
23,9.185236e+01,6.704496e+01,-2.008148e+03,1.345654e+02,-1.356831e+03,-7.071173e+03,9.995842e+01,7.496299e+01,-2.000042e+03
24,9.185235e+01,6.675784e+01,-2.008148e+03,1.327857e+02,-1.296470e+03,-6.772714e+03,9.995840e+01,7.496210e+01,-2.000042e+03
25,9.185235e+01,6.684122e+01,-2.008148e+03,1.311484e+02,-1.240938e+03,-6.498131e+03,9.995839e+01,7.496079e+01,-2.000042e+03
26,9.185255e+01,6.682135e+01,-2.008147e+03,1.296370e+02,-1.189678e+03,-6.244670e+03,9.995838e+01,7.495933e+01,-2.000042e+03
27,9.185234e+01,6.680029e+01,-2.008148e+03,1.282376e+02,-1.142215e+03,-6.009984e+03,9.995837e+01,7.495632e+01,-2.000042e+03
28,9.185234e+01,6.675893e+01,-2.008148e+03,1.269381e+02,-1.098142e+03,-5.792061e+03,9.995836e+01,7.495485e+01,-2.000042e+03
29,9.185290e+01,6.678644e+01,-2.008147e+03,1.257283e+02,-1.057110e+03,-5.589168e+03,9.995835e+01,7.495339e+01,-2.000042e+03
30,9.185269e+01,6.676582e+01,-2.008147e+03,1.245991e+02,-1.018813e+03,-5.399800e+03,9.995832e+01,7.494792e+01,-2.000042e+03
31,9.185250e+01,6.682604e+01,-2.008147e+03,1.235427e+02,-9.829862e+02,-5.222650e+03,9.995830e+01,7.494403e+01,-2.000042e+03
32,9.185232e+01,6.684380e+01,-2.008148e+03,1.225524e+02,-9.493981e+02,-5.056572e+03,9.995828e+01,7.494115e+01,-2.000042e+03
33,9.185249e+01,6.682772e+01,-2.008148e+03,1.216221e+02,-9.178460e+02,-4.900559e+03,9.995823e+01,7.493637e+01,-2.000042e+03
34,9.185248e+01,6.691092e+01,-2.008148e+03,1.207465e+02,-8.881500e+02,-4.753724e+03,9.995782e+01,7.490479e+01,-2.000042e+03
35,9.185247e+01,6.678818e+01,-2.008148e+03,1.199210e+02,-8.601508e+02,-4.615279e+03,9.995462e+01,7.466570e+01,-2.000045e+03
36,9.180719e+01,5.899283e+01,-2.008193e+03,1.191400e+02,-8.337079e+02,-4.484526e+03,9.993036e+01,7.286665e+01,-2.000070e+03
37,9.172958e+01,4.635518e+01,-2.008270e+03,1.183992e+02,-8.086992e+02,-4.360844e+03,9.984127e+01,6.626168e+01,-2.000159e+03
38,9.152739e+01,4.433772e+01,-2.008473e+03,1.176921e+02,-7.850241e+02,-4.243676e+03,9.965678e+01,5.258905e+01,-2.000343e+03
39,9.156165e+01,3.468090e+01,-2.008438e+03,1.170221e+02,-7.625695e+02,-4.132516e+03,9.964303e+01,5.218905e+01,-2.000357e+03
40,9.148671e+01,3.829698e+01,-2.008513e+03,1.163837e+02,-7.412226e+02,-4.026916e+03,9.958413e+01,4.876880e+01,-2.000416e+03
41,9.145903e+01,4.018588e+01,-2.008541e+03,1.157758e+02,-7.209161e+02,-3.926468e+03,9.956718e+01,4.820546e+01,-2.000433e+03
42,9.146938e+01,3.747043e+01,-2.008531e+03,1.151970e+02,-7.015691e+02,-3.830803e+03,9.955621e+01,4.812503e+01,-2.000444e+03
43,9.143623e+01,3.941711e+01,-2.008564e+03,1.146445e+02,-6.831265e+02,-3.739588e+03,9.954038e+01,4.801725e+01,-2.000460e+03
44,9.143596e+01,3.752536e+01,-2.008564e+03,1.141170e+02,-6.655183e+02,-3.652519e+03,9.953530e+01,4.779397e+01,-2.000465e+03
45,9.142463e+01,3.383456e+01,-2.008575e+03,1.136127e+02,-6.486918e+02,-3.569320e+03,9.952863e+01,4.723376e+01,-2.000471e+03
46,9.141298e+01,3.434323e+01,-2.008587e+03,1.131301e+02,-6.326183e+02,-3.489739e+03,9.951496e+01,4.529458e+01,-2.000485e+03
47,9.138754e+01,3.731680e+01,-2.008612e+03,1.126675e+02,-6.172410e+02,-3.413545e+03,9.949356e+01,4.127316e+01,-2.000505e+03
48,9.138162e+01,2.930768e+01,-2.008618e+03,1.122240e+02,-6.024795e+02,-3.340526e+03,9.948154e+01,3.912960e+01,-2.000503e+03
49,9.137090e+01,3.037121e+01,-2.008628e+03,1.117985e+02,-5.883174e+02,-3.270487e+03,9.947773e+01,3.871800e+01,-2.000397e+03
50,9.136259e+01,3.028504e+01,-2.008627e+03,1.113898e+02,-5.747211e+02,-3.203250e+03,9.947131e+01,3.861548e+01,-1.999503e+03
51,9.132011e+01,3.243006e+01,-2.008596e+03,1.109962e+02,-5.616928e+02,-3.138651e+03,9.944926e+01,3.846661e+01,-1.992204e+03
52,9.132350e+01,2.541715e+01,-2.007991e+03,1.106179e+02,-5.491405e+02,-3.076536e+03,9.940331e+01,3.748121e+01,-1.979826e+03
53,9.110839e+01,2.479920e+00,-1.987892e+03,1.102498e+02,-5.371583e+02,-3.016769e+03,9.923959e+01,3.275243e+01,-1.981443e+03
54,9.081277e+01,-8.528361e+00,-2.155453e+03,1.098899e+02,-5.255503e+02,-2.959221e+03,9.887321e+01,1.592785e+01,-1.987460e+03
55,9.053752e+01,-8.713537e+00,-1.988462e+03,1.095380e+02,-5.143563e+02,-2.903771e+03,9.871044e+01,1.149830e+01,-1.988350e+03
56,9.033596e+01,-1.855389e+01,-1.988664e+03,1.091951e+02,-5.035807e+02,-2.850305e+03,9.851353e+01,7.825231e+00,-2.000342e+03
57,9.024687e+01,-2.811865e+01,-1.988753e+03,1.088627e+02,-4.932614e+02,-2.798716e+03,9.837946e+01,5.167648e+00,-2.007174e+03
58,9.041705e+01,-3.485888e+01,-2.284440e+03,1.085447e+02,-4.832277e+02,-2.748903e+03,9.850816e+01,1.143521e+01,-2.003484e+03
59,8.998580e+01,-3.412398e+01,-1.989014e+03,1.082301e+02,-4.735131e+02,-2.700787e+03,9.801454e+01,-5.547467e-01,-2.035043e+03
60,8.985923e+01,-3.559550e+01,-3.081856e+03,1.079239e+02,-4.641297e+02,-2.654276e+03,9.792226e+01,-2.777469e+00,-2.047534e+03
61,8.972306e+01,-4.835780e+01,-3.325281e+03,1.076255e+02,-4.550357e+02,-2.609292e+03,9.781864e+01,-6.592496e+00,-2.056904e+03
62,8.967777e+01,-3.724939e+01,-3.430045e+03,1.073361e+02,-4.462385e+02,-2.565760e+03,9.775941e+01,-7.670217e+00,-2.063977e+03
63,8.965566e+01,-4.963815e+01,-4.260550e+03,1.070554e+02,-4.377434e+02,-2.523611e+03,9.771687e+01,-7.818806e+00,-2.068564e+03
64,8.956687e+01,-4.687836e+01,-3.030098e+03,1.067822e+02,-4.295250e+02,-2.482780e+03,9.768425e+01,-7.026378e+00,-2.069323e+03
65,8.950625e+01,-3.146328e+01,-2.759281e+03,1.065164e+02,-4.215839e+02,-2.443206e+03,9.763743e+01,-5.940075e+00,-2.073663e+03
66,8.947885e+01,-4.203162e+01,-1.989521e+03,1.062582e+02,-4.138788e+02,-2.404832e+03,9.757643e+01,-7.627303e+00,-2.081396e+03
67,8.939922e+01,-4.872388e+01,-3.445517e+03,1.060066e+02,-4.064585e+02,-2.367605e+03,9.756810e+01,-1.137889e+01,-2.084864e+03
68,8.959576e+01,-5.301311e+01,-4.456282e+03,1.057653e+02,-3.992089e+02,-2.331470e+03,9.767986e+01,-1.189526e+01,-2.069185e+03
69,8.954886e+01,-4.512237e+01,-1.989451e+03,1.055302e+02,-3.921750e+02,-2.296383e+03,9.766944e+01,-1.239396e+01,-2.065967e+03
70,8.948700e+01,-5.148567e+01,-2.919247e+03,1.053011e+02,-3.853436e+02,-2.262299e+03,9.758115e+01,-1.349110e+01,-2.070995e+03
71,8.940000e+01,-5.931913e+01,-3.622662e+03,1.050771e+02,-3.787289e+02,-2.229176e+03,9.755155e+01,-1.536765e+01,-2.072118e+03
72,8.947458e+01,-4.832398e+01,-3.336146e+03,1.048604e+02,-3.722807e+02,-2.196973e+03,9.758465e+01,-1.297115e+01,-2.050678e+03
73,8.916362e+01,-8.663261e+01,-3.171291e+03,1.046454e+02,-3.660352e+02,-2.165656e+03,9.739947e+01,-1.512107e+01,-2.056465e+03
74,8.879786e+01,-1.044060e+02,-3.726617e+03,1.044312e+02,-3.599306e+02,-2.135190e+03,9.689444e+01,-2.747237e+01,-2.083233e+03
75,8.867674e+01,-1.214519e+02,-3.619268e+03,1.042212e+02,-3.539875e+02,-2.105539e+03,9.662528e+01,-3.703758e+01,-2.092046e+03
76,8.839393e+01,-1.174324e+02,-3.340026e+03,1.040129e+02,-3.482089e+02,-2.076671e+03,9.646965e+01,-4.139147e+01,-2.099919e+03
77,8.814478e+01,-1.131090e+02,-3.236085e+03,1.038068e+02,-3.426293e+02,-2.048557e+03,9.633169e+01,-4.670287e+01,-2.109943e+03
78,8.817960e+01,-1.164478e+02,-3.018371e+03,1.036065e+02,-3.371625e+02,-2.021163e+03,9.626078e+01,-4.872761e+01,-2.115156e+03
79,8.794683e+01,-1.121395e+02,-3.677223e+03,1.034083e+02,-3.318360e+02,-1.994465e+03,9.617904e+01,-5.002258e+01,-2.123002e+03
80,8.800137e+01,-1.322428e+02,-4.120382e+03,1.032157e+02,-3.266276e+02,-1.968434e+03,9.620735e+01,-5.006906e+01,-2.118901e+03
