iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,7.810948e+01,-2.746784e+02,-7.540550e+02,7.810948e+01,-2.746784e+02,-7.540550e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,6.150782e+01,-3.502367e+02,-2.060211e+03,6.980865e+01,-2.125203e+02,-1.035609e+03,0.000000e+00,0.000000e+00,0.000000e+00
3,4.091648e+01,-2.441993e+02,-2.588878e+03,6.017793e+01,-1.667592e+02,-6.771204e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,3.076773e+01,-1.505316e+02,-2.666244e+03,5.282538e+01,-1.339089e+02,-6.173254e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,2.501120e+01,-8.993123e+01,-1.666883e+03,4.726254e+01,-1.086002e+02,-4.888370e+02,0.000000e+00,0.000000e+00,0.000000e+00
6,2.246254e+01,-6.261549e+01,-4.627409e+02,4.312921e+01,-9.032398e+01,-4.053536e+02,0.000000e+00,0.000000e+00,0.000000e+00
7,2.107879e+01,-5.201479e+01,-4.416496e+02,3.997915e+01,-7.678499e+01,-3.453330e+02,0.000000e+00,0.000000e+00,0.000000e+00
8,1.974618e+01,-4.077972e+01,-5.749354e+02,3.745003e+01,-6.594248e+01,-3.000856e+02,0.000000e+00,0.000000e+00,0.000000e+00
9,1.877439e+01,-3.294523e+01,-4.790507e+02,3.537496e+01,-5.777802e+01,-2.660153e+02,0.000000e+00,0.000000e+00,0.000000e+00
10,1.838369e+01,-2.869943e+01,-4.281772e+02,3.367583e+01,-5.111859e+01,-2.376712e+02,0.000000e+00,0.000000e+00,0.000000e+00
11,1.774874e+01,-2.731286e+01,-3.694897e+02,3.222791e+01,-4.586802e+01,-2.144801e+02,0.000000e+00,0.000000e+00,0.000000e+00
12,1.737208e+01,-2.723015e+01,-3.860003e+02,3.098993e+01,-4.131356e+01,-1.957525e+02,0.000000e+00,0.000000e+00,0.000000e+00
13,1.695839e+01,-2.975756e+01,-3.376641e+02,2.991058e+01,-3.784468e+01,-1.797399e+02,0.000000e+00,0.000000e+00,0.000000e+00
14,1.656596e+01,-2.540806e+01,-3.636969e+02,2.895739e+01,-3.482290e+01,-1.657461e+02,0.000000e+00,0.000000e+00,0.000000e+00
15,1.635553e+01,-2.909395e+01,-3.255878e+02,2.811727e+01,-3.217283e+01,-1.536705e+02,0.000000e+00,0.000000e+00,0.000000e+00
16,1.598284e+01,-2.754812e+01,-4.345969e+02,2.735887e+01,-3.003987e+01,-1.431276e+02,0.000000e+00,0.000000e+00,0.000000e+00
17,1.569187e+01,-2.448549e+01,-5.081037e+02,2.667257e+01,-2.806737e+01,-1.337975e+02,0.000000e+00,0.000000e+00,0.000000e+00
18,1.546792e+01,-2.819078e+01,-4.568240e+02,2.605009e+01,-2.647633e+01,-1.287366e+02,0.000000e+00,0.000000e+00,0.000000e+00
19,1.511531e+01,-2.480483e+01,-3.336908e+02,2.547458e+01,-2.480030e+01,-1.325367e+02,0.000000e+00,0.000000e+00,0.000000e+00
20,1.502835e+01,-2.302684e+01,-3.744670e+02,2.495226e+01,-2.336456e+01,-1.306052e+02,0.000000e+00,0.000000e+00,0.000000e+00
21,1.464475e+01,-2.365428e+01,-3.399413e+02,2.446143e+01,-2.190235e+01,-1.216310e+02,0.000000e+00,0.000000e+00,0.000000e+00
22,1.462867e+01,-2.819444e+01,-3.476047e+02,2.401449e+01,-2.083315e+01,-1.170170e+02,0.000000e+00,0.000000e+00,0.000000e+00
23,1.445850e+01,-2.752073e+01,-4.095528e+02,2.359901e+01,-1.999428e+01,-1.170414e+02,0.000000e+00,0.000000e+00,0.000000e+00
24,1.425926e+01,-2.765748e+01,-4.736439e+02,2.320985e+01,-1.907094e+01,-1.181498e+02,0.000000e+00,0.000000e+00,0.000000e+00
25,1.426767e+01,-2.783755e+01,-3.645128e+02,2.285217e+01,-1.827503e+01,-1.176634e+02,0.000000e+00,0.000000e+00,0.000000e+00
26,1.377290e+01,-2.704652e+01,-3.720793e+02,2.250296e+01,-1.753695e+01,-1.158046e+02,0.000000e+00,0.000000e+00,0.000000e+00
27,1.361546e+01,-3.160253e+01,-3.418578e+02,2.217380e+01,-1.685041e+01,-1.130445e+02,0.000000e+00,0.000000e+00,0.000000e+00
28,1.351324e+01,-2.972069e+01,-3.120632e+02,2.186449e+01,-1.621397e+01,-1.118670e+02,0.000000e+00,0.000000e+00,0.000000e+00
29,1.337474e+01,-3.011974e+01,-3.230840e+02,2.157174e+01,-1.562168e+01,-1.090674e+02,0.000000e+00,0.000000e+00,0.000000e+00
30,1.308781e+01,-3.455695e+01,-3.516488e+02,2.128894e+01,-1.514753e+01,-1.041734e+02,0.000000e+00,0.000000e+00,0.000000e+00
31,1.317923e+01,-3.922787e+01,-3.322662e+02,2.102734e+01,-1.472083e+01,-1.030713e+02,0.000000e+00,0.000000e+00,0.000000e+00
32,1.281391e+01,-3.480038e+01,-2.629954e+02,2.077067e+01,-1.427760e+01,-1.002763e+02,0.000000e+00,0.000000e+00,0.000000e+00
33,1.254572e+01,-4.001135e+01,-3.351227e+02,2.052143e+01,-1.393565e+01,-9.979898e+01,0.000000e+00,0.000000e+00,0.000000e+00
34,1.260699e+01,-4.051071e+01,-3.234997e+02,2.028865e+01,-1.352576e+01,-1.014215e+02,0.000000e+00,0.000000e+00,0.000000e+00
35,1.240995e+01,-4.201832e+01,-4.602448e+02,2.006355e+01,-1.318034e+01,-9.982537e+01,0.000000e+00,0.000000e+00,0.000000e+00
36,1.219179e+01,-4.558154e+01,-3.589941e+02,1.984489e+01,-1.291001e+01,-1.002485e+02,0.000000e+00,0.000000e+00,0.000000e+00
37,1.223799e+01,-4.781585e+01,-4.557689e+02,1.963929e+01,-1.261045e+01,-1.002187e+02,0.000000e+00,0.000000e+00,0.000000e+00
38,1.193012e+01,-4.529734e+01,-4.112625e+02,1.943642e+01,-1.234997e+01,-1.011727e+02,0.000000e+00,0.000000e+00,0.000000e+00
39,1.169053e+01,-4.772088e+01,-3.135131e+02,1.923781e+01,-1.210531e+01,-1.018072e+02,0.000000e+00,0.000000e+00,0.000000e+00
40,1.200933e+01,-4.572055e+01,-3.414711e+02,1.905710e+01,-1.185092e+01,-1.026831e+02,0.000000e+00,0.000000e+00,0.000000e+00
41,1.159120e+01,-5.175068e+01,-3.285637e+02,1.887500e+01,-1.172616e+01,-1.039477e+02,0.000000e+00,0.000000e+00,0.000000e+00
42,1.155783e+01,-5.136656e+01,-3.506010e+02,1.870078e+01,-1.152376e+01,-1.045657e+02,0.000000e+00,0.000000e+00,0.000000e+00
43,1.123287e+01,-5.161692e+01,-3.567381e+02,1.852711e+01,-1.134979e+01,-1.037841e+02,0.000000e+00,0.000000e+00,0.000000e+00
44,1.108342e+01,-4.737510e+01,-3.388097e+02,1.835794e+01,-1.113778e+01,-1.019118e+02,0.000000e+00,0.000000e+00,0.000000e+00
45,1.100937e+01,-5.303888e+01,-4.125312e+02,1.819463e+01,-1.095284e+01,-1.018438e+02,0.000000e+00,0.000000e+00,0.000000e+00
46,1.076665e+01,-4.996489e+01,-3.833018e+02,1.803316e+01,-1.079965e+01,-1.012645e+02,0.000000e+00,0.000000e+00,0.000000e+00
47,1.088150e+01,-5.417293e+01,-3.933268e+02,1.788099e+01,-1.068921e+01,-9.800174e+01,0.000000e+00,0.000000e+00,0.000000e+00
48,1.077090e+01,-5.588548e+01,-3.261984e+02,1.773287e+01,-1.063537e+01,-9.663564e+01,0.000000e+00,0.000000e+00,0.000000e+00
49,1.060813e+01,-5.688875e+01,-3.260903e+02,1.758746e+01,-1.058717e+01,-9.506741e+01,0.000000e+00,0.000000e+00,0.000000e+00
50,1.029706e+01,-5.918290e+01,-4.215333e+02,1.744166e+01,-1.054424e+01,-9.482506e+01,0.000000e+00,0.000000e+00,0.000000e+00
