iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,1.372843e+01,-2.045195e+01,-1.456193e+02,1.372843e+01,-2.045195e+01,-1.456193e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,9.798658e+00,2.379612e+00,-3.681991e+02,1.176354e+01,-7.239913e+00,-1.862966e+02,0.000000e+00,0.000000e+00,0.000000e+00
3,9.368151e+00,2.992509e+00,-1.492353e+02,1.096508e+01,-2.525512e+00,-1.210750e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,8.776433e+00,1.628976e+00,-1.231726e+02,1.041792e+01,-5.960776e-01,-8.861216e+01,0.000000e+00,0.000000e+00,0.000000e+00
5,8.595948e+00,-1.629613e+00,-1.295301e+02,1.005352e+01,4.061522e-01,-6.917054e+01,0.000000e+00,0.000000e+00,0.000000e+00
6,7.808881e+00,-1.998825e+00,-8.342065e+01,9.679416e+00,1.265264e+00,-5.634064e+01,0.000000e+00,0.000000e+00,0.000000e+00
7,7.547789e+00,-2.222059e+00,-1.166002e+02,9.374898e+00,1.676287e+00,-4.721372e+01,0.000000e+00,0.000000e+00,0.000000e+00
8,7.101162e+00,-2.584592e+00,-1.038471e+02,9.090681e+00,2.038639e+00,-4.042436e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,6.891610e+00,-1.609130e+00,-8.792195e+01,8.846340e+00,2.344751e+00,-3.516703e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,6.948951e+00,-2.340564e+00,-1.017682e+02,8.656601e+00,2.563323e+00,-3.095543e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,6.658298e+00,-2.742888e+00,-1.014907e+02,8.474937e+00,2.742474e+00,-2.753600e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,6.399978e+00,-1.709522e+00,-9.745166e+01,8.302024e+00,2.938119e+00,-2.470800e+01,0.000000e+00,0.000000e+00,0.000000e+00
13,6.485327e+00,-4.314010e+00,-1.160632e+02,8.162278e+00,2.955715e+00,-2.230852e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,6.243965e+00,-3.082320e+00,-1.173585e+02,8.025256e+00,3.054561e+00,-2.026905e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,6.152153e+00,-2.307174e+00,-1.286850e+02,7.900382e+00,3.162810e+00,-1.850764e+01,0.000000e+00,0.000000e+00,0.000000e+00
16,6.102839e+00,-2.955699e+00,-8.436007e+01,7.788036e+00,3.246863e+00,-1.702396e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,6.281344e+00,-4.110927e+00,-1.076283e+02,7.699407e+00,3.242051e+00,-1.560179e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,5.975891e+00,-3.321921e+00,-7.895401e+01,7.603656e+00,3.309623e+00,-1.458031e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,6.003621e+00,-2.211626e+00,-1.104756e+02,7.519444e+00,3.371343e+00,-1.345649e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,5.949530e+00,-2.393958e+00,-1.012952e+02,7.440948e+00,3.418106e+00,-1.236507e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,5.793407e+00,-3.204186e+00,-1.158238e+02,7.362494e+00,3.451138e+00,-1.150038e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,5.832126e+00,-3.581499e+00,-8.185395e+01,7.292931e+00,3.496089e+00,-1.071254e+01,0.000000e+00,0.000000e+00,0.000000e+00
23,5.662064e+00,-2.109315e+00,-9.028559e+01,7.222024e+00,3.541646e+00,-1.000060e+01,0.000000e+00,0.000000e+00,0.000000e+00
24,5.632892e+00,-2.986198e+00,-6.925862e+01,7.155810e+00,3.568486e+00,-1.197377e+01,0.000000e+00,0.000000e+00,0.000000e+00
25,5.475720e+00,-2.509899e+00,-1.186814e+02,7.088607e+00,3.610102e+00,-1.263534e+01,0.000000e+00,0.000000e+00,0.000000e+00
26,5.404562e+00,-3.024147e+00,-1.204924e+02,7.023836e+00,3.664655e+00,-1.111602e+01,0.000000e+00,0.000000e+00,0.000000e+00
27,5.563637e+00,-2.673918e+00,-7.961109e+01,6.969754e+00,3.698817e+00,-1.054281e+01,0.000000e+00,0.000000e+00,0.000000e+00
28,5.480167e+00,-3.870054e+00,-1.056118e+02,6.916555e+00,3.708425e+00,-1.047145e+01,0.000000e+00,0.000000e+00,0.000000e+00
29,5.585235e+00,-3.097002e+00,-1.014067e+02,6.870647e+00,3.735226e+00,-1.067283e+01,0.000000e+00,0.000000e+00,0.000000e+00
30,5.433106e+00,-3.417435e+00,-1.023149e+02,6.822729e+00,3.763702e+00,-1.024941e+01,0.000000e+00,0.000000e+00,0.000000e+00
31,5.422812e+00,-2.241568e+00,-8.675159e+01,6.777571e+00,3.795500e+00,-1.162324e+01,0.000000e+00,0.000000e+00,0.000000e+00
32,5.565381e+00,-3.280294e+00,-1.457512e+02,6.739690e+00,3.810238e+00,-1.320772e+01,0.000000e+00,0.000000e+00,0.000000e+00
33,5.383378e+00,-2.555852e+00,-9.540269e+01,6.698589e+00,3.830959e+00,-1.371339e+01,0.000000e+00,0.000000e+00,0.000000e+00
34,5.428108e+00,-2.567444e+00,-1.039102e+02,6.661222e+00,3.846789e+00,-1.562587e+01,0.000000e+00,0.000000e+00,0.000000e+00
35,5.522585e+00,-3.607233e+00,-9.170638e+01,6.628690e+00,3.862177e+00,-1.574951e+01,0.000000e+00,0.000000e+00,0.000000e+00
36,5.450924e+00,-3.030350e+00,-9.853027e+01,6.595974e+00,3.894057e+00,-1.258159e+01,0.000000e+00,0.000000e+00,0.000000e+00
37,5.491707e+00,-3.277675e+00,-1.331900e+02,6.566129e+00,3.912211e+00,-1.319122e+01,0.000000e+00,0.000000e+00,0.000000e+00
38,5.351203e+00,-2.568235e+00,-1.043857e+02,6.534157e+00,3.918519e+00,-1.334115e+01,0.000000e+00,0.000000e+00,0.000000e+00
39,5.578529e+00,-5.164433e+00,-1.126699e+02,6.509654e+00,3.917946e+00,-1.124729e+01,0.000000e+00,0.000000e+00,0.000000e+00
40,5.454229e+00,-3.523389e+00,-1.345685e+02,6.483268e+00,3.925846e+00,-1.238528e+01,0.000000e+00,0.000000e+00,0.000000e+00
41,5.371185e+00,-2.479429e+00,-1.526529e+02,6.456144e+00,3.957085e+00,-1.226791e+01,0.000000e+00,0.000000e+00,0.000000e+00
42,5.381667e+00,-2.742820e+00,-8.422998e+01,6.430561e+00,3.971845e+00,-1.108208e+01,0.000000e+00,0.000000e+00,0.000000e+00
43,5.405697e+00,-3.011787e+00,-7.977303e+01,6.406727e+00,3.983283e+00,-1.089777e+01,0.000000e+00,0.000000e+00,0.000000e+00
44,5.370610e+00,-2.073229e+00,-9.237163e+01,6.383179e+00,4.003540e+00,-1.097811e+01,0.000000e+00,0.000000e+00,0.000000e+00
45,5.399080e+00,-3.653673e+00,-1.245745e+02,6.361310e+00,4.022944e+00,-1.076386e+01,0.000000e+00,0.000000e+00,0.000000e+00
46,5.250485e+00,-2.224181e+00,-9.832390e+01,6.337162e+00,4.031466e+00,-1.098725e+01,0.000000e+00,0.000000e+00,0.000000e+00
47,5.357219e+00,-3.312677e+00,-7.649871e+01,6.316312e+00,4.033020e+00,-1.082639e+01,0.000000e+00,0.000000e+00,0.000000e+00
48,5.432216e+00,-3.232680e+00,-1.152007e+02,6.297893e+00,4.050911e+00,-1.113971e+01,0.000000e+00,0.000000e+00,0.000000e+00
49,5.201248e+00,-1.752719e+00,-8.791922e+01,6.275513e+00,4.070841e+00,-1.119191e+01,0.000000e+00,0.000000e+00,0.000000e+00
