iter,average value,advantage gap,greedy advantage gap
1,3.972754e+02,2.385365e+01,9.885071e+02
2,3.788104e+02,2.363740e+01,9.885071e+02
3,3.601966e+02,2.340662e+01,9.885071e+02
4,3.412673e+02,2.314735e+01,9.885071e+02
5,3.215028e+02,2.281631e+01,9.885071e+02
6,2.979379e+02,2.717502e+01,9.885071e+02
7,2.542429e+02,4.736276e+01,1.675578e+03
8,1.485906e+02,1.120964e+02,1.642234e+03
9,-1.095954e+01,9.485377e+01,1.591616e-12
10,-2.357546e+02,8.703665e+01,1.591616e-12
11,-5.062109e+02,8.590913e+01,1.591616e-12
12,-7.536787e+02,4.300890e+01,1.591616e-12
13,-8.901718e+02,3.156957e+01,1.591616e-12
14,-9.678942e+02,2.271807e+01,1.591616e-12
15,-1.030269e+03,1.786881e+01,1.591616e-12
16,-1.083963e+03,1.612691e+01,1.591616e-12
17,-1.132535e+03,1.447877e+01,1.591616e-12
18,-1.176744e+03,1.304589e+01,1.818989e-12
19,-1.218198e+03,1.170662e+01,1.818989e-12
20,-1.258251e+03,1.048414e+01,1.818989e-12
21,-1.296987e+03,9.677514e+00,1.364242e-12
22,-1.334001e+03,8.913175e+00,1.364242e-12
23,-1.370182e+03,8.209148e+00,1.364242e-12
24,-1.405586e+03,7.553614e+00,1.364242e-12
25,-1.440643e+03,6.929565e+00,1.364242e-12
26,-1.475404e+03,6.335873e+00,1.364242e-12
27,-1.510036e+03,5.768939e+00,1.364242e-12
28,-1.544532e+03,5.225469e+00,1.364242e-12
29,-1.578737e+03,4.700077e+00,1.364242e-12
30,-1.594648e+03,4.148394e+00,1.364242e-12
31,-1.598308e+03,3.605221e+00,1.591616e-12
32,-1.601568e+03,3.102478e+00,1.364242e-12
33,-1.604597e+03,2.635605e+00,1.364242e-12
34,-1.607424e+03,2.200533e+00,1.364242e-12
35,-1.609751e+03,1.793251e+00,1.364242e-12
36,-1.611248e+03,1.410675e+00,1.591616e-12
37,-1.612031e+03,1.051422e+00,1.818989e-12
38,-1.612317e+03,7.135036e-01,1.364242e-12
39,-1.612399e+03,3.955088e-01,2.501110e-12
40,-1.612417e+03,9.570575e-02,2.501110e-12
41,-1.612418e+03,2.728484e-12,1.591616e-12
42,-1.612418e+03,2.046363e-12,2.501110e-12
43,-1.612418e+03,2.046363e-12,2.501110e-12
44,-1.612418e+03,2.046363e-12,2.501110e-12
45,-1.612418e+03,2.046363e-12,2.501110e-12
46,-1.612418e+03,2.046363e-12,2.501110e-12
47,-1.612418e+03,1.364242e-12,2.501110e-12
48,-1.612418e+03,1.818989e-12,2.501110e-12
49,-1.612418e+03,1.364242e-12,1.364242e-12
50,-1.612418e+03,1.136868e-12,1.364242e-12
51,-1.612418e+03,1.364242e-12,1.364242e-12
52,-1.612418e+03,9.094947e-13,1.591616e-12
52,-1.612418e+03,9.094947e-13,1.591616e-12
