iter,average value,advantage gap
1,1.433958e+01,6.286085e+00
2,8.536242e+00,7.805813e+00
3,6.515657e+00,2.741528e+00
4,6.105383e+00,7.811485e-01
5,6.057915e+00,7.261463e-02
6,6.057392e+00,1.349999e-04
7,6.057390e+00,1.137742e-04
8,6.057388e+00,1.776357e-14
8,6.057388e+00,1.776357e-14
