iter,average value,advantage gap
1,1.422716e+01,1.083342e+01
2,9.283302e+00,3.888871e+00
3,8.620428e+00,4.187573e+00
4,7.356989e+00,1.773237e+00
5,7.135778e+00,5.306745e-01
6,7.105818e+00,1.368948e-01
7,7.103197e+00,3.314118e-02
8,7.103044e+00,9.157909e-04
9,7.103039e+00,1.065814e-14
9,7.103039e+00,1.065814e-14
