iter,average value,advantage gap
1,1.430277e+01,1.106672e+01
2,1.030622e+01,7.780810e+00
3,9.508022e+00,5.644446e+00
4,8.543941e+00,3.724136e+00
5,8.106957e+00,2.387001e+00
6,7.800381e+00,1.178818e+00
7,7.739518e+00,4.186584e-01
8,7.719235e+00,1.229935e-01
9,7.716218e+00,1.323147e-01
10,7.715331e+00,1.061045e-01
11,7.714853e+00,1.184239e-02
12,7.714773e+00,1.421085e-14
12,7.714773e+00,1.421085e-14
