iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,1.304857e+02,-2.230825e+03,-7.329318e+03,1.304857e+02,-2.230825e+03,-7.329318e+03,1.416978e+02,-1.850892e+02,-1.224160e+03
2,1.137384e+02,-1.609260e+03,-2.009070e+04,1.221120e+02,-1.480569e+03,-8.779873e+03,1.221216e+02,-3.319945e+02,-5.325741e+03
3,1.059275e+02,-1.103857e+03,-2.621166e+04,1.167172e+02,-1.167978e+03,-1.008593e+04,1.137393e+02,-3.934661e+02,-1.319765e+04
4,9.527619e+01,-2.172342e+02,-2.932185e+03,1.113570e+02,-8.615214e+02,-7.556791e+03,1.030700e+02,1.500803e+01,-1.020124e+03
5,9.349141e+01,-1.164955e+02,-1.980235e+03,1.077838e+02,-6.747236e+02,-6.026651e+03,1.019818e+02,2.738907e+01,-9.837111e+02
6,9.266998e+01,-8.826957e+01,-2.451719e+03,1.052649e+02,-5.500139e+02,-5.007206e+03,1.011260e+02,2.992573e+01,-9.779014e+02
7,9.247879e+01,-1.280095e+02,-2.244964e+03,1.034383e+02,-4.607282e+02,-4.278680e+03,1.005757e+02,2.865115e+01,-9.799981e+02
8,9.244529e+01,-1.019130e+02,-1.609393e+03,1.020642e+02,-3.934740e+02,-3.732255e+03,1.005749e+02,4.066460e+01,-8.708581e+02
9,9.222686e+01,-1.469683e+02,-2.484030e+03,1.009711e+02,-3.412793e+02,-3.307252e+03,1.001049e+02,3.367605e+01,-9.279552e+02
10,9.158510e+01,-1.440482e+02,-1.878912e+03,1.000325e+02,-2.991491e+02,-2.967417e+03,9.979667e+01,3.420482e+01,-9.138641e+02
11,9.093224e+01,-1.677995e+02,-2.216723e+03,9.920523e+01,-2.656336e+02,-2.689386e+03,9.890586e+01,2.593533e+01,-9.041843e+02
12,9.015115e+01,-2.405995e+02,-2.161789e+03,9.845072e+01,-2.372479e+02,-2.457720e+03,9.797951e+01,1.662047e+01,-9.034172e+02
13,8.897128e+01,-3.309990e+02,-2.573995e+03,9.772153e+01,-2.158908e+02,-2.261821e+03,9.687625e+01,3.843916e+00,-9.781089e+02
14,8.759951e+01,-3.444850e+02,-2.233872e+03,9.699853e+01,-1.972477e+02,-2.094071e+03,9.566534e+01,-2.339270e+00,-9.529166e+02
15,8.490071e+01,-4.590447e+02,-2.316463e+03,9.619201e+01,-1.820506e+02,-1.948816e+03,9.286006e+01,-1.825727e+01,-9.620197e+02
16,8.309151e+01,-5.616397e+02,-3.233953e+03,9.537323e+01,-1.701792e+02,-1.821864e+03,9.063929e+01,-2.878529e+01,-9.139532e+02
17,8.167033e+01,-5.821099e+02,-4.095795e+03,9.456718e+01,-1.595164e+02,-1.709898e+03,8.877379e+01,-2.525259e+01,-1.044410e+03
18,7.894266e+01,-6.414510e+02,-3.616882e+03,9.369915e+01,-1.514826e+02,-1.610520e+03,8.611222e+01,-3.134550e+01,-1.126680e+03
19,7.688219e+01,-6.762068e+02,-3.612416e+03,9.281404e+01,-1.436475e+02,-1.521693e+03,8.346401e+01,-3.482801e+01,-1.267677e+03
20,7.619738e+01,-7.181887e+02,-3.824452e+03,9.198321e+01,-1.362714e+02,-1.441834e+03,8.276780e+01,-4.170686e+01,-1.058145e+03
21,7.412631e+01,-8.776373e+02,-3.467283e+03,9.113288e+01,-1.317199e+02,-1.369651e+03,8.010969e+01,-6.083948e+01,-1.043609e+03
22,7.613322e+01,-7.225300e+02,-3.227297e+03,9.045108e+01,-1.264694e+02,-1.303921e+03,8.252630e+01,-4.185815e+01,-8.708223e+02
23,7.866241e+01,-7.257325e+02,-3.503504e+03,8.993853e+01,-1.206972e+02,-1.243797e+03,8.512888e+01,-3.539173e+01,-7.446771e+02
