iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,1.298109e+02,-2.132727e+03,-7.435868e+03,1.298109e+02,-2.132727e+03,-7.435868e+03,1.416978e+02,-1.850892e+02,-1.224160e+03
2,1.101341e+02,-1.433928e+03,-1.564377e+04,1.199725e+02,-1.414012e+03,-6.860211e+03,1.214977e+02,-2.878454e+02,-7.134903e+03
3,9.307208e+01,-2.641206e+02,-2.446447e+03,1.110057e+02,-9.291090e+02,-4.537637e+03,1.015346e+02,6.094736e+00,-2.820134e+03
4,9.178202e+01,-3.057347e+02,-2.333980e+03,1.061998e+02,-6.852441e+02,-3.371800e+03,9.963968e+01,1.003149e+01,-1.339933e+03
5,9.078044e+01,-2.536798e+02,-3.156880e+03,1.031159e+02,-5.392900e+02,-2.679284e+03,9.876224e+01,2.213023e+01,-8.098809e+02
6,8.870424e+01,-2.772215e+02,-3.178250e+03,1.007140e+02,-4.402055e+02,-2.217952e+03,9.688666e+01,1.434205e+01,-8.330903e+02
7,8.786830e+01,-3.683155e+02,-3.823664e+03,9.887887e+01,-3.709303e+02,-1.888549e+03,9.576499e+01,9.756367e+00,-7.987306e+02
8,8.743936e+01,-3.372270e+02,-2.180380e+03,9.744893e+01,-3.197227e+02,-1.642639e+03,9.533494e+01,1.005281e+01,-6.097532e+02
9,8.684705e+01,-4.033095e+02,-3.375790e+03,9.627094e+01,-2.791916e+02,-1.450474e+03,9.463669e+01,1.098510e+01,-6.048455e+02
10,8.462713e+01,-4.504726e+02,-2.971077e+03,9.510656e+01,-2.491474e+02,-1.298028e+03,9.268712e+01,-8.676232e+00,-5.818791e+02
11,8.584517e+01,-4.436822e+02,-3.237361e+03,9.426462e+01,-2.227188e+02,-1.171321e+03,9.310360e+01,-2.605986e+00,-5.156715e+02
12,8.293066e+01,-5.207195e+02,-2.737093e+03,9.332012e+01,-2.011257e+02,-1.066799e+03,9.032456e+01,-9.918624e+00,-5.110841e+02
13,8.236270e+01,-6.183866e+02,-3.245205e+03,9.247724e+01,-1.858927e+02,-9.784022e+02,8.925721e+01,-1.859199e+01,-7.271872e+02
14,7.978784e+01,-5.916033e+02,-3.298460e+03,9.157086e+01,-1.726945e+02,-9.028170e+02,8.717479e+01,-1.390738e+01,-7.842541e+02
15,7.812323e+01,-6.824471e+02,-4.055469e+03,9.067435e+01,-1.620814e+02,-8.374210e+02,8.498658e+01,-1.994306e+01,-8.577644e+02
16,7.375128e+01,-6.677589e+02,-3.067637e+03,8.961665e+01,-1.534277e+02,-7.792114e+02,8.069249e+01,-3.300843e+01,-1.073295e+03
17,7.389214e+01,-6.923809e+02,-3.362148e+03,8.869168e+01,-1.452324e+02,-7.322286e+02,8.026707e+01,-1.704237e+01,-1.002719e+03
18,7.280660e+01,-6.589380e+02,-3.417772e+03,8.780918e+01,-1.375773e+02,-6.861530e+02,7.928136e+01,-3.429169e+01,-8.638710e+02
