iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,1.317610e+02,-2.144809e+03,-7.354071e+03,1.317610e+02,-2.144809e+03,-7.354071e+03,1.416978e+02,-1.850892e+02,-1.224160e+03
2,9.831851e+01,-5.059643e+02,-4.307655e+03,1.150398e+02,-1.107761e+03,-3.627923e+03,1.072473e+02,-5.514301e+01,-2.695236e+03
3,9.384092e+01,-2.238544e+02,-4.641704e+03,1.079735e+02,-7.311133e+02,-2.387350e+03,1.025180e+02,-4.567582e+00,-2.190570e+03
4,9.287982e+01,-2.570815e+02,-3.644898e+03,1.042001e+02,-5.384012e+02,-1.767292e+03,1.011572e+02,1.631232e+01,-1.261326e+03
5,9.198729e+01,-2.031796e+02,-2.047225e+03,1.017575e+02,-4.177070e+02,-1.395384e+03,9.998394e+01,2.712140e+01,-8.333412e+02
6,9.105399e+01,-2.271209e+02,-2.533681e+03,9.997359e+01,-3.407983e+02,-1.147624e+03,9.909035e+01,2.748353e+01,-7.398652e+02
7,8.966740e+01,-2.284047e+02,-2.027797e+03,9.850128e+01,-2.852746e+02,-9.709474e+02,9.787840e+01,1.755141e+01,-7.960237e+02
8,8.872645e+01,-3.463153e+02,-3.242554e+03,9.727943e+01,-2.449738e+02,-8.384982e+02,9.666236e+01,1.000054e+01,-7.689746e+02
9,8.838841e+01,-3.612737e+02,-3.282320e+03,9.629154e+01,-2.146192e+02,-7.355191e+02,9.586709e+01,6.756542e+00,-6.602737e+02
10,8.687099e+01,-4.487262e+02,-3.162948e+03,9.534948e+01,-1.902406e+02,-6.532877e+02,9.457632e+01,1.484917e-01,-7.147565e+02
11,8.500413e+01,-4.827962e+02,-3.132061e+03,9.440900e+01,-1.708363e+02,-5.861628e+02,9.247452e+01,-1.356878e+01,-6.753063e+02
12,8.427504e+01,-5.030570e+02,-2.938215e+03,9.356450e+01,-1.548794e+02,-5.302892e+02,9.188513e+01,-1.559214e+01,-7.586807e+02
13,8.316556e+01,-5.852893e+02,-2.969238e+03,9.276458e+01,-1.421445e+02,-4.831082e+02,9.008089e+01,-1.779278e+01,-5.665792e+02
14,8.173710e+01,-5.966282e+02,-3.329957e+03,9.197690e+01,-1.313223e+02,-4.427532e+02,8.853948e+01,-2.222769e+01,-5.802899e+02
15,8.035261e+01,-6.211791e+02,-2.607748e+03,9.120195e+01,-1.233542e+02,-4.078739e+02,8.717634e+01,-1.941441e+01,-5.507231e+02
16,8.169978e+01,-5.025411e+02,-2.638870e+03,9.060806e+01,-1.146635e+02,-3.772702e+02,8.927195e+01,-6.589740e+00,-4.785453e+02
17,8.222182e+01,-5.713055e+02,-2.908884e+03,9.011476e+01,-1.062259e+02,-3.502078e+02,8.915145e+01,-2.627032e+00,-6.008705e+02
18,7.970530e+01,-6.046820e+02,-3.169773e+03,8.953645e+01,-9.953807e+01,-3.263401e+02,8.662298e+01,-1.372598e+01,-6.152638e+02
19,7.699737e+01,-7.099869e+02,-3.088809e+03,8.887650e+01,-9.602814e+01,-3.050658e+02,8.330111e+01,-2.147496e+01,-5.501140e+02
20,7.594609e+01,-7.449948e+02,-4.290697e+03,8.822998e+01,-9.301025e+01,-2.915774e+02,8.274811e+01,-2.962406e+01,-6.868255e+02
21,7.519725e+01,-5.777428e+02,-3.969802e+03,8.760937e+01,-8.888840e+01,-2.740112e+02,8.243854e+01,-2.702076e+01,-6.154521e+02
22,7.349254e+01,-7.883771e+02,-3.607603e+03,8.696770e+01,-8.614546e+01,-2.867485e+02,8.034290e+01,-3.303053e+01,-6.946256e+02
23,6.850543e+01,-8.042643e+02,-4.070495e+03,8.616499e+01,-8.489678e+01,-2.719220e+02,7.505757e+01,-4.457512e+01,-6.715004e+02
24,7.037217e+01,-7.323285e+02,-3.484028e+03,8.550696e+01,-8.135103e+01,-2.574630e+02,7.658423e+01,-3.975935e+01,-7.739264e+02
25,7.068656e+01,-7.456996e+02,-3.166701e+03,8.491414e+01,-7.808709e+01,-2.459834e+02,7.650480e+01,-4.080091e+01,-6.213132e+02
26,7.308746e+01,-7.170465e+02,-3.289487e+03,8.445927e+01,-7.434393e+01,-2.338772e+02,7.901496e+01,-2.803102e+01,-6.154817e+02
27,6.990721e+01,-7.161935e+02,-3.758111e+03,8.392031e+01,-7.228543e+01,-2.184109e+02,7.530624e+01,-2.496068e+01,-6.184293e+02
28,6.398059e+01,-7.578785e+02,-4.152242e+03,8.320817e+01,-7.014400e+01,-2.130569e+02,6.930117e+01,-2.909594e+01,-7.483214e+02
29,6.842201e+01,-7.398351e+02,-3.444831e+03,8.269830e+01,-6.830874e+01,-2.184712e+02,7.464483e+01,-2.213791e+01,-8.896477e+02
30,6.849855e+01,-8.268083e+02,-3.551359e+03,8.222498e+01,-6.650598e+01,-2.080645e+02,7.367995e+01,-2.109235e+01,-9.145578e+02
31,7.164889e+01,-7.185032e+02,-3.236283e+03,8.188382e+01,-6.420397e+01,-2.172276e+02,7.811800e+01,-1.573416e+01,-7.503411e+02
32,7.219562e+01,-8.581257e+02,-4.196413e+03,8.158106e+01,-6.233316e+01,-2.072552e+02,7.839666e+01,-2.489571e+01,-9.369091e+02
33,7.019236e+01,-7.737741e+02,-5.363321e+03,8.123595e+01,-6.246366e+01,-1.944396e+02,7.622846e+01,-2.739806e+01,-5.664000e+02
34,7.134136e+01,-7.715704e+02,-3.788954e+03,8.094493e+01,-6.046644e+01,-1.867798e+02,7.773170e+01,-4.644163e+01,-7.017745e+02
35,6.830447e+01,-8.347436e+02,-4.181819e+03,8.058377e+01,-5.937382e+01,-1.832172e+02,7.424270e+01,-4.018722e+01,-6.329910e+02
36,7.036498e+01,-8.121578e+02,-4.818586e+03,8.029992e+01,-5.758218e+01,-1.778882e+02,7.690065e+01,-3.683942e+01,-8.412988e+02
37,6.815362e+01,-8.910406e+02,-4.843435e+03,7.997164e+01,-5.618785e+01,-1.721430e+02,7.363124e+01,-3.812338e+01,-6.141002e+02
38,6.549856e+01,-8.740116e+02,-3.805482e+03,7.959077e+01,-5.521796e+01,-1.749984e+02,7.112424e+01,-4.442270e+01,-1.103609e+03
39,6.546698e+01,-8.635117e+02,-4.957080e+03,7.922862e+01,-5.389511e+01,-1.685189e+02,7.185234e+01,-3.405523e+01,-8.351082e+02
40,6.510008e+01,-8.731126e+02,-4.051244e+03,7.887541e+01,-5.240191e+01,-1.630703e+02,7.101479e+01,-4.300585e+01,-7.642770e+02
41,6.225128e+01,-8.475055e+02,-3.710907e+03,7.846994e+01,-5.187231e+01,-1.579877e+02,6.802734e+01,-5.152898e+01,-8.223704e+02
42,6.401507e+01,-8.918249e+02,-3.864919e+03,7.812578e+01,-5.066873e+01,-1.572154e+02,6.915499e+01,-4.643233e+01,-8.247228e+02
43,5.945545e+01,-9.037773e+02,-4.656363e+03,7.769158e+01,-5.034043e+01,-1.525582e+02,6.414428e+01,-4.207537e+01,-1.059791e+03
44,5.182811e+01,-8.636073e+02,-4.491069e+03,7.710378e+01,-5.004508e+01,-1.667918e+02,5.699171e+01,-4.162295e+01,-1.499252e+03
45,5.384102e+01,-8.267535e+02,-3.627123e+03,7.658683e+01,-4.954316e+01,-1.684201e+02,5.901939e+01,-3.290411e+01,-9.132340e+02
46,5.219182e+01,-8.547922e+02,-4.391847e+03,7.605650e+01,-4.857765e+01,-1.640031e+02,5.693106e+01,-2.314831e+01,-7.888756e+02
47,5.694816e+01,-9.278020e+02,-5.566888e+03,7.564994e+01,-4.815264e+01,-1.593147e+02,6.212909e+01,-3.390063e+01,-9.256764e+02
48,5.871332e+01,-9.119959e+02,-5.081900e+03,7.529709e+01,-4.712559e+01,-1.596648e+02,6.351365e+01,-3.458947e+01,-8.704626e+02
49,5.841375e+01,-9.361193e+02,-4.930104e+03,7.495254e+01,-4.635647e+01,-1.601855e+02,6.316233e+01,-3.614794e+01,-8.276506e+02
50,5.404300e+01,-1.025959e+03,-5.172533e+03,7.453435e+01,-4.553706e+01,-1.866352e+02,5.752726e+01,-3.612305e+01,-1.058651e+03
51,4.934056e+01,-8.879991e+02,-3.881791e+03,7.404035e+01,-4.525156e+01,-1.783192e+02,5.307980e+01,-2.545725e+01,-8.497493e+02
52,4.842781e+01,-9.208434e+02,-5.180245e+03,7.354780e+01,-4.510937e+01,-1.737239e+02,5.243177e+01,-3.672066e+01,-8.504320e+02
53,5.050622e+01,-9.599919e+02,-4.917497e+03,7.311305e+01,-4.462491e+01,-1.866409e+02,5.426099e+01,-4.043072e+01,-9.389954e+02
54,5.140205e+01,-1.051895e+03,-4.541930e+03,7.271100e+01,-4.447117e+01,-1.927458e+02,5.497810e+01,-4.601112e+01,-1.312201e+03
55,5.203459e+01,-8.800198e+02,-4.835112e+03,7.233506e+01,-4.403065e+01,-1.861002e+02,5.670226e+01,-2.900235e+01,-7.862554e+02
56,4.897269e+01,-9.458270e+02,-4.829137e+03,7.191788e+01,-4.362894e+01,-1.935347e+02,5.201572e+01,-2.400119e+01,-1.002647e+03
57,4.744268e+01,-9.586923e+02,-5.260905e+03,7.148849e+01,-4.293340e+01,-1.954463e+02,5.084524e+01,-2.551196e+01,-1.000685e+03
58,5.344702e+01,-9.459488e+02,-3.843953e+03,7.117743e+01,-4.227314e+01,-1.936964e+02,5.761028e+01,-3.596321e+01,-1.046369e+03
59,5.311300e+01,-9.241288e+02,-5.905712e+03,7.087125e+01,-4.198163e+01,-1.955630e+02,5.722496e+01,-2.282024e+01,-6.521983e+02
60,5.243903e+01,-8.760985e+02,-4.959673e+03,7.056405e+01,-4.142623e+01,-1.972437e+02,5.645808e+01,-2.636665e+01,-8.185523e+02
61,5.351854e+01,-8.231607e+02,-5.069725e+03,7.028461e+01,-4.097361e+01,-1.939657e+02,5.903470e+01,-1.624065e+01,-7.493466e+02
62,5.258895e+01,-8.645385e+02,-5.359289e+03,6.999920e+01,-4.020200e+01,-2.022055e+02,5.677882e+01,-1.587714e+01,-8.317017e+02
63,5.763453e+01,-8.513849e+02,-5.062468e+03,6.980294e+01,-3.994036e+01,-2.027478e+02,6.227452e+01,-9.016676e+00,-7.686622e+02
64,6.523998e+01,-9.095641e+02,-3.755319e+03,6.973164e+01,-3.916274e+01,-1.987902e+02,7.079396e+01,-9.182862e+00,-6.854515e+02
