iter,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,s_64,s_65,s_66,s_67,s_68,s_69,s_70,s_71,s_72,s_73,s_74,s_75,s_76,s_77,s_78,s_79,s_80,s_81,s_82,s_83,s_84,s_85,s_86,s_87,s_88,s_89,s_90,s_91,s_92,s_93,s_94,s_95,s_96,s_97,s_98,s_99,s_100,s_101,s_102,s_103,s_104,s_105,s_106,s_107,s_108,s_109,s_110,s_111,s_112,s_113,s_114,s_115,s_116,s_117,s_118,s_119,s_120,s_121,s_122,s_123,s_124,s_125,s_126,s_127,s_128,s_129,s_130,s_131,s_132,s_133,s_134,s_135,s_136,s_137,s_138,s_139,s_140,s_141,s_142,s_143,s_144,s_145,s_146,s_147,s_148,s_149,s_150,s_151,s_152,s_153,s_154,s_155,s_156,s_157,s_158,s_159,s_160,s_161,s_162,s_163,s_164,s_165,s_166,s_167,s_168,s_169,s_170,s_171,s_172,s_173,s_174,s_175,s_176,s_177,s_178,s_179,s_180,s_181,s_182,s_183,s_184,s_185,s_186,s_187,s_188,s_189,s_190,s_191,s_192,s_193,s_194,s_195,s_196,s_197,s_198,s_199,s_200,s_201,s_202,s_203,s_204,s_205,s_206,s_207,s_208,s_209,s_210,s_211,s_212,s_213,s_214,s_215,s_216,s_217,s_218,s_219,s_220,s_221,s_222,s_223,s_224,s_225,s_226,s_227,s_228,s_229,s_230,s_231,s_232,s_233,s_234,s_235,s_236,s_237,s_238,s_239,s_240,s_241,s_242,s_243,s_244,s_245,s_246,s_247,s_248,s_249,s_250,s_251,s_252,s_253,s_254,s_255,s_256,s_257,s_258,s_259,s_260,s_261,s_262,s_263,s_264,s_265,s_266,s_267,s_268,s_269,s_270,s_271,s_272,s_273,s_274,s_275,s_276,s_277,s_278,s_279,s_280,s_281,s_282,s_283,s_284,s_285,s_286,s_287,s_288,s_289,s_290,s_291,s_292,s_293,s_294,s_295,s_296,s_297,s_298,s_299,s_300,s_301,s_302,s_303,s_304,s_305,s_306,s_307,s_308,s_309,s_310,s_311,s_312,s_313,s_314,s_315,s_316,s_317,s_318,s_319,s_320,s_321,s_322,s_323,s_324,s_325,s_326,s_327,s_328,s_329,s_330,s_331,s_332,s_333,s_334,s_335,s_336,s_337,s_338,s_339,s_340,s_341,s_342,s_343,s_344,s_345,s_346,s_347,s_348,s_349,s_350,s_351,s_352,s_353,s_354,s_355,s_356,s_357,s_358,s_359,s_360,s_361,s_362,s_363,s_364,s_365,s_366,s_367,s_368,s_369,s_370,s_371,s_372,s_373,s_374,s_375,s_376,s_377,s_378,s_379,s_380,s_381,s_382,s_383,s_384,s_385,s_386,s_387,s_388,s_389,s_390,s_391,s_392,s_393,s_394,s_395,s_396,s_397,s_398,s_399
50,1.911737e+01,1.899134e+01,2.767351e+01,1.732217e+01,1.728942e+01,1.684811e+01,1.652831e+01,1.651657e+01,1.641801e+01,2.572530e+01,1.596181e+01,1.622513e+01,1.850862e+01,1.799116e+01,1.767783e+01,1.569438e+01,1.571098e+01,1.607506e+01,1.669166e+01,1.702998e+01,1.862453e+01,1.848210e+01,1.761149e+01,1.701479e+01,1.709264e+01,1.660410e+01,1.615562e+01,1.636924e+01,1.560644e+01,1.636917e+01,1.548709e+01,1.499045e+01,1.676013e+01,1.750303e+01,1.655249e+01,1.538486e+01,1.483798e+01,1.559222e+01,1.614417e+01,2.689342e+01,1.731073e+01,1.807447e+01,2.580531e+01,1.692449e+01,1.739724e+01,1.579631e+01,1.600204e+01,1.589075e+01,1.532836e+01,1.566999e+01,1.497915e+01,1.436627e+01,2.215803e+01,1.632177e+01,2.381362e+01,1.507795e+01,1.397874e+01,1.446962e+01,1.455366e+01,1.670792e+01,2.028070e+01,1.749668e+01,1.726385e+01,1.640887e+01,1.714223e+01,1.607244e+01,1.540218e+01,1.585261e+01,1.486709e+01,1.421369e+01,1.418466e+01,1.411455e+01,1.322080e+01,1.426265e+01,1.328440e+01,1.453568e+01,1.282805e+01,2.195292e+01,1.385174e+01,2.341462e+01,2.617792e+01,1.747924e+01,1.685614e+01,1.614551e+01,1.563970e+01,1.555042e+01,1.505193e+01,1.577093e+01,1.489351e+01,1.364905e+01,1.358829e+01,1.394944e+01,1.344981e+01,2.264822e+01,1.241514e+01,1.296610e+01,1.209777e+01,1.279291e+01,1.274699e+01,1.187579e+01,1.676296e+01,1.661869e+01,1.628201e+01,1.573784e+01,1.551702e+01,1.459072e+01,1.405446e+01,2.351358e+01,1.296541e+01,1.340982e+01,1.235023e+01,1.285772e+01,1.126396e+01,1.215698e+01,1.095657e+01,1.030640e+01,1.152779e+01,1.095926e+01,1.169004e+01,1.091140e+01,1.622459e+01,1.597125e+01,1.586915e+01,1.573460e+01,1.541475e+01,1.446737e+01,1.379923e+01,1.384214e+01,1.286520e+01,1.185911e+01,1.188182e+01,1.125589e+01,2.044113e+01,1.852717e+01,9.106911e+00,9.836368e+00,1.093510e+01,1.045416e+01,9.789169e+00,1.137533e+01,1.848286e+01,2.464824e+01,1.534190e+01,1.463001e+01,1.441849e+01,1.387365e+01,1.328406e+01,1.300239e+01,1.247243e+01,1.198410e+01,1.063622e+01,1.040083e+01,1.049173e+01,9.055413e+00,7.128233e+00,8.078717e+00,7.657394e+00,9.187245e+00,8.304812e+00,1.095634e+01,1.888072e+01,1.652606e+01,1.479470e+01,1.472624e+01,1.365625e+01,1.339241e+01,1.328067e+01,1.228161e+01,1.215216e+01,1.219209e+01,1.265943e+01,1.043882e+01,9.310409e+00,7.801318e+00,7.078069e+00,5.882706e+00,1.756886e+01,6.652505e+00,8.746191e+00,9.041891e+00,1.635562e+01,1.562272e+01,1.488047e+01,1.442389e+01,1.327773e+01,1.303225e+01,1.224104e+01,1.193226e+01,1.067109e+01,1.022010e+01,1.036509e+01,8.727893e+00,7.920363e+00,5.752158e+00,5.815082e+00,4.895571e+00,5.516927e+00,5.713251e+00,6.571976e+00,1.095738e+01,1.536723e+01,1.483630e+01,1.466096e+01,1.427655e+01,1.367279e+01,1.275147e+01,1.169155e+01,1.060340e+01,1.070291e+01,1.021761e+01,9.230752e+00,8.401381e+00,7.700705e+00,6.111447e+00,5.088528e+00,3.866407e+00,1.456693e+01,5.907512e+00,6.436420e+00,1.642423e+01,1.423590e+01,1.450414e+01,1.398120e+01,1.370553e+01,1.307429e+01,1.192879e+01,1.168686e+01,1.124123e+01,1.009183e+01,8.991544e+00,8.382441e+00,6.846168e+00,5.712748e+00,3.801538e+00,2.702297e+00,2.321408e+00,3.735664e+00,5.206530e+00,6.811921e+00,8.701980e+00,1.535285e+01,1.482285e+01,1.472126e+01,1.487898e+01,1.359778e+01,1.249725e+01,1.176050e+01,1.149786e+01,1.064910e+01,1.029356e+01,8.158894e+00,7.182529e+00,5.968441e+00,5.785037e+00,4.908543e+00,2.672078e+00,5.047923e+00,5.328410e+00,7.265560e+00,9.441789e+00,1.533326e+01,1.550869e+01,1.554739e+01,2.219813e+01,1.299673e+01,1.191280e+01,1.159217e+01,1.091860e+01,1.112144e+01,1.059809e+01,9.536985e+00,9.121530e+00,6.307879e+00,5.849413e+00,5.209251e+00,4.240505e+00,5.265977e+00,5.512948e+00,8.286954e+00,8.524393e+00,1.529514e+01,1.523474e+01,1.424838e+01,1.462312e+01,1.346613e+01,1.249326e+01,1.253769e+01,1.173368e+01,1.054741e+01,1.127829e+01,1.010454e+01,1.812640e+01,7.387430e+00,6.506297e+00,6.678279e+00,5.755493e+00,5.966153e+00,7.062107e+00,7.198440e+00,8.689381e+00,1.578764e+01,1.554099e+01,1.449277e+01,1.417672e+01,1.321278e+01,1.306139e+01,1.278617e+01,1.209453e+01,1.155848e+01,1.177196e+01,9.981506e+00,1.016014e+01,8.124604e+00,6.673592e+00,7.542046e+00,6.153319e+00,7.425419e+00,7.142734e+00,7.958689e+00,8.725008e+00,1.572857e+01,1.503707e+01,1.446376e+01,1.499027e+01,1.478371e+01,1.438076e+01,1.322908e+01,1.278140e+01,1.219417e+01,1.187153e+01,1.051099e+01,9.447755e+00,8.681789e+00,8.668365e+00,8.423823e+00,8.291903e+00,1.921660e+01,9.236569e+00,9.977424e+00,1.007559e+01,1.612272e+01,1.558051e+01,1.512868e+01,1.494940e+01,1.436844e+01,1.397444e+01,1.392478e+01,1.309922e+01,1.256925e+01,1.171577e+01,1.117289e+01,1.046355e+01,9.182904e+00,1.023225e+01,9.125938e+00,8.848793e+00,1.068501e+01,9.341614e+00,1.073706e+01,1.044563e+01,1.637078e+01,1.614506e+01,1.529434e+01,1.490133e+01,1.450667e+01,1.412343e+01,1.397795e+01,1.303460e+01,1.280616e+01,1.240602e+01,1.145986e+01,1.142412e+01,1.071399e+01,1.036600e+01,1.042461e+01,1.090506e+01,1.060960e+01,1.028269e+01,1.071448e+01,1.143514e+01,1.672571e+01,1.615662e+01,1.572754e+01,1.541422e+01,1.510549e+01,1.452336e+01,1.407504e+01,1.429629e+01,1.374014e+01,1.239868e+01,1.228146e+01,1.211285e+01,1.186336e+01,1.093656e+01,1.152313e+01,1.132585e+01,1.202111e+01,1.211603e+01,1.202131e+01,1.215231e+01
