iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.932077e+01,-8.285728e+01,-2.863405e+02,3.932077e+01,-8.285728e+01,-2.863405e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,2.539048e+01,-1.084451e+02,-1.058971e+03,3.235562e+01,-8.510938e+01,-5.386259e+02,0.000000e+00,0.000000e+00,0.000000e+00
3,1.115164e+01,-1.453227e+01,-1.037300e+03,2.528763e+01,-5.844947e+01,-5.157247e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,8.858334e+00,9.284508e-01,-1.801417e+02,2.118031e+01,-4.206849e+01,-3.845789e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,8.476127e+00,1.226733e-01,-1.805239e+02,1.863947e+01,-3.225088e+01,-3.059679e+02,0.000000e+00,0.000000e+00,0.000000e+00
6,8.216825e+00,-6.014945e-01,-1.807832e+02,1.690236e+01,-2.605822e+01,-2.536038e+02,0.000000e+00,0.000000e+00,0.000000e+00
7,8.016174e+00,-8.803548e-01,-1.809838e+02,1.563291e+01,-2.182032e+01,-2.162295e+02,0.000000e+00,0.000000e+00,0.000000e+00
8,7.549937e+00,-1.742171e+00,-1.625501e+02,1.462254e+01,-1.872427e+01,-1.942892e+02,0.000000e+00,0.000000e+00,0.000000e+00
9,7.281220e+00,-1.909396e+00,-1.628188e+02,1.380683e+01,-1.631029e+01,-1.728154e+02,0.000000e+00,0.000000e+00,0.000000e+00
10,7.051867e+00,-2.374937e+00,-1.630481e+02,1.313134e+01,-1.442172e+01,-1.548287e+02,0.000000e+00,0.000000e+00,0.000000e+00
11,6.739195e+00,-1.429392e+00,-1.633608e+02,1.255023e+01,-1.284801e+01,-1.401407e+02,0.000000e+00,0.000000e+00,0.000000e+00
12,6.544217e+00,-1.767249e+00,-1.635558e+02,1.204973e+01,-1.154650e+01,-1.279170e+02,0.000000e+00,0.000000e+00,0.000000e+00
13,6.205361e+00,-1.976381e+00,-1.638946e+02,1.160017e+01,-1.046885e+01,-1.175999e+02,0.000000e+00,0.000000e+00,0.000000e+00
14,6.002899e+00,-2.033815e+00,-1.470871e+02,1.120036e+01,-9.625373e+00,-1.087711e+02,0.000000e+00,0.000000e+00,0.000000e+00
15,5.873114e+00,-1.173447e+00,-1.472169e+02,1.084521e+01,-8.915829e+00,-1.011282e+02,0.000000e+00,0.000000e+00,0.000000e+00
16,5.715978e+00,-4.828685e-01,-1.473740e+02,1.052463e+01,-8.271640e+00,-9.445040e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,5.624978e+00,-7.457369e-01,-1.474650e+02,1.023642e+01,-7.703239e+00,-8.856361e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,5.526066e+00,-1.394201e+00,-1.718560e+02,9.974732e+00,-7.207653e+00,-8.333641e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,5.264890e+00,-1.084185e+00,-1.478251e+02,9.726846e+00,-6.769524e+00,-7.867318e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,5.138888e+00,-2.528138e+00,-2.013303e+02,9.497448e+00,-6.392766e+00,-7.448258e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,5.136859e+00,-3.749686e+00,-1.781762e+02,9.289801e+00,-6.084625e+00,-7.069118e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,4.978107e+00,-2.985790e+00,-1.692582e+02,9.093815e+00,-5.814620e+00,-6.725166e+01,0.000000e+00,0.000000e+00,0.000000e+00
