iter,average value,advantage gap,greedy advantage gap
1,-1.980821e+01,4.178351e+00,2.699093e-02
2,-6.653785e+01,4.119742e+00,2.699093e-02
3,-1.132677e+02,4.061121e+00,2.699093e-02
4,-1.599978e+02,4.002487e+00,2.699093e-02
5,-2.067282e+02,3.943841e+00,2.699093e-02
6,-2.534588e+02,3.885182e+00,2.699093e-02
7,-3.001885e+02,3.826510e+00,2.699093e-02
8,-3.467329e+02,3.767727e+00,2.699093e-02
9,-3.926583e+02,3.708904e+00,2.699093e-02
10,-4.371423e+02,3.651168e+00,2.699093e-02
11,-4.798344e+02,3.598181e+00,2.699093e-02
12,-5.204937e+02,3.547613e+00,2.699093e-02
13,-5.588021e+02,3.498497e+00,2.699093e-02
14,-5.950820e+02,3.452569e+00,2.699093e-02
15,-6.293338e+02,3.408676e+00,2.699093e-02
16,-6.616969e+02,3.367438e+00,2.706890e-02
17,-6.921457e+02,3.328238e+00,2.706890e-02
18,-7.208047e+02,3.290575e+00,2.706890e-02
19,-7.479202e+02,3.256388e+00,2.706890e-02
20,-7.736925e+02,3.224382e+00,2.706890e-02
21,-7.981851e+02,3.194565e+00,2.706890e-02
22,-8.214481e+02,3.165152e+00,2.706890e-02
23,-8.436047e+02,3.137270e+00,2.706890e-02
24,-8.648609e+02,3.111417e+00,2.706890e-02
25,-8.851470e+02,3.087033e+00,2.706890e-02
26,-9.044354e+02,3.063794e+00,2.706890e-02
27,-9.228417e+02,3.040780e+00,2.706890e-02
28,-9.405729e+02,3.018175e+00,2.706890e-02
29,-9.576718e+02,2.996993e+00,2.706890e-02
30,-9.741608e+02,2.976552e+00,2.706890e-02
31,-9.900653e+02,2.957462e+00,2.706890e-02
32,-1.005414e+03,2.938746e+00,2.706890e-02
33,-1.020170e+03,2.920557e+00,2.706890e-02
34,-1.034365e+03,2.902422e+00,2.706890e-02
35,-1.048099e+03,2.884757e+00,2.706890e-02
36,-1.061306e+03,2.867198e+00,2.706890e-02
37,-1.074104e+03,2.850287e+00,2.706890e-02
38,-1.086498e+03,2.833690e+00,2.706890e-02
39,-1.098554e+03,2.817951e+00,2.706890e-02
40,-1.110272e+03,2.803382e+00,2.706890e-02
41,-1.121677e+03,2.789371e+00,2.706890e-02
42,-1.132852e+03,2.775367e+00,2.706890e-02
43,-1.143762e+03,2.761568e+00,2.706890e-02
44,-1.154407e+03,2.748395e+00,2.706890e-02
45,-1.164783e+03,2.735314e+00,2.706890e-02
46,-1.174900e+03,2.722660e+00,2.706890e-02
47,-1.184748e+03,2.710707e+00,2.706890e-02
48,-1.194345e+03,2.698879e+00,2.706890e-02
49,-1.203705e+03,2.687040e+00,2.706890e-02
50,-1.212806e+03,2.675193e+00,2.706890e-02
51,-1.221687e+03,2.663320e+00,2.706890e-02
52,-1.230375e+03,2.651598e+00,2.706890e-02
53,-1.238893e+03,2.640084e+00,2.706890e-02
54,-1.247244e+03,2.628714e+00,2.706890e-02
55,-1.255432e+03,2.617563e+00,2.706890e-02
56,-1.263453e+03,2.606416e+00,2.706890e-02
57,-1.271316e+03,2.595351e+00,2.706890e-02
58,-1.279030e+03,2.584827e+00,2.706890e-02
59,-1.286619e+03,2.574317e+00,2.706890e-02
60,-1.294083e+03,2.563900e+00,2.706890e-02
61,-1.301417e+03,2.553707e+00,2.706890e-02
62,-1.308588e+03,2.543511e+00,2.706890e-02
63,-1.315613e+03,2.533372e+00,2.706890e-02
64,-1.322484e+03,2.523483e+00,2.706890e-02
65,-1.329234e+03,2.513608e+00,2.706890e-02
66,-1.335874e+03,2.504003e+00,2.706890e-02
67,-1.342410e+03,2.494440e+00,2.706890e-02
68,-1.348825e+03,2.484871e+00,2.706890e-02
69,-1.355134e+03,2.475291e+00,2.706890e-02
70,-1.361343e+03,2.465718e+00,2.706890e-02
71,-1.367437e+03,2.456413e+00,2.706890e-02
72,-1.373430e+03,2.447121e+00,2.706890e-02
73,-1.379319e+03,2.437952e+00,2.706890e-02
74,-1.385136e+03,2.428925e+00,2.706890e-02
75,-1.390857e+03,2.419904e+00,2.706890e-02
76,-1.396487e+03,2.410877e+00,2.706890e-02
77,-1.402047e+03,2.401952e+00,2.706890e-02
78,-1.407520e+03,2.393160e+00,2.706890e-02
79,-1.412916e+03,2.384364e+00,2.706890e-02
