iter,average value,advantage gap,greedy advantage gap
1,2.452343e+00,3.642118e+00,2.272982e-02
2,-5.241527e+01,3.593295e+00,2.272982e-02
3,-1.072831e+02,3.544478e+00,2.272982e-02
4,-1.621512e+02,3.495665e+00,2.272982e-02
5,-2.170197e+02,3.446857e+00,2.272982e-02
6,-2.718884e+02,3.398054e+00,2.272982e-02
7,-3.265414e+02,3.349238e+00,2.272982e-02
8,-3.801142e+02,3.300392e+00,2.272982e-02
9,-4.314205e+02,3.254306e+00,2.272982e-02
10,-4.803038e+02,3.209835e+00,2.272982e-02
11,-5.264017e+02,3.168723e+00,2.272982e-02
12,-5.697335e+02,3.130035e+00,2.272982e-02
13,-6.102117e+02,3.091440e+00,2.272982e-02
14,-6.480927e+02,3.054183e+00,2.272982e-02
15,-6.833816e+02,3.017255e+00,2.272982e-02
16,-7.163540e+02,2.981639e+00,2.272982e-02
17,-7.474262e+02,2.949656e+00,2.272982e-02
18,-7.765420e+02,2.919892e+00,2.272982e-02
19,-8.039777e+02,2.891437e+00,2.272982e-02
20,-8.298770e+02,2.864792e+00,2.272982e-02
21,-8.542615e+02,2.839967e+00,2.272982e-02
22,-8.774705e+02,2.815998e+00,2.272982e-02
23,-8.996469e+02,2.794039e+00,2.272982e-02
24,-9.208902e+02,2.773448e+00,2.272982e-02
25,-9.411717e+02,2.753653e+00,2.272982e-02
26,-9.605693e+02,2.734567e+00,2.272982e-02
27,-9.791546e+02,2.715671e+00,2.272982e-02
28,-9.970448e+02,2.697178e+00,2.272982e-02
29,-1.014263e+03,2.679684e+00,2.272982e-02
30,-1.030823e+03,2.663509e+00,2.272982e-02
31,-1.046773e+03,2.648488e+00,2.272982e-02
32,-1.062203e+03,2.633485e+00,2.272982e-02
33,-1.077195e+03,2.618885e+00,2.272982e-02
34,-1.091668e+03,2.604363e+00,2.272982e-02
35,-1.105643e+03,2.589816e+00,2.272982e-02
36,-1.119199e+03,2.575560e+00,2.272982e-02
37,-1.132345e+03,2.561659e+00,2.272982e-02
38,-1.145107e+03,2.548140e+00,2.272982e-02
39,-1.157500e+03,2.534726e+00,2.272982e-02
40,-1.169509e+03,2.521489e+00,2.272982e-02
41,-1.181220e+03,2.508410e+00,2.272982e-02
42,-1.192589e+03,2.495322e+00,2.272982e-02
43,-1.203606e+03,2.482232e+00,2.272982e-02
44,-1.214298e+03,2.469225e+00,2.272982e-02
45,-1.224745e+03,2.456546e+00,2.272982e-02
46,-1.234944e+03,2.444030e+00,2.272982e-02
47,-1.244868e+03,2.431532e+00,2.272982e-02
48,-1.254516e+03,2.419427e+00,2.272982e-02
49,-1.263936e+03,2.407732e+00,2.272982e-02
50,-1.273097e+03,2.396027e+00,2.272982e-02
51,-1.282023e+03,2.384675e+00,2.272982e-02
52,-1.290742e+03,2.373510e+00,2.272982e-02
53,-1.299268e+03,2.362337e+00,2.272982e-02
54,-1.307583e+03,2.351342e+00,2.272982e-02
55,-1.315674e+03,2.340423e+00,2.272982e-02
56,-1.323603e+03,2.329510e+00,2.272982e-02
57,-1.331407e+03,2.318600e+00,2.272982e-02
58,-1.339062e+03,2.307848e+00,2.272982e-02
59,-1.346580e+03,2.297145e+00,2.272982e-02
60,-1.353963e+03,2.286594e+00,2.272982e-02
61,-1.361189e+03,2.276297e+00,2.272982e-02
62,-1.368292e+03,2.266321e+00,2.272982e-02
63,-1.375274e+03,2.256498e+00,2.272982e-02
64,-1.382132e+03,2.246853e+00,2.272982e-02
65,-1.388894e+03,2.237254e+00,2.272982e-02
66,-1.395540e+03,2.227883e+00,2.272982e-02
67,-1.402074e+03,2.218533e+00,2.272982e-02
68,-1.408505e+03,2.209535e+00,2.272982e-02
69,-1.414820e+03,2.200738e+00,2.272982e-02
70,-1.421022e+03,2.192188e+00,2.272982e-02
71,-1.427101e+03,2.183759e+00,2.272982e-02
72,-1.433078e+03,2.175332e+00,2.272982e-02
73,-1.438963e+03,2.166943e+00,2.272982e-02
74,-1.444762e+03,2.159056e+00,2.272982e-02
75,-1.450469e+03,2.151323e+00,2.272982e-02
