iter,average value,advantage gap,greedy advantage gap
1,-4.551623e+00,4.444685e+00,2.183318e-02
2,-5.001189e+01,4.394003e+00,2.183318e-02
3,-9.547230e+01,4.343322e+00,2.183318e-02
4,-1.409329e+02,4.292643e+00,2.183318e-02
5,-1.863937e+02,4.241964e+00,2.183318e-02
6,-2.318546e+02,4.191288e+00,2.183318e-02
7,-2.773019e+02,4.140619e+00,2.183318e-02
8,-3.225707e+02,4.089987e+00,2.183318e-02
9,-3.672168e+02,4.042753e+00,2.183318e-02
10,-4.107489e+02,3.996606e+00,2.183318e-02
11,-4.527979e+02,3.950476e+00,2.183318e-02
12,-4.928947e+02,3.905873e+00,2.183318e-02
13,-5.309985e+02,3.861982e+00,2.183318e-02
14,-5.672759e+02,3.818321e+00,2.183318e-02
15,-6.016410e+02,3.777026e+00,2.183318e-02
16,-6.341807e+02,3.736716e+00,2.183318e-02
17,-6.650380e+02,3.699623e+00,2.183318e-02
18,-6.941741e+02,3.664235e+00,2.183318e-02
19,-7.218679e+02,3.630279e+00,2.183318e-02
20,-7.481775e+02,3.597519e+00,2.183318e-02
21,-7.732556e+02,3.566787e+00,2.183318e-02
22,-7.971921e+02,3.538124e+00,2.183318e-02
23,-8.200289e+02,3.510021e+00,2.183318e-02
24,-8.418690e+02,3.482238e+00,2.183318e-02
25,-8.627390e+02,3.454851e+00,2.183318e-02
26,-8.826773e+02,3.427815e+00,2.183318e-02
27,-9.017927e+02,3.401552e+00,2.183318e-02
28,-9.202016e+02,3.375683e+00,2.183318e-02
29,-9.379137e+02,3.350450e+00,2.183318e-02
30,-9.550007e+02,3.325638e+00,2.183318e-02
31,-9.713801e+02,3.302654e+00,2.183318e-02
32,-9.870910e+02,3.280392e+00,2.183318e-02
33,-1.002230e+03,3.258947e+00,2.183318e-02
34,-1.016871e+03,3.238287e+00,2.183318e-02
35,-1.031052e+03,3.217970e+00,2.183318e-02
36,-1.044816e+03,3.198501e+00,2.183318e-02
37,-1.058171e+03,3.180136e+00,2.183318e-02
38,-1.071163e+03,3.162060e+00,2.183318e-02
39,-1.083780e+03,3.144321e+00,2.183318e-02
40,-1.096029e+03,3.126719e+00,2.183318e-02
41,-1.107916e+03,3.109749e+00,2.183318e-02
42,-1.119478e+03,3.092831e+00,2.183318e-02
43,-1.130784e+03,3.076120e+00,2.183318e-02
44,-1.141824e+03,3.059879e+00,2.183318e-02
45,-1.152561e+03,3.044024e+00,2.183318e-02
