iter,average value,advantage gap,greedy advantage gap
1,-3.545239e+00,3.657944e+00,7.458994e-02
2,-5.739606e+01,3.602636e+00,7.458994e-02
3,-1.112459e+02,3.547318e+00,7.452626e-02
4,-1.650949e+02,3.491991e+00,7.452626e-02
5,-2.189232e+02,3.436671e+00,7.452626e-02
6,-2.726461e+02,3.381423e+00,7.452626e-02
7,-3.261492e+02,3.326072e+00,7.452626e-02
8,-3.787292e+02,3.274302e+00,7.452626e-02
9,-4.295781e+02,3.223536e+00,7.452626e-02
10,-4.779259e+02,3.172842e+00,7.452626e-02
11,-5.232470e+02,3.122282e+00,1.758534e-02
12,-5.658726e+02,3.075630e+00,1.758534e-02
13,-6.057021e+02,3.031390e+00,1.758534e-02
14,-6.431325e+02,2.988074e+00,1.758534e-02
15,-6.781949e+02,2.948004e+00,1.758534e-02
16,-7.111561e+02,2.912642e+00,1.758534e-02
17,-7.420288e+02,2.879733e+00,1.758534e-02
18,-7.710394e+02,2.848365e+00,1.758534e-02
19,-7.984284e+02,2.817282e+00,1.758534e-02
20,-8.242029e+02,2.787158e+00,1.758534e-02
21,-8.486305e+02,2.758315e+00,1.758534e-02
22,-8.718324e+02,2.731059e+00,1.758534e-02
23,-8.938888e+02,2.705531e+00,1.758534e-02
24,-9.149682e+02,2.682106e+00,1.758534e-02
25,-9.351850e+02,2.660011e+00,1.758534e-02
26,-9.546060e+02,2.639942e+00,1.758534e-02
27,-9.731537e+02,2.620694e+00,1.758534e-02
28,-9.909413e+02,2.602009e+00,1.758534e-02
29,-1.008103e+03,2.583376e+00,1.758534e-02
30,-1.024562e+03,2.565357e+00,1.758534e-02
31,-1.040349e+03,2.548027e+00,1.758534e-02
32,-1.055559e+03,2.531389e+00,1.758534e-02
33,-1.070303e+03,2.515025e+00,1.758534e-02
34,-1.084549e+03,2.498943e+00,1.758534e-02
35,-1.098339e+03,2.482884e+00,1.758534e-02
36,-1.111714e+03,2.467282e+00,1.758534e-02
37,-1.124694e+03,2.451682e+00,1.758534e-02
38,-1.137238e+03,2.436258e+00,1.758534e-02
39,-1.149392e+03,2.421552e+00,1.758534e-02
40,-1.161167e+03,2.407281e+00,1.758534e-02
41,-1.172582e+03,2.393902e+00,1.758534e-02
42,-1.183710e+03,2.380712e+00,1.758534e-02
43,-1.194551e+03,2.367695e+00,1.758534e-02
44,-1.205140e+03,2.354875e+00,1.758534e-02
45,-1.215442e+03,2.342041e+00,1.758534e-02
46,-1.225451e+03,2.329382e+00,1.758534e-02
47,-1.235208e+03,2.316869e+00,1.758534e-02
