iter,average value,advantage gap,greedy advantage gap
1,-1.309511e+01,4.014305e+00,9.418357e-03
2,-6.243161e+01,3.963458e+00,3.216224e-02
3,-1.117682e+02,3.912605e+00,3.216224e-02
4,-1.611049e+02,3.861746e+00,3.216224e-02
5,-2.104417e+02,3.810883e+00,3.216224e-02
6,-2.597787e+02,3.760014e+00,3.216224e-02
7,-3.090703e+02,3.709167e+00,3.216224e-02
8,-3.579102e+02,3.658375e+00,3.216224e-02
9,-4.056162e+02,3.607642e+00,3.216224e-02
10,-4.514076e+02,3.559871e+00,3.216224e-02
11,-4.950426e+02,3.512748e+00,3.216224e-02
12,-5.364639e+02,3.470011e+00,3.216224e-02
13,-5.755193e+02,3.428529e+00,3.216224e-02
14,-6.124039e+02,3.389154e+00,3.216224e-02
15,-6.473023e+02,3.351562e+00,3.216224e-02
16,-6.803370e+02,3.314901e+00,3.216224e-02
17,-7.113601e+02,3.280123e+00,3.216224e-02
18,-7.407430e+02,3.246089e+00,3.216224e-02
19,-7.685792e+02,3.212094e+00,3.216224e-02
20,-7.947834e+02,3.179104e+00,3.216224e-02
21,-8.196983e+02,3.146732e+00,3.216224e-02
22,-8.434423e+02,3.114779e+00,3.216224e-02
23,-8.661081e+02,3.084335e+00,3.216224e-02
24,-8.876557e+02,3.055596e+00,3.216224e-02
25,-9.081637e+02,3.028908e+00,3.216224e-02
26,-9.277490e+02,3.004272e+00,3.216224e-02
27,-9.465306e+02,2.981483e+00,3.216224e-02
28,-9.645246e+02,2.959299e+00,3.216224e-02
29,-9.818185e+02,2.937888e+00,3.216224e-02
30,-9.984450e+02,2.916787e+00,3.216224e-02
31,-1.014447e+03,2.896187e+00,3.216224e-02
32,-1.029853e+03,2.877366e+00,3.216224e-02
33,-1.044701e+03,2.859268e+00,3.216224e-02
34,-1.059054e+03,2.841693e+00,3.216224e-02
35,-1.072915e+03,2.824625e+00,3.216224e-02
36,-1.086311e+03,2.807897e+00,3.216224e-02
37,-1.099346e+03,2.791670e+00,3.216224e-02
38,-1.112015e+03,2.775520e+00,3.216224e-02
39,-1.124340e+03,2.759372e+00,3.216224e-02
40,-1.136402e+03,2.743293e+00,3.216224e-02
41,-1.148153e+03,2.727918e+00,3.216224e-02
42,-1.159591e+03,2.712959e+00,3.216224e-02
43,-1.170704e+03,2.698507e+00,3.216224e-02
44,-1.181552e+03,2.684970e+00,3.216224e-02
45,-1.192133e+03,2.671890e+00,3.216224e-02
46,-1.202437e+03,2.659517e+00,3.216224e-02
47,-1.212471e+03,2.647684e+00,3.216224e-02
48,-1.222280e+03,2.635922e+00,3.216224e-02
49,-1.231863e+03,2.624154e+00,3.216224e-02
50,-1.241233e+03,2.612391e+00,3.216224e-02
51,-1.250394e+03,2.600630e+00,3.216224e-02
52,-1.259362e+03,2.588876e+00,3.216224e-02
53,-1.268174e+03,2.577116e+00,3.216224e-02
54,-1.276771e+03,2.565523e+00,3.216224e-02
55,-1.285165e+03,2.554081e+00,3.216224e-02
56,-1.293399e+03,2.542630e+00,3.216224e-02
57,-1.301460e+03,2.531158e+00,3.216224e-02
58,-1.309363e+03,2.519841e+00,3.216224e-02
59,-1.317107e+03,2.508951e+00,3.216224e-02
60,-1.324703e+03,2.498144e+00,3.216224e-02
61,-1.332163e+03,2.487540e+00,3.216224e-02
62,-1.339462e+03,2.476916e+00,3.216224e-02
63,-1.346622e+03,2.466289e+00,3.216224e-02
64,-1.353657e+03,2.455678e+00,3.216224e-02
65,-1.360575e+03,2.445068e+00,3.216224e-02
66,-1.367374e+03,2.434700e+00,3.216224e-02
67,-1.374055e+03,2.424356e+00,3.216224e-02
68,-1.380616e+03,2.414015e+00,3.216224e-02
69,-1.387069e+03,2.403850e+00,3.216224e-02
70,-1.393412e+03,2.394671e+00,3.216224e-02
71,-1.399633e+03,2.385683e+00,3.216224e-02
72,-1.405753e+03,2.376697e+00,3.216224e-02
73,-1.411784e+03,2.367714e+00,3.216224e-02
74,-1.417731e+03,2.358914e+00,3.216224e-02
75,-1.423599e+03,2.350403e+00,3.216224e-02
76,-1.429382e+03,2.342133e+00,3.216224e-02
77,-1.435074e+03,2.333993e+00,3.216224e-02
78,-1.440678e+03,2.325847e+00,3.216224e-02
79,-1.446171e+03,2.317813e+00,3.216224e-02
80,-1.451580e+03,2.309948e+00,3.216224e-02
81,-1.456916e+03,2.302202e+00,3.216224e-02
82,-1.462186e+03,2.294605e+00,3.216224e-02
83,-1.467380e+03,2.287264e+00,3.216224e-02
84,-1.472501e+03,2.279949e+00,3.216224e-02
85,-1.477569e+03,2.272627e+00,3.216224e-02
86,-1.482572e+03,2.265301e+00,3.216224e-02
87,-1.487508e+03,2.257974e+00,3.216224e-02
88,-1.492382e+03,2.250915e+00,3.216224e-02
89,-1.497192e+03,2.243861e+00,3.216224e-02
90,-1.501930e+03,2.236806e+00,3.216224e-02
91,-1.506608e+03,2.229748e+00,3.216224e-02
92,-1.511234e+03,2.222692e+00,3.216224e-02
93,-1.515806e+03,2.215634e+00,3.216224e-02
94,-1.520323e+03,2.208572e+00,3.216224e-02
95,-1.524787e+03,2.201514e+00,3.216224e-02
96,-1.529204e+03,2.194451e+00,3.216224e-02
97,-1.533572e+03,2.187386e+00,3.216224e-02
98,-1.537886e+03,2.180561e+00,3.216224e-02
99,-1.542142e+03,2.173727e+00,3.216224e-02
100,-1.546341e+03,2.166891e+00,3.216224e-02
110,-1.586053e+03,2.100879e+00,9.418357e-03
120,-1.621641e+03,2.039700e+00,9.418357e-03
130,-1.654271e+03,1.986172e+00,9.418357e-03
140,-1.684075e+03,1.934502e+00,9.418357e-03
150,-1.711625e+03,1.884117e+00,9.418357e-03
160,-1.737190e+03,1.838175e+00,9.418357e-03
170,-1.760865e+03,1.794300e+00,9.418357e-03
180,-1.783289e+03,1.752262e+00,9.418357e-03
190,-1.804486e+03,1.710240e+00,9.418357e-03
200,-1.824160e+03,1.670903e+00,9.418357e-03
210,-1.842524e+03,1.632613e+00,9.418357e-03
220,-1.859733e+03,1.594254e+00,9.418357e-03
230,-1.876024e+03,1.555951e+00,9.418357e-03
240,-1.891519e+03,1.518039e+00,9.418357e-03
250,-1.906063e+03,1.481978e+00,9.418357e-03
260,-1.919817e+03,1.447344e+00,9.418357e-03
270,-1.932924e+03,1.414029e+00,9.418357e-03
280,-1.945482e+03,1.380742e+00,9.418357e-03
290,-1.957516e+03,1.347431e+00,9.418357e-03
300,-1.969020e+03,1.314137e+00,9.418357e-03
310,-1.980150e+03,1.280850e+00,9.418357e-03
320,-1.990912e+03,1.247559e+00,9.418357e-03
330,-2.001234e+03,1.215259e+00,9.418357e-03
340,-2.011211e+03,1.185092e+00,9.418357e-03
350,-2.020869e+03,1.156099e+00,9.418357e-03
360,-2.030180e+03,1.127103e+00,9.418357e-03
370,-2.039044e+03,1.099063e+00,9.418357e-03
380,-2.047629e+03,1.071787e+00,9.418357e-03
390,-2.055997e+03,1.044491e+00,9.418357e-03
400,-2.064098e+03,1.018296e+00,9.418357e-03
410,-2.071895e+03,9.928292e-01,9.418357e-03
420,-2.079415e+03,9.673543e-01,9.418357e-03
430,-2.086695e+03,9.418829e-01,9.418357e-03
440,-2.093763e+03,9.164148e-01,9.418357e-03
450,-2.100650e+03,8.909451e-01,9.405762e-03
460,-2.107375e+03,8.654731e-01,9.405762e-03
470,-2.113910e+03,8.415946e-01,9.405762e-03
480,-2.120242e+03,8.196674e-01,9.405762e-03
490,-2.126368e+03,7.980107e-01,9.405762e-03
500,-2.132382e+03,7.795143e-01,9.405762e-03
510,-2.138248e+03,7.678534e-01,9.405762e-03
520,-2.143990e+03,7.561864e-01,9.405762e-03
530,-2.149562e+03,7.445154e-01,9.405762e-03
540,-2.154956e+03,7.328666e-01,9.405762e-03
550,-2.160212e+03,7.212178e-01,9.405762e-03
560,-2.165313e+03,7.095497e-01,9.405762e-03
570,-2.170282e+03,6.983310e-01,9.405762e-03
580,-2.175134e+03,6.877430e-01,9.405762e-03
590,-2.179877e+03,6.771563e-01,9.405762e-03
600,-2.184483e+03,6.665831e-01,9.405762e-03
610,-2.189013e+03,6.560096e-01,9.405762e-03
620,-2.193468e+03,6.483594e-01,9.405762e-03
630,-2.197773e+03,6.409475e-01,9.405762e-03
640,-2.201972e+03,6.335260e-01,9.405762e-03
650,-2.206131e+03,6.261070e-01,9.405762e-03
660,-2.210182e+03,6.186900e-01,9.405762e-03
670,-2.214139e+03,6.112516e-01,9.405762e-03
680,-2.217963e+03,6.037946e-01,3.527320e-03
690,-2.221713e+03,5.963321e-01,3.527320e-03
700,-2.225425e+03,5.888699e-01,3.527320e-03
710,-2.229067e+03,5.817388e-01,3.527320e-03
720,-2.232650e+03,5.746119e-01,3.527320e-03
730,-2.236176e+03,5.674989e-01,3.527320e-03
740,-2.239613e+03,5.603869e-01,3.527320e-03
750,-2.242979e+03,5.532795e-01,3.527320e-03
760,-2.246258e+03,5.461925e-01,3.527320e-03
770,-2.249452e+03,5.391105e-01,3.527320e-03
780,-2.252597e+03,5.323296e-01,3.527320e-03
790,-2.255688e+03,5.256395e-01,3.527320e-03
800,-2.258733e+03,5.189572e-01,3.527320e-03
810,-2.261745e+03,5.122814e-01,3.527320e-03
820,-2.264719e+03,5.056060e-01,3.527320e-03
830,-2.267626e+03,4.989230e-01,3.527320e-03
840,-2.270494e+03,4.922422e-01,3.527320e-03
850,-2.273315e+03,4.855619e-01,3.527320e-03
860,-2.276093e+03,4.788834e-01,3.527320e-03
870,-2.278821e+03,4.722132e-01,3.527320e-03
880,-2.281514e+03,4.655466e-01,3.527320e-03
890,-2.284179e+03,4.588886e-01,3.527320e-03
900,-2.286817e+03,4.525290e-01,3.527320e-03
910,-2.289373e+03,4.462021e-01,3.527320e-03
920,-2.291892e+03,4.400504e-01,3.527320e-03
930,-2.294374e+03,4.355553e-01,3.527320e-03
940,-2.296835e+03,4.310554e-01,3.527320e-03
950,-2.299283e+03,4.265497e-01,3.527320e-03
960,-2.301669e+03,4.220432e-01,3.527320e-03
970,-2.304017e+03,4.175303e-01,3.527320e-03
980,-2.306351e+03,4.130115e-01,3.527320e-03
990,-2.308668e+03,4.084956e-01,3.527320e-03
1000,-2.310960e+03,4.039763e-01,3.527320e-03
1010,-2.313207e+03,3.994451e-01,3.527320e-03
1020,-2.315442e+03,3.949095e-01,3.527320e-03
1030,-2.317648e+03,3.903757e-01,3.527320e-03
1040,-2.319777e+03,3.858560e-01,3.527320e-03
1050,-2.321815e+03,3.816664e-01,3.527320e-03
1060,-2.323831e+03,3.774707e-01,3.527320e-03
1070,-2.325815e+03,3.732689e-01,3.527320e-03
1080,-2.327764e+03,3.690553e-01,3.527320e-03
1090,-2.329636e+03,3.648246e-01,3.527320e-03
1100,-2.331494e+03,3.605938e-01,3.527320e-03
1110,-2.333334e+03,3.563626e-01,3.527320e-03
1120,-2.335153e+03,3.521339e-01,3.527320e-03
1130,-2.336953e+03,3.479079e-01,3.527320e-03
1140,-2.338734e+03,3.436800e-01,3.527320e-03
1150,-2.340496e+03,3.394503e-01,3.527320e-03
1160,-2.342251e+03,3.352179e-01,3.527320e-03
1170,-2.343998e+03,3.309814e-01,3.527320e-03
1180,-2.345733e+03,3.267444e-01,3.527320e-03
1190,-2.347455e+03,3.241942e-01,3.527320e-03
1200,-2.349165e+03,3.217289e-01,3.527320e-03
1210,-2.350840e+03,3.192635e-01,3.527320e-03
1220,-2.352499e+03,3.168014e-01,3.527320e-03
1230,-2.354119e+03,3.143252e-01,3.527320e-03
1240,-2.355712e+03,3.118441e-01,3.527320e-03
1250,-2.357296e+03,3.093637e-01,3.527320e-03
1260,-2.358871e+03,3.068881e-01,3.527320e-03
1270,-2.360431e+03,3.044141e-01,3.527320e-03
1280,-2.361968e+03,3.019372e-01,3.527320e-03
