iter,average value,advantage gap,greedy advantage gap
1,3.972754e+02,2.385365e+01,9.885071e+02
2,-2.712757e+02,9.075396e+02,1.591616e-12
3,-6.526411e+02,7.934113e+02,1.591616e-12
4,-1.608236e+03,2.921557e+01,2.501110e-12
5,-1.612418e+03,4.622075e-08,2.955858e-12
6,-1.612418e+03,1.364242e-12,2.955858e-12
7,-1.612418e+03,1.818989e-12,2.501110e-12
8,-1.612418e+03,1.364242e-12,2.501110e-12
9,-1.612418e+03,1.364242e-12,2.501110e-12
10,-1.612418e+03,1.364242e-12,2.501110e-12
11,-1.612418e+03,1.364242e-12,2.501110e-12
12,-1.612418e+03,1.364242e-12,2.501110e-12
13,-1.612418e+03,1.364242e-12,2.501110e-12
14,-1.612418e+03,1.364242e-12,2.501110e-12
15,-1.612418e+03,1.364242e-12,2.955858e-12
16,-1.612418e+03,2.955858e-12,2.501110e-12
17,-1.612418e+03,2.955858e-12,2.501110e-12
18,-1.612418e+03,2.955858e-12,2.501110e-12
19,-1.612418e+03,2.955858e-12,2.501110e-12
20,-1.612418e+03,2.955858e-12,2.501110e-12
21,-1.612418e+03,2.955858e-12,1.364242e-12
22,-1.612418e+03,2.955858e-12,1.364242e-12
23,-1.612418e+03,2.955858e-12,2.501110e-12
24,-1.612418e+03,2.955858e-12,1.364242e-12
25,-1.612418e+03,2.955858e-12,2.501110e-12
26,-1.612418e+03,2.955858e-12,2.501110e-12
27,-1.612418e+03,2.955858e-12,1.364242e-12
28,-1.612418e+03,2.955858e-12,2.501110e-12
29,-1.612418e+03,2.955858e-12,2.501110e-12
30,-1.612418e+03,2.955858e-12,2.501110e-12
31,-1.612418e+03,2.955858e-12,1.364242e-12
32,-1.612418e+03,2.955858e-12,2.501110e-12
33,-1.612418e+03,2.955858e-12,2.501110e-12
34,-1.612418e+03,2.955858e-12,2.501110e-12
35,-1.612418e+03,2.955858e-12,2.501110e-12
36,-1.612418e+03,2.955858e-12,2.501110e-12
37,-1.612418e+03,2.955858e-12,2.501110e-12
38,-1.612418e+03,2.955858e-12,2.501110e-12
39,-1.612418e+03,2.955858e-12,2.501110e-12
40,-1.612418e+03,2.955858e-12,2.501110e-12
41,-1.612418e+03,2.955858e-12,2.501110e-12
42,-1.612418e+03,2.955858e-12,2.501110e-12
43,-1.612418e+03,2.955858e-12,2.501110e-12
44,-1.612418e+03,2.955858e-12,2.501110e-12
45,-1.612418e+03,2.955858e-12,2.501110e-12
46,-1.612418e+03,2.955858e-12,2.501110e-12
47,-1.612418e+03,2.955858e-12,2.501110e-12
48,-1.612418e+03,2.955858e-12,1.364242e-12
49,-1.612418e+03,2.955858e-12,2.501110e-12
50,-1.612418e+03,2.955858e-12,1.364242e-12
51,-1.612418e+03,2.955858e-12,1.364242e-12
52,-1.612418e+03,2.955858e-12,2.501110e-12
53,-1.612418e+03,2.955858e-12,2.501110e-12
54,-1.612418e+03,2.955858e-12,2.501110e-12
55,-1.612418e+03,2.955858e-12,2.501110e-12
56,-1.612418e+03,2.955858e-12,2.501110e-12
57,-1.612418e+03,2.955858e-12,2.501110e-12
58,-1.612418e+03,2.955858e-12,2.501110e-12
59,-1.612418e+03,2.955858e-12,2.501110e-12
60,-1.612418e+03,2.955858e-12,2.501110e-12
61,-1.612418e+03,2.955858e-12,2.501110e-12
62,-1.612418e+03,2.955858e-12,2.501110e-12
63,-1.612418e+03,2.955858e-12,2.501110e-12
64,-1.612418e+03,2.955858e-12,2.501110e-12
65,-1.612418e+03,2.955858e-12,2.501110e-12
66,-1.612418e+03,2.955858e-12,2.501110e-12
67,-1.612418e+03,2.955858e-12,2.501110e-12
68,-1.612418e+03,2.955858e-12,2.501110e-12
69,-1.612418e+03,2.955858e-12,2.501110e-12
70,-1.612418e+03,2.955858e-12,2.501110e-12
71,-1.612418e+03,2.955858e-12,2.501110e-12
72,-1.612418e+03,2.955858e-12,2.501110e-12
73,-1.612418e+03,1.818989e-12,2.501110e-12
74,-1.612418e+03,2.273737e-12,2.501110e-12
75,-1.612418e+03,1.818989e-12,2.501110e-12
76,-1.612418e+03,2.273737e-12,2.501110e-12
77,-1.612418e+03,2.273737e-12,2.501110e-12
78,-1.612418e+03,2.046363e-12,2.501110e-12
79,-1.612418e+03,1.818989e-12,2.501110e-12
80,-1.612418e+03,2.273737e-12,2.501110e-12
81,-1.612418e+03,2.955858e-12,2.501110e-12
82,-1.612418e+03,2.955858e-12,2.501110e-12
83,-1.612418e+03,2.955858e-12,2.501110e-12
84,-1.612418e+03,2.955858e-12,2.501110e-12
85,-1.612418e+03,2.955858e-12,2.501110e-12
86,-1.612418e+03,2.955858e-12,2.501110e-12
87,-1.612418e+03,2.955858e-12,2.501110e-12
88,-1.612418e+03,1.818989e-12,2.501110e-12
89,-1.612418e+03,1.818989e-12,2.501110e-12
90,-1.612418e+03,1.364242e-12,2.501110e-12
91,-1.612418e+03,1.364242e-12,2.501110e-12
92,-1.612418e+03,1.818989e-12,2.501110e-12
93,-1.612418e+03,1.818989e-12,2.501110e-12
94,-1.612418e+03,1.818989e-12,2.501110e-12
95,-1.612418e+03,1.818989e-12,2.501110e-12
