iter,average value,advantage gap,greedy advantage gap
1,1.076359e+03,8.672735e+01,7.371627e+00
2,1.076301e+03,8.636827e+01,7.371627e+00
3,1.076186e+03,8.565136e+01,7.371627e+00
4,1.075957e+03,8.422244e+01,7.371627e+00
5,1.075501e+03,8.138325e+01,7.371627e+00
6,1.074596e+03,7.577171e+01,4.126623e+00
7,1.072811e+03,6.475642e+01,4.126624e+00
8,1.069294e+03,4.309842e+01,4.123843e+00
9,1.062272e+03,2.354146e+01,3.709948e+00
10,1.055307e+03,8.171481e+00,3.709871e+00
11,1.046949e+03,6.519789e+00,3.466664e+00
12,1.034114e+03,5.673656e+00,3.451448e+00
13,1.024744e+03,6.373514e+00,4.179760e+00
14,1.016074e+03,3.564595e+00,3.546962e+00
15,1.012473e+03,4.165202e+00,5.000930e+00
16,1.010400e+03,6.214201e+00,1.436632e+00
17,1.005054e+03,5.752884e+00,6.847611e-01
18,1.003880e+03,3.078825e+00,5.122296e-01
19,1.003174e+03,1.874171e+00,9.378637e-01
20,1.002491e+03,2.783606e-01,5.871836e-01
21,1.002234e+03,3.188127e-01,3.455733e-01
22,1.001577e+03,5.012295e-01,5.014245e-01
23,1.001193e+03,3.321792e-01,5.943311e-02
24,1.001103e+03,1.093784e-01,5.805077e-02
25,1.001023e+03,1.682488e-02,3.288919e-02
26,1.000950e+03,2.152625e-02,3.280547e-02
27,1.000905e+03,3.646038e-03,3.930585e-02
28,1.000891e+03,8.083386e-03,2.882737e-02
29,1.000880e+03,1.896719e-02,1.553767e-02
30,1.000871e+03,5.652982e-03,2.586283e-04
31,1.000865e+03,1.462801e-04,5.635969e-05
32,1.000862e+03,4.308064e-05,9.496972e-06
33,1.000861e+03,2.761066e-05,1.692584e-07
34,1.000860e+03,9.511000e-06,1.692584e-07
35,1.000860e+03,2.375036e-06,1.692584e-07
36,1.000860e+03,1.385661e-06,1.692584e-07
37,1.000860e+03,2.164386e-07,5.684342e-13
37,1.000860e+03,2.164386e-07,5.684342e-13
