iter,average value,advantage gap,greedy advantage gap
1,1.009259e+03,1.087169e+01,1.258738e-01
2,1.009220e+03,1.081730e+01,1.258738e-01
3,1.009144e+03,1.071012e+01,1.258738e-01
4,1.008996e+03,1.050187e+01,1.258738e-01
5,1.008712e+03,1.010815e+01,1.258246e-01
6,1.008195e+03,9.400616e+00,1.258230e-01
7,1.007319e+03,8.235935e+00,1.258996e-01
8,1.005992e+03,6.562225e+00,1.249206e-01
9,1.004262e+03,4.548824e+00,1.258777e-01
10,1.002364e+03,2.580701e+00,1.259562e-01
11,1.001138e+03,1.052196e+00,4.838276e-01
12,1.000766e+03,6.418934e-01,3.929377e-01
13,1.000619e+03,4.982032e-01,6.395243e-02
14,1.000517e+03,1.943057e-01,5.313138e-02
15,1.000351e+03,1.207006e-01,5.159227e-02
16,1.000301e+03,6.929997e-02,9.681187e-03
17,1.000279e+03,3.091327e-02,4.854388e-03
18,1.000271e+03,2.763066e-02,6.661760e-03
19,1.000267e+03,1.911754e-02,3.026188e-02
20,1.000263e+03,9.751251e-03,3.256449e-02
21,1.000259e+03,4.889729e-03,3.452611e-02
22,1.000257e+03,3.204026e-03,3.453573e-02
23,1.000255e+03,1.377198e-02,2.376736e-02
24,1.000253e+03,2.100450e-02,1.630875e-02
25,1.000252e+03,2.443793e-02,4.840077e-03
26,1.000251e+03,1.836122e-03,9.590281e-03
27,1.000250e+03,2.065927e-04,1.402830e-04
28,1.000250e+03,1.592897e-05,1.145709e-04
29,1.000249e+03,1.337203e-05,9.042197e-05
30,1.000249e+03,1.421543e-05,9.048811e-05
31,1.000249e+03,1.321826e-05,9.051093e-05
32,1.000249e+03,3.598840e-06,1.437706e-06
33,1.000249e+03,1.382161e-06,1.561136e-06
34,1.000249e+03,5.261420e-07,9.954588e-07
35,1.000249e+03,5.075478e-07,2.592401e-09
36,1.000249e+03,3.787454e-08,1.215767e-09
37,1.000249e+03,2.251943e-08,2.592401e-09
38,1.000249e+03,1.485444e-08,1.215767e-09
39,1.000249e+03,1.013711e-08,1.212811e-09
40,1.000249e+03,2.161073e-09,5.008474e-09
41,1.000249e+03,1.536364e-09,5.008474e-09
42,1.000249e+03,9.814585e-10,1.136868e-12
42,1.000249e+03,9.814585e-10,1.136868e-12
