iter,average value,advantage gap,greedy advantage gap
1,1.015704e+03,1.490269e+01,3.720287e+00
2,1.015665e+03,1.480265e+01,3.720287e+00
3,1.015588e+03,1.460437e+01,3.720287e+00
4,1.015438e+03,1.421482e+01,3.720290e+00
5,1.015147e+03,1.346240e+01,3.720312e+00
6,1.014603e+03,1.206394e+01,3.720124e+00
7,1.013641e+03,9.693017e+00,3.720123e+00
8,1.012090e+03,7.366504e+00,5.484867e-01
9,1.009889e+03,5.480409e+00,5.490727e-01
10,1.007317e+03,3.554865e+00,6.300862e-01
11,1.004791e+03,1.706238e+00,5.591273e-01
12,1.003421e+03,1.335165e+00,7.143956e-01
13,1.003122e+03,1.002317e+00,6.064638e-01
14,1.002739e+03,4.682150e-01,6.007427e-01
15,1.002287e+03,3.791554e-01,5.960217e-01
16,1.001793e+03,2.717336e-01,3.832498e-01
17,1.001351e+03,2.498390e-01,4.406475e-01
18,1.001125e+03,1.552385e-01,9.027464e-02
19,1.001009e+03,3.368392e-01,1.648253e-01
20,1.000834e+03,5.337074e-01,2.452004e-01
21,1.000581e+03,1.458902e-01,1.547421e-01
22,1.000528e+03,3.510078e-02,1.879448e-01
23,1.000486e+03,1.100374e-01,1.871890e-01
24,1.000439e+03,1.715116e-02,2.101015e-01
25,1.000390e+03,1.549381e-02,1.723265e-01
26,1.000369e+03,8.471494e-02,3.302836e-02
27,1.000339e+03,2.382861e-02,3.587445e-03
28,1.000317e+03,1.057664e-03,8.136208e-03
29,1.000310e+03,5.926820e-03,3.724201e-03
30,1.000308e+03,2.555492e-03,3.277178e-06
31,1.000307e+03,6.338726e-05,3.277178e-06
32,1.000307e+03,3.331600e-06,7.389644e-12
32,1.000307e+03,3.331600e-06,7.389644e-12
