iter,average value,advantage gap,greedy advantage gap
1,2.192580e+03,1.454419e+03,4.909287e+01
2,2.192129e+03,1.448793e+03,4.909287e+01
3,2.191227e+03,1.437540e+03,4.909287e+01
4,2.189423e+03,1.415025e+03,4.909324e+01
5,2.185814e+03,1.369943e+03,4.909328e+01
6,2.178579e+03,1.279445e+03,4.874336e+01
7,2.163962e+03,1.096080e+03,4.874393e+01
8,2.133413e+03,7.123138e+02,4.874572e+01
9,2.079632e+03,1.584750e+02,4.875966e+01
10,2.072691e+03,1.495644e+02,4.901787e+01
11,2.038625e+03,1.132469e+02,4.715958e+01
12,1.951656e+03,6.994488e+01,6.046043e+01
13,1.844028e+03,6.727393e+01,5.693345e+01
14,1.730909e+03,1.263492e+02,4.595213e+01
15,1.568865e+03,9.959547e+01,6.454395e+01
16,1.059626e+03,7.650887e+01,5.043386e+00
17,1.053308e+03,2.849891e+01,8.045526e-01
18,1.041789e+03,7.229706e+00,1.640166e+00
19,1.036585e+03,1.591495e+00,6.787776e-01
20,1.027317e+03,6.670382e-01,2.672546e-01
21,1.022625e+03,4.409865e-01,2.387622e-01
22,1.018631e+03,2.627374e+00,1.475213e-01
23,1.016444e+03,2.946887e-01,2.497095e-01
24,1.015269e+03,1.807995e-01,2.427814e-01
25,1.014655e+03,1.059483e-01,1.832510e-01
26,1.014272e+03,1.201357e+00,1.536552e-01
27,1.014086e+03,2.363871e-02,1.502291e-01
28,1.013967e+03,9.454183e-02,2.256722e-04
29,1.013904e+03,3.798676e-03,2.252325e-04
30,1.013889e+03,1.095515e-03,2.252325e-04
31,1.013883e+03,3.090758e-04,2.252187e-04
32,1.013881e+03,8.654982e-05,1.291351e-04
33,1.013881e+03,3.868229e-05,1.236090e-04
34,1.013880e+03,1.993169e-05,6.966241e-05
35,1.013880e+03,3.628249e-05,2.452979e-05
36,1.013880e+03,6.144432e-05,2.636406e-05
37,1.013880e+03,2.197043e-05,8.534724e-06
38,1.013880e+03,1.806863e-06,8.534733e-06
39,1.013880e+03,1.473200e-06,1.676143e-06
40,1.013880e+03,7.218779e-07,8.643838e-09
41,1.013880e+03,6.184581e-07,8.643838e-09
42,1.013880e+03,1.347925e-07,3.802786e-07
43,1.013880e+03,5.798586e-08,3.802786e-07
44,1.013880e+03,3.405080e-08,3.802786e-07
45,1.013880e+03,2.737136e-08,1.000444e-11
46,1.013880e+03,6.320533e-09,1.000444e-11
47,1.013880e+03,2.560569e-09,1.000444e-11
48,1.013880e+03,1.361286e-09,1.000444e-11
49,1.013880e+03,5.665015e-10,1.000444e-11
50,1.013880e+03,3.026344e-10,1.000444e-11
51,1.013880e+03,1.455192e-10,1.000444e-11
52,1.013880e+03,7.355538e-11,9.663381e-12
52,1.013880e+03,7.355538e-11,9.663381e-12
