iter,average value,advantage gap,greedy advantage gap
1,1.011746e+03,1.192283e+01,3.726108e+00
2,1.011701e+03,1.184112e+01,3.726108e+00
3,1.011612e+03,1.167975e+01,3.726108e+00
4,1.011440e+03,1.136498e+01,3.726108e+00
5,1.011110e+03,1.076540e+01,3.726108e+00
6,1.010509e+03,9.672681e+00,3.726108e+00
7,1.009491e+03,8.414885e+00,3.726108e+00
8,1.007958e+03,6.807065e+00,3.656266e+00
9,1.005973e+03,4.822886e+00,1.204317e+00
10,1.003858e+03,2.866144e+00,1.277106e-01
11,1.002335e+03,1.469543e+00,6.484346e-01
12,1.001627e+03,7.781952e-01,5.515648e-01
13,1.001395e+03,5.576707e-01,8.215161e-01
14,1.001219e+03,4.064644e-01,5.515548e-01
15,1.000917e+03,1.104922e-01,5.514784e-01
16,1.000736e+03,6.087563e-02,5.521398e-01
17,1.000600e+03,9.154922e-02,5.514333e-01
18,1.000562e+03,3.782013e-02,5.282406e-02
19,1.000515e+03,1.243180e-01,6.400120e-02
20,1.000448e+03,1.899781e-01,6.681359e-02
21,1.000321e+03,5.022438e-02,9.665542e-03
22,1.000309e+03,2.324878e-02,7.082701e-03
23,1.000298e+03,7.149081e-03,3.263993e-02
24,1.000281e+03,6.432555e-03,2.813491e-02
25,1.000264e+03,1.608324e-02,2.823102e-02
26,1.000259e+03,2.538609e-02,2.945765e-02
27,1.000254e+03,2.229273e-03,9.126932e-03
28,1.000250e+03,5.912392e-03,1.027529e-03
29,1.000245e+03,1.750635e-03,2.881184e-03
30,1.000242e+03,2.348986e-03,3.903182e-04
31,1.000240e+03,3.882392e-04,8.112451e-03
32,1.000239e+03,1.298754e-03,6.684573e-04
33,1.000238e+03,6.662226e-04,7.027888e-06
34,1.000238e+03,1.123378e-05,8.169458e-06
35,1.000238e+03,7.931282e-06,3.135841e-07
36,1.000237e+03,4.953340e-06,7.476046e-10
37,1.000237e+03,9.542794e-08,7.476046e-10
38,1.000237e+03,1.406988e-08,7.476046e-10
39,1.000237e+03,4.998469e-09,3.998366e-10
40,1.000237e+03,3.567834e-09,4.692993e-10
41,1.000237e+03,1.195076e-09,4.692993e-10
42,1.000237e+03,5.285301e-10,3.998366e-10
43,1.000237e+03,4.013145e-10,3.998366e-10
44,1.000237e+03,2.869456e-10,3.998366e-10
45,1.000237e+03,5.070433e-11,3.998366e-10
46,1.000237e+03,4.570211e-11,3.998366e-10
47,1.000237e+03,3.115019e-11,3.998366e-10
48,1.000237e+03,3.934701e-10,7.958079e-13
48,1.000237e+03,3.934701e-10,7.958079e-13
