iter,average value,advantage gap,greedy advantage gap
1,1.009375e+03,1.099895e+01,1.407502e+00
2,1.009341e+03,1.094431e+01,1.407502e+00
3,1.009273e+03,1.083660e+01,1.407502e+00
4,1.009141e+03,1.062727e+01,1.407502e+00
5,1.008890e+03,1.023132e+01,1.407502e+00
6,1.008430e+03,9.519145e+00,1.110468e+00
7,1.007649e+03,8.345123e+00,9.494042e-01
8,1.006467e+03,6.654478e+00,9.494042e-01
9,1.004920e+03,4.615926e+00,1.701997e+00
10,1.003215e+03,2.579001e+00,1.709610e+00
11,1.001832e+03,1.503430e+00,2.167375e+00
12,1.001267e+03,1.482278e+00,1.466524e+00
13,1.001050e+03,5.514787e-01,1.221957e+00
14,1.000925e+03,5.024885e-01,8.529790e-01
15,1.000769e+03,1.186064e+00,1.809839e-01
16,1.000672e+03,1.272881e+00,2.106983e-01
17,1.000550e+03,5.294005e-01,1.442775e-01
18,1.000505e+03,1.203119e-01,1.602732e-01
19,1.000446e+03,1.078634e-01,1.089354e-01
20,1.000423e+03,5.989877e-02,1.087904e-01
21,1.000398e+03,3.891705e-02,7.210109e-02
22,1.000380e+03,1.656253e-02,2.956968e-02
23,1.000370e+03,8.166491e-03,5.394588e-02
24,1.000359e+03,5.451672e-03,2.194448e-02
25,1.000342e+03,1.031931e-02,1.977394e-03
26,1.000336e+03,1.637650e-02,1.362075e-03
27,1.000331e+03,1.106422e-03,1.957478e-03
28,1.000330e+03,1.260858e-03,3.226147e-03
29,1.000328e+03,3.249538e-03,6.394873e-04
30,1.000327e+03,9.527012e-04,4.072214e-04
31,1.000327e+03,6.301603e-04,1.558965e-04
32,1.000326e+03,1.550190e-04,1.320012e-03
33,1.000326e+03,1.345142e-03,2.371700e-06
34,1.000326e+03,2.939247e-06,9.043173e-07
35,1.000326e+03,2.022047e-06,8.894851e-06
36,1.000326e+03,7.797420e-07,5.144505e-06
37,1.000326e+03,3.562191e-07,8.795155e-09
38,1.000326e+03,1.689410e-07,8.795155e-09
39,1.000326e+03,4.165724e-08,5.684342e-13
39,1.000326e+03,4.165724e-08,5.684342e-13
