iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.906442e+01,-8.450103e+01,-3.259509e+02,3.906442e+01,-8.450103e+01,-3.259509e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,2.048333e+01,-7.876799e+01,-1.063878e+03,2.977388e+01,-7.049765e+01,-5.391454e+02,0.000000e+00,0.000000e+00,0.000000e+00
3,1.057926e+01,-5.091082e+00,-8.847809e+02,2.337567e+01,-4.624838e+01,-4.069839e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,8.581657e+00,3.675300e-01,-1.804183e+02,1.967717e+01,-3.300010e+01,-3.030925e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,7.801573e+00,-2.100048e+00,-1.811984e+02,1.730205e+01,-2.533521e+01,-2.409137e+02,0.000000e+00,0.000000e+00,0.000000e+00
6,7.036541e+00,-2.891531e+00,-1.819635e+02,1.559113e+01,-2.019897e+01,-1.995887e+02,0.000000e+00,0.000000e+00,0.000000e+00
7,6.362408e+00,-3.934194e+00,-1.826376e+02,1.427274e+01,-1.660566e+01,-1.701671e+02,0.000000e+00,0.000000e+00,0.000000e+00
8,6.071363e+00,-1.282824e+00,-1.828927e+02,1.324757e+01,-1.387801e+01,-1.481373e+02,0.000000e+00,0.000000e+00,0.000000e+00
9,5.730128e+00,-3.767945e+00,-1.709642e+02,1.241230e+01,-1.188474e+01,-1.310409e+02,0.000000e+00,0.000000e+00,0.000000e+00
10,5.012571e+00,-6.220554e+00,-1.650874e+02,1.167233e+01,-1.038872e+01,-1.174356e+02,0.000000e+00,0.000000e+00,0.000000e+00
11,4.270043e+00,-7.383409e+00,-1.968612e+02,1.099939e+01,-9.207710e+00,-1.114112e+02,0.000000e+00,0.000000e+00,0.000000e+00
12,3.833317e+00,-8.296567e+00,-1.858361e+02,1.040222e+01,-8.267506e+00,-1.018075e+02,0.000000e+00,0.000000e+00,0.000000e+00
13,2.765128e+00,-1.058646e+01,-1.833383e+02,9.814749e+00,-7.556991e+00,-9.376343e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,2.112201e+00,-1.325259e+01,-1.651278e+02,9.264567e+00,-6.958482e+00,-8.691517e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,1.641674e+00,-1.190231e+01,-1.736246e+02,8.756374e+00,-6.474716e+00,-8.101138e+01,0.000000e+00,0.000000e+00,0.000000e+00
16,6.706690e-01,-1.531229e+01,-1.914810e+02,8.251018e+00,-6.126984e+00,-7.590625e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,2.571312e-01,-1.534352e+01,-1.393136e+02,7.780789e+00,-5.840691e+00,-7.142605e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,-1.777101e-01,-1.577227e+01,-1.592027e+02,7.338650e+00,-5.594984e+00,-6.746781e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,-7.271789e-01,-1.428647e+01,-1.541977e+02,6.914133e+00,-5.394207e+00,-6.395515e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,-9.655802e-01,-1.293021e+01,-1.762784e+02,6.520147e+00,-5.208426e+00,-6.080567e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,-1.415243e+00,-1.225364e+01,-1.789263e+02,6.142272e+00,-5.079208e+00,-5.797755e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,-1.504482e+00,-1.228320e+01,-1.344592e+02,5.794692e+00,-4.943942e+00,-5.541060e+01,0.000000e+00,0.000000e+00,0.000000e+00
