iter,average value,advantage gap
1,2.198621e+02,1.111429e+02
2,1.031716e+02,3.075549e+01
3,1.027807e+02,3.487800e+00
4,1.027363e+02,2.560971e-01
5,1.027322e+02,1.636524e-04
6,1.027321e+02,7.158386e-05
7,1.027321e+02,8.526513e-14
7,1.027321e+02,8.526513e-14
