iter,average value,advantage gap
1,1.073616e+02,1.045891e+01
2,1.002725e+02,1.599069e-01
3,1.002443e+02,2.604192e-02
4,1.002389e+02,1.639254e-02
5,1.002387e+02,3.292942e-03
6,1.002384e+02,2.797784e-04
7,1.002384e+02,2.846266e-06
8,1.002384e+02,3.845625e-05
9,1.002384e+02,1.136868e-13
9,1.002384e+02,1.136868e-13
