iter,average value,advantage gap
1,1.079908e+02,1.051034e+01
2,1.003790e+02,3.819221e+00
3,1.002876e+02,6.023341e-02
4,1.002788e+02,1.331423e-02
5,1.002728e+02,4.378315e-03
6,1.002692e+02,5.093874e-04
7,1.002692e+02,4.355627e-11
8,1.002692e+02,9.947598e-14
8,1.002692e+02,9.947598e-14
