iter,average value,advantage gap
1,1.035550e+02,1.009126e+01
2,1.002536e+02,1.450882e-01
3,1.002266e+02,6.478490e-02
4,1.002233e+02,7.628254e-02
5,1.002218e+02,4.929505e-03
6,1.002217e+02,1.377990e-04
7,1.002217e+02,6.845194e-07
8,1.002217e+02,1.136868e-13
8,1.002217e+02,1.136868e-13
